headword,word,tag,line_number,filename,context,text_type,reason,oxford_context,riverside_context,oxford_reason,riverside_reason
sitten,sit,v%pr_3,The Franklin's Tale 1252,data/oxford_txts/FranT_oxford.txt,"Janus sit by the fir, with double berd",BOTH,Present 3rd sg must end in -th,"Janus sit by the fir, with double berd",Janus sit by the fyr with double berd,Present 3rd sg must end in -th,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Wife of Bath's Prologue 39,data/oxford_txts/WBPro_oxford.txt,Which yifte of° God hadde he for alle his wivis!,BOTH,"Weak pt sg must end in -ed, -d, or -t",Which yifte of° God hadde he for alle his wivis!,Which yifte of God hadde he for alle his wyvys,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
don,doon,v%inf,The Manciple's Tale 232,data/oxford_txts/MancT_oxford.txt,And may nat doon so greet an harm as he,BOTH,Infinitive must end in -en or -e,And may nat doon so greet an harm as he,And may nat doon so greet an harm as he,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,hadde,v%pt_3,Troilus and Criseyde; Book V 645,data/oxford_txts/TC5_oxford.txt,"This song when he thus songen hadde, soone",BOTH,"Weak pt sg must end in -ed, -d, or -t","This song when he thus songen hadde, soone",This song whan he thus songen hadde soone,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
helpen,help,v%pr_3,Troilus and Criseyde; Book II 1282,data/oxford_txts/TC2_oxford.txt,"“God help me so,” quod he, “ye sey me sooth.",BOTH,Present 3rd sg must end in -th,"“God help me so,” quod he, “ye sey me sooth.",God help me so quod he ye sey me soth,Present 3rd sg must end in -th,Present 3rd sg must end in -th
yeven,yeve,v%pr_3,The Wife of Bath's Prologue 151,data/oxford_txts/WBPro_oxford.txt,"If I be daungerous,° God yeve me sorwe!",BOTH,Present 3rd sg must end in -th,"If I be daungerous,° God yeve me sorwe!",If I be daungerous God yeve me sorwe,Present 3rd sg must end in -th,Present 3rd sg must end in -th
helpen,help,v%pr_3,Troilus and Criseyde; Book IV 1594,data/oxford_txts/TC4_oxford.txt,"I mene, as help me Juno, hevenes quene",BOTH,Present 3rd sg must end in -th,"I mene, as help me Juno, hevenes quene",I mene as helpe me Juno hevenes quene,Present 3rd sg must end in -th,Present 3rd sg must end in -th
seien,seyn,v%pr_pl,The Merchant's Tale 1551,data/oxford_txts/MerT_oxford.txt,Seyn that I have the moste stedefast° wif,BOTH,Present plural must end in -en or -e,Seyn that I have the moste stedefast° wif,Seyn that I have the mooste stedefast wyf,Present plural must end in -en or -e,Present plural must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 1323,data/oxford_txts/FranT_oxford.txt,"For, madame, wel ye woot what ye han hight;°",BOTH,Present plural must end in -en or -e,"For, madame, wel ye woot what ye han hight;°",For madame wel ye woot what ye han hight,Present plural must end in -en or -e,Present plural must end in -en or -e
don,doon,v%inf,The Second Nun's Tale 392,data/oxford_txts/SNT_oxford.txt,Men ladde hem forth to doon the sacrifise.,BOTH,Infinitive must end in -en or -e,Men ladde hem forth to doon the sacrifise.,Men ledde hem forth to doon the sacrefise,Infinitive must end in -en or -e,Infinitive must end in -en or -e
helpen,helpe,v%pr_3,The Friar's Tale 1591,data/oxford_txts/FriT_oxford.txt,"So wisly° helpe me, as I ne may.°",BOTH,Present 3rd sg must end in -th,"So wisly° helpe me, as I ne may.°",So wisly helpe me as I ne may,Present 3rd sg must end in -th,Present 3rd sg must end in -th
haven,hadde,v%pt_3,Troilus and Criseyde; Book III 1389,data/oxford_txts/TC3_oxford.txt,"As hadde Mida, ful of coveitise;",BOTH,"Weak pt sg must end in -ed, -d, or -t","As hadde Mida, ful of coveitise;",As hadde Mida ful of coveytise,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
don,doon,v%inf,The Shipman's Tale 189,data/oxford_txts/ShipT_oxford.txt,If that yow list° to doon that° I yow praye.,BOTH,Infinitive must end in -en or -e,If that yow list° to doon that° I yow praye.,If that yow list to doon that I yow praye,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The General Prologue 359,data/oxford_txts/GP_oxford.txt,"A shirreve hadde he been, and a countour;",BOTH,"Weak pt sg must end in -ed, -d, or -t","A shirreve hadde he been, and a countour;",A shirreve hadde he been and a contour,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
sitten,sit,v%pr_3,The Shipman's Tale 88,data/oxford_txts/ShipT_oxford.txt,And thus he sit til it was passed prime.°,BOTH,Present 3rd sg must end in -th,And thus he sit til it was passed prime.°,And thus he sit til it was passed pryme,Present 3rd sg must end in -th,Present 3rd sg must end in -th
haven,han,v%inf,The Merchant's Tale 2131,data/oxford_txts/MerT_oxford.txt,Ther° no wight coude han founde out swich a sleighte.°,BOTH,Infinitive must end in -en or -e,Ther° no wight coude han founde out swich a sleighte.°,Ther no wight koude han founde out swich a sleighte,Infinitive must end in -en or -e,Infinitive must end in -en or -e
sitten,sit,v%pr_3,Troilus and Criseyde; Book IV 1039,data/oxford_txts/TC4_oxford.txt,"But rather, for the man sit ther bifore",BOTH,Present 3rd sg must end in -th,"But rather, for the man sit ther bifore",But rather for the man sit ther byfore,Present 3rd sg must end in -th,Present 3rd sg must end in -th
seien,say,v%inf,Book of the Duchess 1250,data/oxford_txts/BD_oxford.txt,I durste° no more say therto,BOTH,Infinitive must end in -en or -e,I durste° no more say therto,I durste no more say thertoo,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,han,v%inf,Troilus and Criseyde; Book IV 920,data/oxford_txts/TC4_oxford.txt,"To han this fare, he sholde not come here",BOTH,Infinitive must end in -en or -e,"To han this fare, he sholde not come here",To han this fare he sholde nat come here,Infinitive must end in -en or -e,Infinitive must end in -en or -e
don,doon,v%inf,The Shipman's Tale 192,data/oxford_txts/ShipT_oxford.txt,"That I may doon, right as° yow list° devise.",BOTH,Infinitive must end in -en or -e,"That I may doon, right as° yow list° devise.",That I may doon right as yow list devise,Infinitive must end in -en or -e,Infinitive must end in -en or -e
don,do,v%inf,The Merchant's Tale 1791,data/oxford_txts/MerT_oxford.txt,Entendeth° for to do thee vileinie.°,BOTH,Infinitive must end in -en or -e,Entendeth° for to do thee vileinie.°,Entendeth for to do thee vileynye,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Merchant's Tale 1922,data/oxford_txts/MerT_oxford.txt,Whan ye han been in chambre out of this halle,BOTH,Present plural must end in -en or -e,Whan ye han been in chambre out of this halle,Whan ye han been in chambre out of this halle,Present plural must end in -en or -e,Present plural must end in -en or -e
happen,hap,v%inf,Troilus and Criseyde; Book V 796,data/oxford_txts/TC5_oxford.txt,"Thoughte in his herte, “Hap, how hap may",BOTH,Infinitive must end in -en or -e,"Thoughte in his herte, “Hap, how hap may",Thoughte in his herte Happe how happe may,Infinitive must end in -en or -e,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Franklin's Tale 1498,data/oxford_txts/FranT_oxford.txt,"And whan that ye han herd the tale, demeth.°",BOTH,Present plural must end in -en or -e,"And whan that ye han herd the tale, demeth.°",And whan that ye han herd the tale demeth,Present plural must end in -en or -e,Present plural must end in -en or -e
desiren,desired,v%pr_3,Troilus and Criseyde; Book II 144,data/oxford_txts/TC2_oxford.txt,To knowe thing desired she so faste;,BOTH,Present 3rd sg must end in -th,To knowe thing desired she so faste;,To knowe thyng desired she so faste,Present 3rd sg must end in -th,Present 3rd sg must end in -th
don,do,v%inf,Troilus and Criseyde; Book V 694,data/oxford_txts/TC5_oxford.txt,“My fader nil for nothing do me grace,BOTH,Infinitive must end in -en or -e,“My fader nil for nothing do me grace,My fader nyl for nothyng do me grace,Infinitive must end in -en or -e,Infinitive must end in -en or -e
senden,sende,v%pr_3,House of Fame 90,data/oxford_txts/HF_oxford.txt,And sende hem al that may hem plese,BOTH,Present 3rd sg must end in -th,And sende hem al that may hem plese,And sende hem al that may hem plese,Present 3rd sg must end in -th,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book I 706,data/oxford_txts/TC1_oxford.txt,"With sorwe, whan they han misaventure",BOTH,Present plural must end in -en or -e,"With sorwe, whan they han misaventure",With sorwe whan thei han mysaventure,Present plural must end in -en or -e,Present plural must end in -en or -e
don,do,v%inf,The Wife of Bath's Tale 1138,data/oxford_txts/WBT_oxford.txt,They mighte do no vileinie or vice.,BOTH,Infinitive must end in -en or -e,They mighte do no vileinie or vice.,They myghte do no vileynye or vice,Infinitive must end in -en or -e,Infinitive must end in -en or -e
crien,cride,v%pt_3,The Prioress' Tale 605,data/oxford_txts/PrT_oxford.txt,That in that place after° hir son she cride,BOTH,"Weak pt sg must end in -ed, -d, or -t",That in that place after° hir son she cride,That in that place after hir sone she cryde,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
don,do,v%inf,Troilus and Criseyde; Book IV 250,data/oxford_txts/TC4_oxford.txt,"“O deeth, allas! why niltow do me deye?",BOTH,Infinitive must end in -en or -e,"“O deeth, allas! why niltow do me deye?",O deth allas why nyltow do me deye,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,han,v%pr_pl,Troilus and Criseyde; Book I 920,data/oxford_txts/TC1_oxford.txt,"And some han feined ofte time, and tolde",BOTH,Present plural must end in -en or -e,"And some han feined ofte time, and tolde",And som han feyned ofte tyme and told,Present plural must end in -en or -e,Present plural must end in -en or -e
lien,lay,v%pt_pl,Book of the Duchess 176,data/oxford_txts/BD_oxford.txt,And som lay naked in her bedde,BOTH,Past plural must end in -en or -e,And som lay naked in her bedde,And somme lay naked in her bed,Past plural must end in -en or -e,Past plural must end in -en or -e
asterten,asterte,v%pt_3,Troilus and Criseyde; Book III 1070,data/oxford_txts/TC3_oxford.txt,For every teer which that Criseyde asterte,BOTH,"Weak pt sg must end in -ed, -d, or -t",For every teer which that Criseyde asterte,For everi tere which that Criseyde asterte,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,Troilus and Criseyde; Book I 92,data/oxford_txts/TC1_oxford.txt,"Now hadde Calkas left, in this meschaunce",BOTH,"Weak pt sg must end in -ed, -d, or -t","Now hadde Calkas left, in this meschaunce",Now hadde Calkas left in this meschaunce,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Miller's Tale 3560,data/oxford_txts/MilT_oxford.txt,To han as greet a grace as Noë hadde.,BOTH,"Weak pt sg must end in -ed, -d, or -t",To han as greet a grace as Noë hadde.,To han as greet a grace as Noe hadde,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
drauen,drawe,v%pr_3,The Knight's Tale 2547,data/oxford_txts/KnT_oxford.txt,"No man ne drawe, ne bere it by his side.",BOTH,Present 3rd sg must end in -th,"No man ne drawe, ne bere it by his side.",No man ne drawe ne bere it by his syde,Present 3rd sg must end in -th,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Knight's Tale 1964,data/oxford_txts/KnT_oxford.txt,Upon his shuldres winges hadde he two;,BOTH,"Weak pt sg must end in -ed, -d, or -t",Upon his shuldres winges hadde he two;,Upon his shuldres wynges hadde he two,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
comen,cam,v%pt_pl,The Summoner's Tale 2157,data/oxford_txts/SumT_oxford.txt,"Cam lepinge° in, and chaced out the frere;",BOTH,Past plural must end in -en or -e,"Cam lepinge° in, and chaced out the frere;",Cam lepynge in and chaced out the frere,Past plural must end in -en or -e,Past plural must end in -en or -e
tellen,tel,v%inf,Book of the Duchess 1130,data/oxford_txts/BD_oxford.txt,But wold ye tel me the manere,BOTH,Infinitive must end in -en or -e,But wold ye tel me the manere,But wolde ye tel me the manere,Infinitive must end in -en or -e,Infinitive must end in -en or -e
don,doon,v%inf,Troilus and Criseyde; Book II 411,data/oxford_txts/TC2_oxford.txt,Allas! what sholden straunge to me doon,BOTH,Infinitive must end in -en or -e,Allas! what sholden straunge to me doon,Allas what sholden straunge to me doon,Infinitive must end in -en or -e,Infinitive must end in -en or -e
finden,fond,v%ppl,House of Fame 1286,data/oxford_txts/HF_oxford.txt,"And fond me lous, and noght yholde,°",BOTH,Strong participle must end in -en or -e,"And fond me lous, and noght yholde,°",And fond me lous and nought yholde,Strong participle must end in -en or -e,Strong participle must end in -en or -e
seien,seyn,v%inf,Troilus and Criseyde; Book IV 858,data/oxford_txts/TC4_oxford.txt,What wol my dere herte seyn to me,BOTH,Infinitive must end in -en or -e,What wol my dere herte seyn to me,What wol my deere herte seyn to me,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,han,v%pr_pl,Troilus and Criseyde; Book V 1358,data/oxford_txts/TC5_oxford.txt,"How ye han ferd and doon, whil ye be there.",BOTH,Present plural must end in -en or -e,"How ye han ferd and doon, whil ye be there.",How ye han ferd and don whil ye be theere,Present plural must end in -en or -e,Present plural must end in -en or -e
haven,han,v%inf,The Canon's Yeoman's Tale 1213,data/oxford_txts/CYT_oxford.txt,"And yet, for° ye shul han no misbileve°",BOTH,Infinitive must end in -en or -e,"And yet, for° ye shul han no misbileve°",And yet for ye shul han no mysbileeve,Infinitive must end in -en or -e,Infinitive must end in -en or -e
stonden,stant,v%pr_3,Troilus and Criseyde; Book IV 550,data/oxford_txts/TC4_oxford.txt,"As it stant now, ne doon so gret unright.",BOTH,Present 3rd sg must end in -th,"As it stant now, ne doon so gret unright.",As it stant now ne don so gret unright,Present 3rd sg must end in -th,Present 3rd sg must end in -th
haven,han,v%pr_pl,House of Fame 1225,data/oxford_txts/HF_oxford.txt,As han thise litel herde-gromes°,BOTH,Present plural must end in -en or -e,As han thise litel herde-gromes°,As han thise lytel herdegromes,Present plural must end in -en or -e,Present plural must end in -en or -e
agreen,agree,v%pr_3,Troilus and Criseyde; Book I 409,data/oxford_txts/TC1_oxford.txt,"If harme agree me, wherto pleine I thenne?",BOTH,Present 3rd sg must end in -th,"If harme agree me, wherto pleine I thenne?",If harm agree me wherto pleyne I thenne,Present 3rd sg must end in -th,Present 3rd sg must end in -th
quiten,quitte,v%pt_1,The Wife of Bath's Prologue 422,data/oxford_txts/WBPro_oxford.txt,"For by my trouthe, I quitte° hem word for word.",BOTH,"Weak pt sg must end in -ed, -d, or -t","For by my trouthe, I quitte° hem word for word.",For by my trouthe I quitte hem word for word,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
slen,slain,v%ppl,The Knight's Tale 1741,data/oxford_txts/KnT_oxford.txt,For bothe han we deserved to be slain.”,BOTH,Strong participle must end in -en or -e,For bothe han we deserved to be slain.”,For bothe han we deserved to be slayn,Strong participle must end in -en or -e,Strong participle must end in -en or -e
