headword,word,tag,line_number,filename,context,text_type,reason,oxford_context,riverside_context,oxford_reason,riverside_reason
ben,is,v%pr_3,Troilus and Criseyde; Book III 271,data/oxford_txts/TC3_oxford.txt,"But wo is me, that I, that cause al this",BOTH,Present 3rd sg must end in -eth,"But wo is me, that I, that cause al this",But wo is me that I that cause al this,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
shulen,shal,v%pr_3,The Monk's Tale 2234,data/oxford_txts/MkT_oxford.txt,"Divided is thy regne, and it shal be",BOTH,Present 3rd sg must end in -eth,"Divided is thy regne, and it shal be",Dyvyded is thy regne and it shal be,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,House of Fame 1083,data/oxford_txts/HF_oxford.txt,And is not this a wonder thing?”,BOTH,Present 3rd sg must end in -eth,And is not this a wonder thing?”,And ys not this a wonder thyng,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
tellen,tolde,v%pt_1,The Wife of Bath's Prologue 136,data/oxford_txts/WBPro_oxford.txt,That hath swich harneis° as I to yow tolde,BOTH,"Weak pt sg must end in -ed, -d, or -t",That hath swich harneis° as I to yow tolde,That hath swich harneys as I to yow tolde,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
don,don,v%pr_pl,The Merchant's Tale 1651,data/oxford_txts/MerT_oxford.txt,As alle wedded men don with hir wivis,BOTH,Present plural must end in -en or -e,As alle wedded men don with hir wivis,As alle wedded men doon with hire wyvys,Present plural must end in -en or -e,Present plural must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book II 1646,data/oxford_txts/TC2_oxford.txt,"“But wel ye woot, the chaumbre is but lite",BOTH,Present 3rd sg must end in -eth,"“But wel ye woot, the chaumbre is but lite",But wel ye woot the chaumbre is but lite,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
heren,herde,v%pt_3,Troilus and Criseyde; Book III 1065,data/oxford_txts/TC3_oxford.txt,"This Troilus, whan he hir wordes herde",BOTH,"Weak pt sg must end in -ed, -d, or -t","This Troilus, whan he hir wordes herde",This Troilus whan he hire wordes herde,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_3,Book of the Duchess 892,data/oxford_txts/BD_oxford.txt,She loved as man may do his brother;,BOTH,Present 3rd sg must end in -eth,She loved as man may do his brother;,She loved as man may do hys brother,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,be,v%pr_3,Troilus and Criseyde; Book II 1135,data/oxford_txts/TC2_oxford.txt,“And loketh now if this be resonable,BOTH,Present 3rd sg must end in -eth,“And loketh now if this be resonable,And loketh now if this be resonable,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hadde,v%pt_3,The Canon's Yeoman's Tale 1018,data/oxford_txts/CYT_oxford.txt,And spending silver hadde he right ynow.°,BOTH,"Weak pt sg must end in -ed, -d, or -t",And spending silver hadde he right ynow.°,And spendyng silver hadde he right ynow,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
holden,halt,v%pr_3,Troilus and Criseyde; Book III 1007,data/oxford_txts/TC3_oxford.txt,That halt your herte and min in hevinesse,BOTH,Present 3rd sg must end in -eth,That halt your herte and min in hevinesse,That halt youre herte and myn in hevynesse,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Miller's Tale 3391,data/oxford_txts/MilT_oxford.txt,"Ful sooth is this proverbe, it is no lie",BOTH,Present 3rd sg must end in -eth,"Ful sooth is this proverbe, it is no lie",Ful sooth is this proverbe it is no lye,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,have,v%pr_3,The Friar's Tale 1533,data/oxford_txts/FriT_oxford.txt,And if that any of us have mor than other,BOTH,Present 3rd sg must end in -eth,And if that any of us have mor than other,And if that any of us have moore than oother,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Summoner's Tale 1822,data/oxford_txts/SumT_oxford.txt,To sprede his word is set al min entente.”,BOTH,Present 3rd sg must end in -eth,To sprede his word is set al min entente.”,To sprede his word is set al myn entente,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
tellen,tolde,v%pt_1,The Canon's Yeoman's Tale 1180,data/oxford_txts/CYT_oxford.txt,"The coles, as I tolde yow er this",BOTH,"Weak pt sg must end in -ed, -d, or -t","The coles, as I tolde yow er this",The coles as I tolde yow er this,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Pardoner's Tale 558,data/oxford_txts/PardT_oxford.txt,For dronkenesse is verray° sepulture°,BOTH,Present 3rd sg must end in -eth,For dronkenesse is verray° sepulture°,For dronkenesse is verray sepulture,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hath,v%pr_3,The Knight's Tale 1452,data/oxford_txts/KnT_oxford.txt,This seven yeer hath seten Palamoun,BOTH,Present 3rd sg must end in -eth,This seven yeer hath seten Palamoun,Thise seven yeer hath seten Palamoun,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
gon,goon,v%inf,House of Fame 1165,data/oxford_txts/HF_oxford.txt,¶Tho gan I up the hill to goon,BOTH,Infinitive must end in -en or -e,¶Tho gan I up the hill to goon,Thoo gan I up the hil to goon,Infinitive must end in -en or -e,Infinitive must end in -en or -e
ben,is,v%pr_3,The Summoner's Tale 2035,data/oxford_txts/SumT_oxford.txt,"That is to seyn, bothe oon, and two, and three!’",BOTH,Present 3rd sg must end in -eth,"That is to seyn, bothe oon, and two, and three!’",That is to seyn bothe oon and two and thre,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
slen,slain,v%ppl,The Knight's Tale 1741,data/oxford_txts/KnT_oxford.txt,For bothe han we deserved to be slain.”,BOTH,Strong participle must end in -en or -e,For bothe han we deserved to be slain.”,For bothe han we deserved to be slayn,Strong participle must end in -en or -e,Strong participle must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book V 1335,data/oxford_txts/TC5_oxford.txt,"And that defaced is, that may ye wite",BOTH,Present 3rd sg must end in -eth,"And that defaced is, that may ye wite",And that defaced is that may ye wite,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
saven,save,v%pr_3,The Friar's Tale 1564,data/oxford_txts/FriT_oxford.txt,I pray God save thee and Seinte Loy!,BOTH,Present 3rd sg must end in -eth,I pray God save thee and Seinte Loy!,I pray God save thee and Seinte Loy,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
durren,dorste,v%pt_3,The Wife of Bath's Prologue 731,data/oxford_txts/WBPro_oxford.txt,"He wiped his heed, namore dorste° he seyn",BOTH,"Weak pt sg must end in -ed, -d, or -t","He wiped his heed, namore dorste° he seyn",He wiped his heed namoore dorste he seyn,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
connen,can,v%pr_3,The Summoner's Tale 1826,data/oxford_txts/SumT_oxford.txt,Though that he have al that he can desire.,BOTH,Present 3rd sg must end in -eth,Though that he have al that he can desire.,Though that he have al that he kan desire,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
henten,hente,v%pt_3,The Monk's Tale 2356,data/oxford_txts/MkT_oxford.txt,"He made hir flee, and atte laste hir hente,°",BOTH,"Weak pt sg must end in -ed, -d, or -t","He made hir flee, and atte laste hir hente,°",He made hire flee and atte laste hire hente,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
ben,be,v%pr_3,Troilus and Criseyde; Book II 1620,data/oxford_txts/TC2_oxford.txt,"“Anhonged be swich oon, were he my brother;",BOTH,Present 3rd sg must end in -eth,"“Anhonged be swich oon, were he my brother;",Anhonged be swich oon were he my brother,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
mouen,may,v%pr_3,The Knight's Tale 2730,data/oxford_txts/KnT_oxford.txt,Ther may no man clepen° it cowardie.,BOTH,Present 3rd sg must end in -eth,Ther may no man clepen° it cowardie.,Ther may no man clepen it cowardye,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
helpen,helpe,v%pr_3,Troilus and Criseyde; Book V 486,data/oxford_txts/TC5_oxford.txt,"God helpe me so, I can not tellen whider",BOTH,Present 3rd sg must end in -eth,"God helpe me so, I can not tellen whider",God help me so I kan nat tellen whider,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Troilus and Criseyde; Book III 1207,data/oxford_txts/TC3_oxford.txt,"Now be ye caught, now is ther but we tweine;",BOTH,Present 3rd sg must end in -eth,"Now be ye caught, now is ther but we tweine;",Now be ye kaught now is ther but we tweyne,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
sitten,sit,v%pr_3,The Merchant's Tale 1934,data/oxford_txts/MerT_oxford.txt,Doun by his beddes side sit she than,BOTH,Present 3rd sg must end in -eth,Doun by his beddes side sit she than,Doun by his beddes syde sit she than,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
shulen,shal,v%pr_3,Troilus and Criseyde; Book III 54,data/oxford_txts/TC3_oxford.txt,"That word is good, and this shal be my chere;",BOTH,Present 3rd sg must end in -eth,"That word is good, and this shal be my chere;",That word is good and this shal be my cheere,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Sir Thopas 856,data/oxford_txts/Thop_oxford.txt,    With sugre that is trie.°,BOTH,Present 3rd sg must end in -eth,    With sugre that is trie.°,With sugre that is trye,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
shulen,shal,v%pr_3,Troilus and Criseyde; Book V 1090,data/oxford_txts/TC5_oxford.txt,"He shal no terme finden, out of drede.",BOTH,Present 3rd sg must end in -eth,"He shal no terme finden, out of drede.",He shal no terme fynden out of drede,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
wenden,wente,v%pt_3,Troilus and Criseyde; Book IV 350,data/oxford_txts/TC4_oxford.txt,But in a rees to Troilus he wente.,BOTH,"Weak pt sg must end in -ed, -d, or -t",But in a rees to Troilus he wente.,But in a rees to Troilus he wente,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
shulen,shal,v%pr_3,Parliament of Fowls 392,data/oxford_txts/PF_oxford.txt,That he that most is worthy shal beginne.,BOTH,Present 3rd sg must end in -eth,That he that most is worthy shal beginne.,That he that most is worthi shal begynne,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
wenden,went,v%pr_3,Troilus and Criseyde; Book II 36,data/oxford_txts/TC2_oxford.txt,For every wight which that to Rome went,BOTH,Present 3rd sg must end in -eth,For every wight which that to Rome went,For every wight which that to Rome went,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,be,v%pr_3,The Physician's Tale 283,data/oxford_txts/PhyT_oxford.txt,"For be he lewed° man, or elles lered,°",BOTH,Present 3rd sg must end in -eth,"For be he lewed° man, or elles lered,°",For be he lewed man or ellis lered,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
listen,leste,v%pr_3,Troilus and Criseyde; Book III 1047,data/oxford_txts/TC3_oxford.txt,"By sort, or in what wise so yow leste",BOTH,Present 3rd sg must end in -eth,"By sort, or in what wise so yow leste",By sort or in what wise so yow leste,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
wenden,wente,v%pt_1,House of Fame 2131,data/oxford_txts/HF_oxford.txt,And as I altherfastest° wente,BOTH,"Weak pt sg must end in -ed, -d, or -t",And as I altherfastest° wente,And as I altherfastest wente,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
shulen,shal,v%pr_3,Troilus and Criseyde; Book II 377,data/oxford_txts/TC2_oxford.txt,"And eek therto, he shal come here so selde",BOTH,Present 3rd sg must end in -eth,"And eek therto, he shal come here so selde",And ek therto he shal come here so selde,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
mouen,may,v%pr_3,The Franklin's Tale 957,data/oxford_txts/FranT_oxford.txt,It may wel be he looked on hir face,BOTH,Present 3rd sg must end in -eth,It may wel be he looked on hir face,It may wel be he looked on hir face,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hath,v%pr_3,The Knight's Tale 3019,data/oxford_txts/KnT_oxford.txt,"And hath so long a lif, as we may see",BOTH,Present 3rd sg must end in -eth,"And hath so long a lif, as we may see",And hath so long a lif as we may see,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
don,do,v%inf,Troilus and Criseyde; Book III 848,data/oxford_txts/TC3_oxford.txt,"“So shal I do tomorwe, ywis,” quod she",BOTH,Infinitive must end in -en or -e,"“So shal I do tomorwe, ywis,” quod she",So shal I do tomorwe ywys quod she,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Canon's Yeoman's Tale 1099,data/oxford_txts/CYT_oxford.txt,"Of metals, which ye han herd me reherce",BOTH,Present plural must end in -en or -e,"Of metals, which ye han herd me reherce",Of metals whiche ye han herd me reherce,Present plural must end in -en or -e,Present plural must end in -en or -e
willen,wil,v%pr_pl,The Squire's Tale 378,data/oxford_txts/SqT_oxford.txt,"And seide, “Madame, whider° wil ye goon",BOTH,Present plural must end in -en or -e,"And seide, “Madame, whider° wil ye goon",And seyde Madame whider wil ye goon,Present plural must end in -en or -e,Present plural must end in -en or -e
shulen,shal,v%pr_pl,Troilus and Criseyde; Book IV 1347,data/oxford_txts/TC4_oxford.txt,That men the quene Eleine shal restore,BOTH,Present plural must end in -en or -e,That men the quene Eleine shal restore,That men the queene Eleyne shal restore,Present plural must end in -en or -e,Present plural must end in -en or -e
moten,he,v%pr_3,The Clerk's Tale 557,data/oxford_txts/ClT_oxford.txt,Of thilke fader blessed mote he be,BOTH,Present 3rd sg must end in -eth,Of thilke fader blessed mote he be,Of thilke Fader blessed moote he be,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
mouen,may,v%pr_3,House of Fame 90,data/oxford_txts/HF_oxford.txt,And sende hem al that may hem plese,BOTH,Present 3rd sg must end in -eth,And sende hem al that may hem plese,And sende hem al that may hem plese,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Reeve's Tale 4237,data/oxford_txts/RvT_oxford.txt,"The day is come, I may no lenger bide;°",BOTH,Present 3rd sg must end in -eth,"The day is come, I may no lenger bide;°",The day is come I may no lenger byde,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,han,v%inf,The Clerk's Tale 810,data/oxford_txts/ClT_oxford.txt,“No man may alwey han prosperitee;,BOTH,Infinitive must end in -en or -e,“No man may alwey han prosperitee;,No man may alwey han prosperitee,Infinitive must end in -en or -e,Infinitive must end in -en or -e
ben,is,v%pr_3,The Wife of Bath's Tale 1199,data/oxford_txts/WBT_oxford.txt,"Povert is this, although it seme elenge:°",BOTH,Present 3rd sg must end in -eth,"Povert is this, although it seme elenge:°",Poverte is this although it seme alenge,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
lusten,lust,v%pr_3,The Clerk's Tale 322,data/oxford_txts/ClT_oxford.txt,Right as yow lust° governeth this matere.”,BOTH,Present 3rd sg must end in -eth,Right as yow lust° governeth this matere.”,Right as yow lust governeth this mateere,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
mouen,may,v%pr_3,Troilus and Criseyde; Book V 153,data/oxford_txts/TC5_oxford.txt,"God help me so, whil that my lif may dure",BOTH,Present 3rd sg must end in -eth,"God help me so, whil that my lif may dure",God helpe me so while that my lyf may dure,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Troilus and Criseyde; Book IV 322,data/oxford_txts/TC4_oxford.txt,"Forthy no fors is, though the body sterve.",BOTH,Present 3rd sg must end in -eth,"Forthy no fors is, though the body sterve.",Forthi no fors is though the body sterve,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
