OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"That to thy creatour, which that the wroghte","That to thy creatour which that thee wroghte,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 901,,9,9,That to thy creatour which that the wroghte,That to thy creatour which that thee wroghte,S u  SuS u S u Sx,S u  SuS u S u Sx,that@conj to@prep thin@pron%gen creatour@n which@pron that@pron the@pron2%obj werken@v%pt_3,that@conj to@prep thin@pron%gen creatour@n which@pron that@pron the@pron2%obj werken@v%pt_3,
And with his precious herte-blood thee boghte,"And with his precious herte-blood thee boghte,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 902,,0,0,And with his precious herteblood thee boghte,And with his precious herteblood thee boghte,      ,      ,and@conj with@prep his@pron1%gen preciouse@adj herte-blod@n the@pron2%obj bien@v%pt_3,and@conj with@prep his@pron1%gen preciouse@adj herte-blod@n the@pron2%obj bien@v%pt_3,
"Thou art so fals and so unkynde, allas?","Thou art so fals and so unkinde,° allas!",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 903,,9,10,Thou art so fals and so unkynde allas,Thou art so fals and so unkinde allas,S u S u S u Sx uS,u S u S u S uSx uS,thou@pron%nom ben@v%pr_2 so@adv fals@adj and@conj so@adv unkinde@adj alas@interj,thou@pron%nom ben@v%pr_2 so@adv fals@adj and@conj so@adv unkinde@adj alas@interj,
"Now, goode men, God foryeve yow youre trespas","¶Now, good men, God foryeve yow your trespas,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 904,,10,10,Now goode men God foryeve yow youre trespas,Now good men God foryeve yow your trespas,u Su S u Sux x Sx uS,u S u S uSu x S uS,nou@adv god@adj man@n%pl god@n1#propn foryeven@v%pr_3 you@pron%pl_obj your@pron%pl_gen trespas@n,nou@adv god@adj man@n%pl god@n1#propn foryeven@v%pr_3 you@pron%pl_obj your@pron%pl_gen trespas@n,
And ware yow fro the synne of avarice!,And ware yow fro° the sinne of avarice.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 905,,10,10,And ware yow fro the synne of avarice,And ware yow fro the sinne of avarice,u Su S u S x u SuSx,u Su x S u Sx u SuSx,and@conj waren@v1%imp you@pron%pl_obj from@prep the@def_art sinne@n of@prep avarice@n,and@conj waren@v1%imp you@pron%pl_obj from@prep the@def_art sinne@n of@prep avarice@n,
Myn hooly pardoun may yow alle warice,"Min holy pardoun may yow al warice,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 906,,0,9,Myn hooly pardoun may yow alle warice,Min holy pardoun may yow al warice,      ,S u Su S u S uSx,min@pron%gen holi@adj2 pardoun@n mouen@v3%pr_3 you@pron%pl_obj al@gram_adj warishen@v%inf,min@pron%gen holi@adj2 pardoun@n mouen@v3%pr_3 you@pron%pl_obj al@gram_adj warishen@v%inf,
So that ye offre nobles or sterlynges,"So that° ye offre nobles° or sterlinges,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 907,,10,10,So that ye offre nobles or sterlynges,So that ye offre nobles or sterlinges,u S u Su Su S uS,u S u Su Su S uSx,so@adv that@conj ye@pron%pl_nom offren@v%pr_pl noble@n2%pl or@conj sterling@n%pl,so@adv that@conj ye@pron%pl_nom offren@v%pr_pl noble@n2%pl or@conj sterling@n%pl,
"Or elles silver broches, spoones, rynges.","Or elles silver broches,° spones,° ringes.",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 908,,10,10,Or elles silver broches spoones rynges,Or elles silver broches spones ringes,u Su Su Su Su S,u Su Su Su Su Sx,or@conj elles@adv silver@n broche@n1%pl spon@n%pl ring@n%pl,or@conj elles@adv silver@n broche@n1%pl spon@n%pl ring@n%pl,
Boweth youre heed under this hooly bulle!,Boweth your heed under this holy bulle!°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 909,,9,9,Boweth youre heed under this hooly bulle,Boweth your heed under this holy bulle,Su Su S ux S u Sx,Su S u Su S u Sx,bouen@v1%imp your@pron%pl_gen hed@n1 under@prep this@gram_adj holi@adj2 bulle@n,bouen@v1%imp your@pron%pl_gen hed@n1 under@prep this@gram_adj holi@adj2 bulle@n,
"Cometh up, ye wyves, offreth of youre wolle!","Cometh up, ye wives, offreth of° your wolle!",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 910,,10,10,Cometh up ye wyves offreth of youre wolle,Cometh up ye wives offreth of your wolle,uS u S u Su S ux Sx,uS u S uS ux S u Sx,comen@v%imp up@adv ye@pron%pl_nom wif@n%pl offren@v%imp of@prep your@pron%pl_gen wol@n,comen@v%imp up@adv ye@pron%pl_nom wif@n%pl offren@v%imp of@prep your@pron%pl_gen wol@n,
Youre names I entre heer in my rolle anon;,Your names I entre° heer in my rolle° anon;,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 911,,10,10,Youre names I entre heer in my rolle anon,Your names I entre heer in my rolle anon,ux Su S ux S u  Sx uS,u Su S ux S u  Sx uS,your@pron%pl_gen name@n%pl ich@pron%nom entren@v%pr_1 her@adv in@prep min@pron%gen rolle@n an-on@adv,your@pron%pl_gen name@n%pl ich@pron%nom entren@v%pr_1 her@adv in@prep min@pron%gen rolle@n an-on@adv,
Into the blisse of hevene shul ye gon.,Into the blisse of hevene shul ye gon;,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 912,,10,10,Into the blisse of hevene shul ye gon,Into the blisse of hevene shul ye gon,uS u Su S uSx u x S,uS u Su S uSx u x S,in-to@prep the@def_art blisse@n of@prep heven@n shulen@v1%pr_pl ye@pron%pl_nom gon@v%inf,in-to@prep the@def_art blisse@n of@prep heven@n shulen@v1%pr_pl ye@pron%pl_nom gon@v%inf,
"I yow assoille, by myn heigh power","I yow assoile,° by min heigh power",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 913,,0,0,I yow assoille by myn heigh power,I yow assoile by min heigh power,      ,      ,ich@pron%nom you@pron%pl_obj assoilen@v%pr_1 bi@prep min@pron%gen heigh@adj pouere@n,ich@pron%nom you@pron%pl_obj assoilen@v%pr_1 bi@prep min@pron%gen heigh@adj pouere@n,
"Yow that wol offre, as clene and eek as cleer","Yow that wol offre, as clene° and eek as cleer°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 914,,10,10,Yow that wol offre as clene and eek as cleer,Yow that wol offre as clene and eek as cleer,u S u Su S xx u S u S,u S u Su S xx u S u S,you@pron%pl_obj that@pron willen@v%pr_pl offren@v%inf as@conj clene@adj and@conj ek@adv as@conj cler@adj,you@pron%pl_obj that@pron willen@v%pr_pl offren@v%inf as@conj clene@adj and@conj ek@adv as@conj cler@adj,
"As ye were born. -- And lo, sires, thus I preche.","As° ye were born; and, lo, sirs, thus I preche.",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 915,,10,10,As ye were born And lo sires thus I preche,As ye were born and lo sirs thus I preche,u S ux S u S ux S u Sx,u S ux S u S u S u Sx,as@conj ye@pron%pl_nom ben@v%pt_pl beren@v1%ppl --@dash and@conj lo@interj sire@n%pl thus@adv ich@pron%nom prechen@v%pr_1,as@conj ye@pron%pl_nom ben@v%pt_pl beren@v1%ppl --@dash and@conj lo@interj sire@n%pl thus@adv ich@pron%nom prechen@v%pr_1,
"And Jhesu Crist, that is oure soules leche","And Jesu Crist, that is our soules leche,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 916,DIFF,10,10,And Jhesu Crist that is oure soules leche,And Jesu Crist that is our soules leche,u Su S u S ux Su Sx,u Su S u S u Su Sx,and@conj jesu@n1#propn crist@n#propn that@pron ben@v%pr_3 oure@pron%pl_gen soule@n%gen leche@n3,and@conj jesu@n1#propn crist@n#propn that@pron ben@v%pr_3 oure@pron%pl_gen soule@n%gen leche@n3,green
So graunte yow his pardoun to receyve,So graunte yow his pardon to receive;,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 917,,10,10,So graunte yow his pardoun to receyve,So graunte yow his pardon to receive,u Su S u Su S uSx,u Su S u Su S uSx,so@adv graunten@v%pr_3 you@pron%pl_obj his@pron1%gen pardoun@n to@part receiven@v%inf,so@adv graunten@v%pr_3 you@pron%pl_obj his@pron1%gen pardoun@n to@part receiven@v%inf,
For that is best; I wol yow nat deceyve.,For that is best; I wol yow nat deceive.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 918,,10,10,For that is best I wol yow nat deceyve,For that is best I wol yow nat deceive,u S u S u S u S uSx,u S u S u S u S uSx,for@conj that@pron ben@v%pr_2 best@adjas_n%sup ich@pron%nom willen@v%pr_1 you@pron%pl_obj not@adv deceiven@v%inf,for@conj that@pron ben@v%pr_2 best@adjas_n%sup ich@pron%nom willen@v%pr_1 you@pron%pl_obj not@adv deceiven@v%inf,
"But, sires, o word forgat I in my tale:","¶But sirs, o° word forgat I in my tale",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 919,,10,9,But sires o word forgat I in my tale,But sirs o word forgat I in my tale,u Su S u Su S u  Sx,S u S u Su S u  Sx,but@conj sire@n%pl o@num_adj word@n foryeten@v%pt_1 ich@pron%nom in@prep min@pron%gen tale@n,but@conj sire@n%pl o@num_adj word@n foryeten@v%pt_1 ich@pron%nom in@prep min@pron%gen tale@n,
I have relikes and pardoun in my male,"I have relikes and pardon in my male,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 920,,10,10,I have relikes and pardoun in my male,I have relikes and pardon in my male,u Su Sux S uS u  Sx,u Su Sux S uS u  Sx,ich@pron%nom haven@v%pr_1 relik@n%pl and@conj pardoun@n in@prep min@pron%gen male@n2,ich@pron%nom haven@v%pr_1 relik@n%pl and@conj pardoun@n in@prep min@pron%gen male@n2,
As faire as any man in Engelond,As faire as any man in Engelond,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 921,,10,10,As faire as any man in Engelond,As faire as any man in Engelond,u Su S u S u SuS,u Su S u S u SuS,as@conj fair@adj as@conj ani@gram_adj man@n in@prep engelond@n#propn,as@conj fair@adj as@conj ani@gram_adj man@n in@prep engelond@n#propn,
Whiche were me yeven by the popes hond.,Whiche were me yeven° by the Popes hond.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 922,,10,10,Whiche were me yeven by the popes hond,Whiche were me yeven by the Popes hond,ux Su S uS  u Su S,ux Su S uS  u Su S,which@pron ben@v%pt_pl me@pron2%obj yeven@v%ppl bi@prep the@def_art pope@n%gen honde@n,which@pron ben@v%pt_pl me@pron2%obj yeven@v%ppl bi@prep the@def_art pope@n%gen honde@n,
"If any of yow wole, of devocion","If any of yow wol, of devocioun,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 923,,10,10,If any of yow wole of devocion,If any of yow wol of devocioun,u S u S ux S uSuS,u S u S u S uSuS,if@conj ani@gram_adjas_n of@prep you@pron%pl_obj willen@v%pr_3 of@prep devocioun@n,if@conj ani@gram_adjas_n of@prep you@pron%pl_obj willen@v%pr_3 of@prep devocioun@n,
Offren and han myn absolucion,"Offren, and han min absolucioun",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 924,,9,10,Offren and han myn absolucion,Offren and han min absolucioun,Su S u  SuSuS,uS u S u SuSuS,offren@v%inf and@conj haven@v%inf min@pron%gen absolucioun@n,offren@v%inf and@conj haven@v%inf min@pron%gen absolucioun@n,
"Com forth anon, and kneleth heere adoun","Cometh forth anon, and kneleth heer adoun",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 925,DIFF,10,10,Com forth anon and kneleth heere adoun,Cometh forth anon and kneleth heer adoun,u S uS u Su Sx uS,uS u Su S ux S uS,comen@v%imp forth@adv an-on@adv and@conj knelen@v%imp her@adv adoun@adv,comen@v%imp forth@adv an-on@adv and@conj knelen@v%imp her@adv adoun@adv,green
And mekely receyveth my pardoun;,And mekely receiveth my pardoun:,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 926,,0,0,And mekely receyveth my pardoun,And mekely receiveth my pardoun,    ,    ,and@conj mekli@adv receiven@v%imp min@pron%gen pardoun@n,and@conj mekli@adv receiven@v%imp min@pron%gen pardoun@n,
Or elles taketh pardoun as ye wende,"Or elles, taketh pardon as ye wende,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 927,,10,10,Or elles taketh pardoun as ye wende,Or elles taketh pardon as ye wende,u Su Su Su S u Sx,u Su Su Su S u Sx,or@conj elles@adv taken@v%imp pardoun@n as@conj ye@pron%pl_nom wenden@v%pr_pl,or@conj elles@adv taken@v%imp pardoun@n as@conj ye@pron%pl_nom wenden@v%pr_pl,
Al newe and fressh at every miles ende,"Al newe and fresh, at every tounes ende",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 928,DIFF,10,10,Al newe and fressh at every miles ende,Al newe and fresh at every tounes ende,u Su S u S uS ux Sx,u Su S u S uS ux Sx,al@adv neue@adj and@conj fresh@adj at@prep everi@pron_gram_adj mile@n1%gen ende@n1,al@adv neue@adj and@conj fresh@adj at@prep everi@pron_gram_adj toun@n%gen ende@n1,green
"So that ye offren, alwey newe and newe",So° that ye offren alwey newe and newe°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 929,,10,10,So that ye offren alwey newe and newe,So that ye offren alwey newe and newe,u S u Su Su Sx u Sx,u S u Su Su Sx u Sx,so@adv that@conj ye@pron%pl_nom offren@v%pr_pl al-wei@adv neue@adv and@conj neue@adv,so@adv that@conj ye@pron%pl_nom offren@v%pr_pl al-wei@adv neue@adv and@conj neue@adv,
"Nobles or pens, whiche that be goode and trewe.","Nobles and pens, which that be gode and trewe.",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 930,DIFF,10,10,Nobles or pens whiche that be goode and trewe,Nobles and pens which that be gode and trewe,uS u S ux S u Sx u Sx,uS u S u S u Sx u Sx,noble@n2%pl or@conj peni@n%pl which@pron that@pron ben@v%pr_pl god@adj and@conj treu@adj,noble@n2%pl and@conj peni@n%pl which@pron that@pron ben@v%pr_pl god@adj and@conj treu@adj,green
It is an honour to everich that is heer,It is an honour to everich° that is heer,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 931,,10,10,It is an honour to everich that is heer,It is an honour to everich that is heer,u S u Su x Sxu S u S,u S u Su x Sxu S u S,hit@pron ben@v%pr_3 a@indef_art honour@n to@prep everi@pron that@pron ben@v%pr_3 her@adv,hit@pron ben@v%pr_3 a@indef_art honour@n to@prep everi@pron that@pron ben@v%pr_3 her@adv,
That ye mowe have a suffisant pardoneer,That ye mowe° have a suffisant pardoneer°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 932,,10,10,That ye mowe have a suffisant pardoneer,That ye mowe have a suffisant pardoneer,u x Sx ux S uSu SuS,u x Sx ux S uSu SuS,that@conj ye@pron%pl_nom mouen@v3%pr_pl haven@v%inf a@indef_art suffisaunt@adj pardoner@n,that@conj ye@pron%pl_nom mouen@v3%pr_pl haven@v%inf a@indef_art suffisaunt@adj pardoner@n,
T' assoille yow in contree as ye ryde,"T’assoille° yow, in contree° as ye ride",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 933,DIFF,10,10,T assoille yow in contree as ye ryde,T assoille yow in contree as ye ride, uSu S u Su S u S, uSu S u Su S u Sx,to@part assoilen@v%inf you@pron%pl_obj in@prep contree@n as@conj ye@pron%pl_nom riden@v%pr_pl,to@part assoilen@v%inf you@pron%pl_obj in@prep contree@n as@conj ye@pron%pl_nom riden@v%pr_pl,green
For aventures whiche that may bityde.,For aventures° which that may bitide.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 934,,10,10,For aventures whiche that may bityde,For aventures which that may bitide,u SuSu Su S u Sx,u SuSu S u S uSx,for@prep aventure@n%pl which@pron that@pron mouen@v3%pr_pl bitiden@v%inf,for@prep aventure@n%pl which@pron that@pron mouen@v3%pr_pl bitiden@v%inf,
Paraventure ther may fallen oon or two,¶Peraventure° ther may falle oon or two,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 935,DIFF,10,10,Paraventure ther may fallen oon or two,Peraventure ther may falle oon or two,uSuSx u S ux S u S,uSuSx u S ux S u S,paraventure@adv ther@adv mouen@v3%pr_3 fallen@v%inf on@pron or@conj two@num_n,paraventure@adv ther@adv mouen@v3%pr_3 fallen@v%inf on@pron or@conj two@num_n,green
Doun of his hors and breke his nekke atwo.,"Doun of° his hors, and breke his nekke atwo.°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 936,,10,10,Doun of his hors and breke his nekke atwo,Doun of his hors and breke his nekke atwo,u S u S u Sx u Sx uS,u S u S u Sx u Sx uS,doun@adv of@prep his@pron1%gen hors@n and@conj breken@v%inf his@pron1%gen nekke@n atwo@adv,doun@adv of@prep his@pron1%gen hors@n and@conj breken@v%inf his@pron1%gen nekke@n atwo@adv,
Looke which a seuretee is it to yow alle,Look which a seuretee° is it to yow alle,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 937,,10,10,Looke which a seuretee is it to yow alle,Look which a seuretee is it to yow alle,ux S u SuS u S u x Sx,u S u SuS u S u x Sx,loken@v2%imp which@gram_adj a@indef_art seurte@n ben@v%pr_3 hit@pron to@prep you@pron%pl_obj al@gram_adj,loken@v2%imp which@gram_adj a@indef_art seurte@n ben@v%pr_3 hit@pron to@prep you@pron%pl_obj al@gram_adj,
That I am in youre felaweshipe yfalle,"That I am in your felaweship yfalle,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 938,,10,10,That I am in youre felaweshipe yfalle,That I am in your felaweship yfalle,u S u S ux SuSux Sx,u S u S u SuSu Sx,that@pron ich@pron%nom ben@v%pr_1 in@prep your@pron%pl_gen felaushipe@n fallen@v%ppl,that@pron ich@pron%nom ben@v%pr_1 in@prep your@pron%pl_gen felaushipe@n fallen@v%ppl,
"That may assoille yow, bothe moore and lasse","That may assoille° yow, both more and lasse",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 939,,10,10,That may assoille yow bothe moore and lasse,That may assoille yow both more and lasse,u S uSu S ux Sx u Sx,u S uSu S u Sx u Sx,that@pron mouen@v3%pr_3 assoilen@v%inf you@pron%pl_obj bothe@num_conj more@n3 and@conj lesse@n2,that@pron mouen@v3%pr_3 assoilen@v%inf you@pron%pl_obj bothe@num_conj more@n3 and@conj lesse@n2,
Whan that the soule shal fro the body passe.,Whan that the soul shal fro the body passe,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 940,,10,9,Whan that the soule shal fro the body passe,Whan that the soul shal fro the body passe,u S u Su S u S u Sx,S u S u S u S u Sx,whan@adv&conj that@part the@def_art soule@n shulen@v1%pr_3 from@prep the@def_art bodi@n passen@v%inf,whan@adv&conj that@part the@def_art soule@n shulen@v1%pr_3 from@prep the@def_art bodi@n passen@v%inf,
