OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
The dokes cryden as men wolde hem quelle;,The dokes° criden as° men wolde hem quelle;°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3390,,10,10,The dokes cryden as men wolde hem quelle,The dokes criden as men wolde hem quelle,u Su Su S u Sx u Sx,u Su Su S u Sx u Sx,the@def_art doke@n%pl crien@v%pt_pl as@conj man@n%pl willen@v%pt_pl hem@pron%pl_obj quellen@v1%inf,the@def_art doke@n%pl crien@v%pt_pl as@conj man@n%pl willen@v%pt_pl hem@pron%pl_obj quellen@v1%inf,
The gees for feere flowen over the trees;,The gees for fere flowen° over the trees;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3391,,10,10,The gees for feere flowen over the trees,The gees for fere flowen over the trees,u S u Sx uS uS u S,u S u Sx uS uS u S,the@def_art gos@n%pl for@prep fer@n1 flien@v%pt_pl over@prep the@def_art tre@n%pl,the@def_art gos@n%pl for@prep fer@n1 flien@v%pt_pl over@prep the@def_art tre@n%pl,
Out of the hyve cam the swarm of bees.,Out of the hive cam the swarm of bees;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3392,,10,10,Out of the hyve cam the swarm of bees,Out of the hive cam the swarm of bees,u S u Su S u S u S,u S u Su S u S u S,oute@adv#prep of@prep the@def_art hive@n comen@v%pt_3 the@def_art swarm@n of@prep be@n%pl,oute@adv#prep of@prep the@def_art hive@n comen@v%pt_3 the@def_art swarm@n of@prep be@n%pl,
"So hydous was the noyse -- a, benedicitee! --","So hidous was the noise, a! benedicite!°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3393,,10,10,So hydous was the noyse a benedicitee,So hidous was the noise a benedicite,u Su S u Sx u xxSuS,u Su S u Sx u SxuSx,so@adv hidous@adj ben@v%pt_3 the@def_art noise@n --@dash a@interj benedicite@interj --@dash,so@adv hidous@adj ben@v%pt_3 the@def_art noise@n --@dash a@interj benedicite@interj --@dash,
"Certes, he Jakke Straw and his meynee","Certes,° he Jakke Straw, and his meinee,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3394,,10,10,Certes he Jakke Straw and his meynee,Certes he Jakke Straw and his meinee,uS u Su S u S uS,uS u Su S u S uS,certes@adv he@pron1_adj jakke@n3#propn straw@n#propn and@conj his@pron1%gen meine@n,certes@adv he@pron1_adj jakke@n3#propn straw@n#propn and@conj his@pron1%gen meine@n,
Ne made nevere shoutes half so shrille,Ne made never shoutes half so shrille,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3395,,10,10,Ne made nevere shoutes half so shrille,Ne made never shoutes half so shrille,u Sx uSu Su S u Sx,u Su Su Su S u Sx,ne@adv maken@v1%pt_3 never@adv shoute@n1%pl half@adv so@adv shrille@adj,ne@adv maken@v1%pt_3 never@adv shoute@n1%pl half@adv so@adv shrille@adj,
Whan that they wolden any Flemyng kille,Whan that they wolden any Fleming kille,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3396,,10,10,Whan that they wolden any Flemyng kille,Whan that they wolden any Fleming kille,u S u Su Su Su Sx,u S u Su Su Su Sx,whan@adv&conj that@part thei@pron%pl_nom willen@v%pt_pl ani@gram_adj fleming@n killen@v%inf,whan@adv&conj that@part thei@pron%pl_nom willen@v%pt_pl ani@gram_adj fleming@n killen@v%inf,
As thilke day was maad upon the fox.,As thilke° day was maad upon the fox.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3397,,10,10,As thilke day was maad upon the fox,As thilke day was maad upon the fox,u Su S u S uS u S,u Su S u S uS u S,as@conj thilke@gram_adj dai@n ben@v%pt_3 maken@v1%ppl upon@prep the@def_art fox@n,as@conj thilke@gram_adj dai@n ben@v%pt_3 maken@v1%ppl upon@prep the@def_art fox@n,
"Of bras they broghten bemes, and of box","Of bras thay broghten° bemes,° and of box,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3398,,10,10,Of bras they broghten bemes and of box,Of bras thay broghten bemes and of box,u S u Su Su S u S,u S u Su Su S u S,of@prep bras@n thei@pron%pl_nom bringen@v%pt_pl beme@n1%pl and@conj of@prep box@n1,of@prep bras@n thei@pron%pl_nom bringen@v%pt_pl beme@n1%pl and@conj of@prep box@n1,
"Of horn, of boon, in whiche they blewe and powped","Of horn, of boon,° in which they blewe and pouped,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3399,,10,10,Of horn of boon in whiche they blewe and powped,Of horn of boon in which they blewe and pouped,u S u S u Sx u Sx u Sx,u S u S u S u Sx u Sx,of@prep horn@n of@prep bon@n1 in@prep which@pron thei@pron%pl_nom blouen@v1%pt_pl and@conj poupen@v%pt_pl,of@prep horn@n of@prep bon@n1 in@prep which@pron thei@pron%pl_nom blouen@v1%pt_pl and@conj poupen@v%pt_pl,
And therwithal they skriked and they howped.,And therwithal thay skriked° and they houped;°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3400,,10,10,And therwithal they skriked and they howped,And therwithal thay skriked and they houped,u SuS u Su S u Sx,u SuS u Su S u Sx,and@conj ther-withal@adv thei@pron%pl_nom skriken@v%pt_pl and@conj thei@pron%pl_nom houpen@v%pt_pl,and@conj ther-withal@adv thei@pron%pl_nom skriken@v%pt_pl and@conj thei@pron%pl_nom houpen@v%pt_pl,
It semed as that hevene sholde falle.,It semed as that° heven sholde falle.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3401,,10,10,It semed as that hevene sholde falle,It semed as that heven sholde falle,u Su S u Sux Su Sx,u Su S u Su Su Sx,hit@pron semen@v2%pt_3 as@conj that@part heven@n shulen@v1%pt_3 fallen@v%inf,hit@pron semen@v2%pt_3 as@conj that@part heven@n shulen@v1%pt_3 fallen@v%inf,
"Now, goode men, I prey yow herkneth alle:","¶Now, gode men, I pray yow herkneth alle!",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3402,,10,10,Now goode men I prey yow herkneth alle,Now gode men I pray yow herkneth alle,u Su S u S u Su Sx,u Su S u S u Su Sx,nou@adv god@adj man@n%pl ich@pron%nom preien@v1%pr_1 you@pron%pl_obj herkenen@v%imp al@gram_adj,nou@adv god@adj man@n%pl ich@pron%nom preien@v1%pr_1 you@pron%pl_obj herkenen@v%imp al@gram_adj,
"Lo, how Fortune turneth sodeynly","Lo, how Fortune turneth sodeinly",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3403,,10,10,Lo how Fortune turneth sodeynly,Lo how Fortune turneth sodeinly,u S uSu Su SuS,u S uSu Su SuS,lo@interj hou@adv&conj fortune@n#propn turnen@v%pr_3 sodeinli@adv,lo@interj hou@adv&conj fortune@n#propn turnen@v%pr_3 sodeinli@adv,
The hope and pryde eek of hir enemy!,The hope and pride eek of hir enemy!,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3404,,10,10,The hope and pryde eek of hir enemy,The hope and pride eek of hir enemy,u Sx u Sx u S u SuS,u Sx u Sx u S u SuS,the@def_art hope@n1 and@conj pride@n2 ek@adv of@prep hire@pron1%fem_gen enemi@n,the@def_art hope@n1 and@conj pride@n2 ek@adv of@prep hire@pron1%fem_gen enemi@n,
"This cok, that lay upon the foxes bak","This cok, that lay upon the foxes bak",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3405,,10,10,This cok that lay upon the foxes bak,This cok that lay upon the foxes bak,u S u S uS u Su S,u S u S uS u Su S,this@gram_adj cok@n1 that@pron lien@v1%pt_3 upon@prep the@def_art fox@n%gen bak@n,this@gram_adj cok@n1 that@pron lien@v1%pt_3 upon@prep the@def_art fox@n%gen bak@n,
In al his drede unto the fox he spak,"In al his drede, unto the fox he spak",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3406,,10,10,In al his drede unto the fox he spak,In al his drede unto the fox he spak,u S u Sx uS u S u S,u S u Sx uS u S u S,in@prep al@gram_adj his@pron1%gen drede@n unto@prep the@def_art fox@n he@pron1%nom speken@v%pt_3,in@prep al@gram_adj his@pron1%gen drede@n unto@prep the@def_art fox@n he@pron1%nom speken@v%pt_3,
"And seyde, """"Sire, if that I were as ye","And seide, “Sire, if that I were as ye",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3407,,10,10,And seyde Sire if that I were as ye,And seide Sire if that I were as ye,u Su Sx u S u Sx u S,u Su Sx u S u Sx u S,and@conj seien@v1%pt_3 sire@n if@conj that@part ich@pron%nom ben@v%pt_3 as@conj ye@pron%pl_nom,and@conj seien@v1%pt_3 sire@n if@conj that@part ich@pron%nom ben@v%pt_3 as@conj ye@pron%pl_nom,
"Yet sholde I seyn, as wys God helpe me",Yet sholde° I seyn (as wis God helpe° me),data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3408,,10,10,Yet sholde I seyn as wys God helpe me,Yet sholde I seyn as wis God helpe me,u Sx u S u S u Su S,u Sx u S u S u Su S,yet@adv shulen@v1%pt_3 ich@pron%nom seien@v1%inf as@conj wis@adv god@n1#propn helpen@v%pr_3 me@pron2%obj,yet@adv shulen@v1%pt_3 ich@pron%nom seien@v1%inf as@conj wis@adv god@n1#propn helpen@v%pr_3 me@pron2%obj,
"`Turneth agayn, ye proude cherles alle!","‘Turneth again,° ye proude cherles° alle!",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3409,,10,10,Turneth agayn ye proude cherles alle,Turneth again ye proude cherles alle,uS uS u Su Su Sx,uS uS u Su Su Sx,turnen@v%imp ayen@adv ye@pron%pl_nom proud@adj cherl@n%pl al@gram_adj,turnen@v%imp ayen@adv ye@pron%pl_nom proud@adj cherl@n%pl al@gram_adj,
A verray pestilence upon yow falle!,A verray° pestilence° upon yow falle!,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3410,,10,10,A verray pestilence upon yow falle,A verray pestilence upon yow falle,u Su SuSx uS u Sx,u Su SuSx uS u Sx,a@indef_art verrei@adj pestilence@n upon@prep you@pron%pl_obj fallen@v%pr_3,a@indef_art verrei@adj pestilence@n upon@prep you@pron%pl_obj fallen@v%pr_3,
Now I am come unto the wodes syde;,Now am I come unto this wodes side,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3411,DIFF,10,10,Now I am come unto the wodes syde,Now am I come unto this wodes side,u S u Sx uS u Su Sx,u S u Sx uS u Su Sx,nou@adv ich@pron%nom ben@v%pr_1 comen@v%ppl unto@prep the@def_art wode@n%gen side@n,nou@adv ben@v%pr_1 ich@pron%nom comen@v%ppl unto@prep this@gram_adj wode@n%gen side@n,green
"Maugree youre heed, the cok shal heere abyde.","Maugree your heed,° the cok shal heer abide;°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3412,,10,10,Maugree youre heed the cok shal heere abyde,Maugree your heed the cok shal heer abide,uS ux S u S u Sx uSx,uS u S u S u S uSx,maugre@prep your@pron%pl_gen hed@n2 the@def_art cok@n1 shulen@v1%pr_3 her@adv abiden@v%inf,maugre@prep your@pron%pl_gen hed@n2 the@def_art cok@n1 shulen@v1%pr_3 her@adv abiden@v%inf,
"I wol hym ete, in feith, and that anon!'","I wol him ete in feith,° and that anon.’ ”°—",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3413,,10,10,I wol hym ete in feith and that anon,I wol him ete in feith and that anon,u S u Sx u S u S uS,u S u Sx u S u S uS,ich@pron%nom willen@v%pr_1 him@pron%obj eten@v%inf in@prep feith@n and@conj that@pron an-on@adv,ich@pron%nom willen@v%pr_1 him@pron%obj eten@v%inf in@prep feith@n and@conj that@pron an-on@adv,
"The fox answerde, """"In feith, it shal be don.","¶The fox answerde, “In feith, it shal be don,”—",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3414,,10,10,The fox answerde In feith it shal be don,The fox answerde In feith it shal be don,u S uSx u S u S u S,u S uSx u S u S u S,the@def_art fox@n answeren@v%pt_3 in@prep feith@n hit@pron shulen@v1%pr_3 ben@v%inf don@v1%ppl,the@def_art fox@n answeren@v%pt_3 in@prep feith@n hit@pron shulen@v1%pr_3 ben@v%inf don@v1%ppl,
"And as he spak that word, al sodeynly","And as he spak that word, al sodeinly",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3415,,10,10,And as he spak that word al sodeynly,And as he spak that word al sodeinly,u S u S u S u SuS,u S u S u S u SuS,and@conj as@conj he@pron1%nom speken@v%pt_3 that@art&gram_adj word@n al@adv sodeinli@adv,and@conj as@conj he@pron1%nom speken@v%pt_3 that@art&gram_adj word@n al@adv sodeinli@adv,
This cok brak from his mouth delyverly,"This cok brak° from his mouth deliverly,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3416,,10,10,This cok brak from his mouth delyverly,This cok brak from his mouth deliverly,u S u S u S uSuS,u S u S u S uSuS,this@gram_adj cok@n1 breken@v%pt_3 from@prep his@pron1%gen mouth@n deliverliche@adv,this@gram_adj cok@n1 breken@v%pt_3 from@prep his@pron1%gen mouth@n deliverliche@adv,
And heighe upon a tree he fleigh anon.,And heighe upon a tree he fleigh° anon.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3417,,10,10,And heighe upon a tree he fleigh anon,And heighe upon a tree he fleigh anon,u Sx uS u S u S uS,u Sx uS u S u S uS,and@conj heighe@adv upon@prep a@indef_art tre@n he@pron1%nom flien@v%pt_3 an-on@adv,and@conj heighe@adv upon@prep a@indef_art tre@n he@pron1%nom flien@v%pt_3 an-on@adv,
And whan the fox saugh that the cok was gon,And whan the fox saugh that he was ygon,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3418,DIFF,10,10,And whan the fox saugh that the cok was gon,And whan the fox saugh that he was ygon,u S u S u S u S u S,u S u S u S u S uS,and@conj whan@adv&conj the@def_art fox@n sen@v1%pt_3 that@conj the@def_art cok@n1 ben@v%pt_3 gon@v%ppl,and@conj whan@adv&conj the@def_art fox@n sen@v1%pt_3 that@conj he@pron1%nom ben@v%pt_3 gon@v%ppl,green
"Allas!"""" quod he, """"O Chauntecleer, allas!","“Allas!” quod he, “O Chauntecleer, allas!",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3419,,10,10,Allas quod he O Chauntecleer allas,Allas quod he O Chauntecleer allas,uS u S u SuS uS,uS u S u SuS uS,alas@interj quethen@v%pt_3 he@pron1%nom o@interj chaunte-cler@n#propn alas@interj,alas@interj quethen@v%pt_3 he@pron1%nom o@interj chaunte-cler@n#propn alas@interj,
"I have to yow,"""" quod he, """"ydoon trespas","I have to yow,” quod he, “ydoon trespas,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3420,,10,10,I have to yow quod he ydoon trespas,I have to yow quod he ydoon trespas,u Sx u S u S uS uS,u Sx u S u S uS uS,ich@pron%nom haven@v%pr_1 to@prep you@pron%pl_obj quethen@v%pt_3 he@pron1%nom don@v1%ppl trespas@n,ich@pron%nom haven@v%pr_1 to@prep you@pron%pl_obj quethen@v%pt_3 he@pron1%nom don@v1%ppl trespas@n,
In as muche as I maked yow aferd,"Inasmuche as I maked yow aferd,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3421,DIFF,10,10,In as muche as I maked yow aferd,Inasmuche as I maked yow aferd,u S ux S u Su S uS,uSux S u Su S uS,in@prep as@conj muche@n as@conj ich@pron%nom maken@v1%pt_1 you@pron%pl_obj afered@ppl_abs, as@conj ich@pron%nom maken@v1%pt_1 you@pron%pl_obj afered@ppl_abs,green
Whan I yow hente and broghte out of the yerd.,"Whan I yow hente,° and broghte out of the yerd;",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3422,,0,0,Whan I yow hente and broghte out of the yerd,Whan I yow hente and broghte out of the yerd,         ,         ,whan@adv&conj ich@pron%nom you@pron%pl_obj henten@v%pt_1 and@conj bringen@v%pt_1 oute@adv#prep of@prep the@def_art yerd@n,whan@adv&conj ich@pron%nom you@pron%pl_obj henten@v%pt_1 and@conj bringen@v%pt_1 oute@adv#prep of@prep the@def_art yerd@n,
"But, sire, I dide it in no wikke entente.","But, sire, I dide it in no wikke° entente;",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3423,,10,10,But sire I dide it in no wikke entente,But sire I dide it in no wikke entente,u Sx u Sx u S u Sx uSx,u Sx u Sx u S u Sx uSx,but@conj sire@n ich@pron%nom don@v1%pt_1 hit@pron in@prep no@gram_adj wikke@adj entente@n,but@conj sire@n ich@pron%nom don@v1%pt_1 hit@pron in@prep no@gram_adj wikke@adj entente@n,
"Com doun, and I shal telle yow what I mente;","Com doun, and I shal telle yow what I mente.",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3424,,10,10,Com doun and I shal telle yow what I mente,Com doun and I shal telle yow what I mente,u S u S u Sx u S u Sx,u S u S u Sx u S u Sx,comen@v%imp doun@adv and@conj ich@pron%nom shulen@v1%pr_1 tellen@v%inf you@pron%pl_obj what@pron ich@pron%nom menen@v1%pt_1,comen@v%imp doun@adv and@conj ich@pron%nom shulen@v1%pr_1 tellen@v%inf you@pron%pl_obj what@pron ich@pron%nom menen@v1%pt_1,
"I shal seye sooth to yow, God help me so!","I shal sey sooth° to yow, God help me so.”",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3425,,10,10,I shal seye sooth to yow God help me so,I shal sey sooth to yow God help me so,u S u S u S u S u S,u S u S u S u S u S,ich@pron%nom shulen@v1%pr_1 seien@v1%inf soth@n to@prep you@pron%pl_obj god@n1#propn helpen@v%pr_3 me@pron2%obj so@adv,ich@pron%nom shulen@v1%pr_1 seien@v1%inf soth@n to@prep you@pron%pl_obj god@n1#propn helpen@v%pr_3 me@pron2%obj so@adv,
"Nay thanne,"""" quod he, """"I shrewe us bothe two.","¶“Nay than,”° quod he, “I shrewe° us bothe two",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3426,,10,10,Nay thanne quod he I shrewe us bothe two,Nay than quod he I shrewe us bothe two,u Sx u S u Sx u Su S,u S u S u Sx u Su S,nai@interj thanne@adv quethen@v%pt_3 he@pron1%nom ich@pron%nom shreuen@v%pr_1 us@pron%pl_obj bothe@num_adj two@num_adj,nai@interj thanne@adv quethen@v%pt_3 he@pron1%nom ich@pron%nom shreuen@v%pr_1 us@pron%pl_obj bothe@num_adj two@num_adj,
"And first I shrewe myself, bothe blood and bones","And first I shrew° myself, both blood and bones,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3427,,10,10,And first I shrewe myself bothe blood and bones,And first I shrew myself both blood and bones,u S u Sx uS ux S u Sx,u S u S uS u S u Sx,and@conj first@adv ich@pron%nom shreuen@v%pr_1 mi-self@pron bothe@num_conj blod@n1 and@conj bon@n1%pl,and@conj first@adv ich@pron%nom shreuen@v%pr_1 mi-self@pron bothe@num_conj blod@n1 and@conj bon@n1%pl,
If thou bigyle me ofter than ones.,If thou bigile° me ofter° than ones.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3428,,10,10,If thou bigyle me ofter than ones,If thou bigile me ofter than ones,u S uSx u Su S uS,u S uSx u Su S uS,if@conj thou@pron%nom bigilen@v%pr_2 me@pron2%obj ofte@adv%comp than@conj ones@adv,if@conj thou@pron%nom bigilen@v%pr_2 me@pron2%obj ofte@adv%comp than@conj ones@adv,
Thou shalt namoore thurgh thy flaterye,"Thou shalt namore, thurgh thy flaterie",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3429,,0,10,Thou shalt namoore thurgh thy flaterye,Thou shalt namore thurgh thy flaterie,     ,u S uSu S u SuS,thou@pron%nom shulen@v1%pr_2 no_more@adv%comp thurgh@prep thin@pron%gen flaterie@n,thou@pron%nom shulen@v1%pr_2 no_more@adv%comp thurgh@prep thin@pron%gen flaterie@n,
Do me to synge and wynke with myn ye;,Do me to° singe and winke with min yë.°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3430,,10,10,Do me to synge and wynke with myn ye,Do me to singe and winke with min y,u S u Sx u Su S u S,u S u Sx u Su S u S,don@v1%inf me@pron2%obj to@part singen@v%inf and@conj winken@v%inf with@prep min@pron%gen eie@n1,don@v1%inf me@pron2%obj to@part singen@v%inf and@conj winken@v%inf with@prep min@pron%gen eie@n1,
