headword,word,tag,line_number,filename,context,text_type
don,do,v%inf,The Merchant's Tale 1460,data/oxford_txts/MerT_oxford.txt,I woot myselven best what I may do.,OXFORD
haven,han,v%pr_pl,The Merchant's Tale 1467,data/oxford_txts/MerT_oxford.txt,"And sin that ye han herd al min entente,°",OXFORD
seien,seyn,v%inf,The Merchant's Tale 1472,data/oxford_txts/MerT_oxford.txt,"But atte laste, shortly for to seyn",OXFORD
haven,had,v%pt_pl,The Merchant's Tale 1479,data/oxford_txts/MerT_oxford.txt,"Ful litel nede° had ye, my lord so dere",OXFORD
haven,han,v%pr_pl,The Merchant's Tale 1506,data/oxford_txts/MerT_oxford.txt,Ye han yourselven shewed° heer today,OXFORD
haven,han,v%pr_pl,The Merchant's Tale 1522,data/oxford_txts/MerT_oxford.txt,"Sin ye han seid,° and herkneth° what I seye.",OXFORD
connen,coud,v%pt_pl,The Merchant's Tale 1539,data/oxford_txts/MerT_oxford.txt,"Ne man ne° beest, swich as men coud devise;",OXFORD
wepen,wept,v%ppl,The Merchant's Tale 1544,data/oxford_txts/MerT_oxford.txt,"For God it woot, I have wept many a tere",OXFORD
seien,seyn,v%pr_pl,The Merchant's Tale 1551,data/oxford_txts/MerT_oxford.txt,Seyn that I have the moste stedefast° wif,OXFORD
don,do,v%inf,The Merchant's Tale 1554,data/oxford_txts/MerT_oxford.txt,"Ye mowe, for me, right as° yow liketh do;°",OXFORD
ben,a,v%pr_pl,The Merchant's Tale 1555,data/oxford_txts/MerT_oxford.txt,"Aviseth yow,° ye been a man of age",OXFORD
seien,seyn,v%inf,The Merchant's Tale 1563,data/oxford_txts/MerT_oxford.txt,"This is to seyn, to doon hir ful plesaunce.°",OXFORD
seien,sey,v%pr_pl,The Merchant's Tale 1571,data/oxford_txts/MerT_oxford.txt,"To my purpos; Placebo, what sey ye?”",OXFORD
gon,goon,v%inf,The Merchant's Tale 1596,data/oxford_txts/MerT_oxford.txt,And leet alle other° from his herte goon,OXFORD
gon,go,v%inf,The Merchant's Tale 1615,data/oxford_txts/MerT_oxford.txt,Nedeth namore° for him° to go° ne ride,OXFORD
haven,han,v%inf,The Merchant's Tale 1627,data/oxford_txts/MerT_oxford.txt,"Which maide, he seide, he wolde han to his wif,°",OXFORD
haven,han,v%inf,The Merchant's Tale 1638,data/oxford_txts/MerT_oxford.txt,Ther may no man han parfit° blisses two,OXFORD
don,don,v%pr_pl,The Merchant's Tale 1651,data/oxford_txts/MerT_oxford.txt,As alle wedded men don with hir wivis,OXFORD
mouen,may,v%pr_pl,The Merchant's Tale 1663,data/oxford_txts/MerT_oxford.txt,Ye may repente of wedded mannes lif,OXFORD
seien,seyn,v%pr_pl,The Merchant's Tale 1664,data/oxford_txts/MerT_oxford.txt,In which ye seyn ther is no wo ne strif.,OXFORD
shulen,shul,v%pr_pl,The Merchant's Tale 1674,data/oxford_txts/MerT_oxford.txt,"I hope to God, herafter shul ye knowe,°",OXFORD
shulen,shal,v%pr_pl,The Merchant's Tale 1677,data/oxford_txts/MerT_oxford.txt,That yow shal lette° of your savacioun,OXFORD
haven,han,v%pr_pl,The Merchant's Tale 1690,data/oxford_txts/MerT_oxford.txt,"Han take hir leve,° and ech of hem of other.°",OXFORD
seien,seyn,v%inf,The Merchant's Tale 1729,data/oxford_txts/MerT_oxford.txt,"And certeinly, I dar right wel seyn this",OXFORD
mouen,may,v%pr_pl,The Merchant's Tale 1740,data/oxford_txts/MerT_oxford.txt,"Assayeth° it yourself, than may ye witen°",OXFORD
don,do,v%inf,The Merchant's Tale 1791,data/oxford_txts/MerT_oxford.txt,Entendeth° for to do thee vileinie.°,OXFORD
gon,goon,v%pr_pl,The Merchant's Tale 1804,data/oxford_txts/MerT_oxford.txt,And whan they sie° hir time goon to reste.,OXFORD
haven,han,v%pr_pl,The Merchant's Tale 1816,data/oxford_txts/MerT_oxford.txt,And they han doon right as he wol devise.°,OXFORD
mouen,mow,v%pr_pl,The Merchant's Tale 1838,data/oxford_txts/MerT_oxford.txt,For in our actes we mow do no sinne.,OXFORD
don,do,v%inf,The Merchant's Tale 1838,data/oxford_txts/MerT_oxford.txt,For in our actes we mow do no sinne.,OXFORD
don,do,v%inf,The Merchant's Tale 1839,data/oxford_txts/MerT_oxford.txt,A man may do no sinne with his wif,OXFORD
haven,han,v%pr_pl,The Merchant's Tale 1841,data/oxford_txts/MerT_oxford.txt,For we han leve to pleye us° by the lawe.”,OXFORD
haven,han,v%inf,The Merchant's Tale 1862,data/oxford_txts/MerT_oxford.txt,"For every labour° somtime moot han reste,°",OXFORD
seien,seyn,v%inf,The Merchant's Tale 1864,data/oxford_txts/MerT_oxford.txt,"This is to seyn, no lives° creature",OXFORD
tellen,tell,v%inf,The Merchant's Tale 1872,data/oxford_txts/MerT_oxford.txt,Tell thy wo? She wole alwey seye ‘nay’;,OXFORD
gon,go,v%inf,The Merchant's Tale 1892,data/oxford_txts/MerT_oxford.txt,Ypassed been; than lat hir go to feste.,OXFORD
haven,han,v%pr_pl,The Merchant's Tale 1922,data/oxford_txts/MerT_oxford.txt,Whan ye han been in chambre out of this halle,OXFORD
gon,go,v%pr_pl,The Merchant's Tale 1923,data/oxford_txts/MerT_oxford.txt,That alle ye go see this Damian;,OXFORD
discoveren,discover,v%pr_pl,The Merchant's Tale 1942,data/oxford_txts/MerT_oxford.txt,“Mercy! And that ye nat discover° me;,OXFORD
geten,get,v%pr_pl,The Merchant's Tale 1945,data/oxford_txts/MerT_oxford.txt,And wente hir wey; ye get namore of° me.,OXFORD
gon,gon,v%inf,The Merchant's Tale 1950,data/oxford_txts/MerT_oxford.txt,She feined hir° as that she moste gon,OXFORD
awaken,awaked,v%ppl,The Merchant's Tale 1957,data/oxford_txts/MerT_oxford.txt,"That sleep,° til that the coughe hath him awaked;",OXFORD
haven,han,v%inf,The Merchant's Tale 1959,data/oxford_txts/MerT_oxford.txt,"He wolde of hir,° he seide, han som plesaunce",OXFORD
seien,seyn,v%pr_pl,The Merchant's Tale 1972,data/oxford_txts/MerT_oxford.txt,"(For alle thing hath time,° as seyn thise clerkes)",OXFORD
holden,hold,v%inf,The Merchant's Tale 1976,data/oxford_txts/MerT_oxford.txt,"He deme° of al, for I wol hold my pees.",OXFORD
mouen,may,v%pr_pl,The Merchant's Tale 1987,data/oxford_txts/MerT_oxford.txt,Heer may ye se how excellent franchise°,OXFORD
haven,han,v%inf,The Merchant's Tale 1991,data/oxford_txts/MerT_oxford.txt,Which° wolde han lete him sterven° in the place,OXFORD
haven,han,v%inf,The Merchant's Tale 1992,data/oxford_txts/MerT_oxford.txt,Wel rather than han graunted him hir grace;°,OXFORD
gon,go,v%inf,The Merchant's Tale 2049,data/oxford_txts/MerT_oxford.txt,"In somer seson, thider wolde he go",OXFORD
forgon,forgoon,v%inf,The Merchant's Tale 2085,data/oxford_txts/MerT_oxford.txt,"Save,° out of doute,° he may nat forgoon°",OXFORD
gon,go,v%inf,The Merchant's Tale 2090,data/oxford_txts/MerT_oxford.txt,"He nolde suffre° hir for to ride or go,°",OXFORD
shulen,shul,v%pr_pl,The Merchant's Tale 2124,data/oxford_txts/MerT_oxford.txt,"Which ye shul heren, if ye wole abide.°",OXFORD
mouen,may,v%pr_pl,The Merchant's Tale 2128,data/oxford_txts/MerT_oxford.txt,By Piramus and Tesbee may men lere;,OXFORD
haven,han,v%inf,The Merchant's Tale 2131,data/oxford_txts/MerT_oxford.txt,Ther° no wight coude han founde out swich a sleighte.°,OXFORD
gon,go,v%inf,The Merchant's Tale 2151,data/oxford_txts/MerT_oxford.txt,That he sholde go biforen with his cliket:,OXFORD
shulen,shul,v%pr_pl,The Merchant's Tale 2170,data/oxford_txts/MerT_oxford.txt,"Three thinges, certes, shul ye winne therby;",OXFORD
haven,han,v%pr_pl,The Merchant's Tale 2205,data/oxford_txts/MerT_oxford.txt,"Ye han non other contenance,° I leve",OXFORD
seien,sey,v%inf,The Merchant's Tale 2237,data/oxford_txts/MerT_oxford.txt,"¶“My wif,” quod he, “ther may no wight sey nay;°",OXFORD
shulen,shal,v%pr_pl,The Merchant's Tale 2264,data/oxford_txts/MerT_oxford.txt,"¶“Ye shal,” quod Proserpine, “wol ye so?°",OXFORD
willen,wol,v%pr_pl,The Merchant's Tale 2264,data/oxford_txts/MerT_oxford.txt,"¶“Ye shal,” quod Proserpine, “wol ye so?°",OXFORD
shulen,shul,v%pr_pl,The Merchant's Tale 2273,data/oxford_txts/MerT_oxford.txt,Yit shul we wommen visage it° hardily,OXFORD
shulen,shul,v%pr_pl,The Merchant's Tale 2275,data/oxford_txts/MerT_oxford.txt,So that ye men shul been as lewed° as gees.,OXFORD
haven,han,v%inf,The Merchant's Tale 2336,data/oxford_txts/MerT_oxford.txt,May han to° fruit so greet an appetit,OXFORD
hongen,hanged,v%ppl,The Merchant's Tale 2379,data/oxford_txts/MerT_oxford.txt,And elles° be I hanged by the hals!”°,OXFORD
seien,seyn,v%inf,The Merchant's Tale 2382,data/oxford_txts/MerT_oxford.txt,Ye wolde nat seyn thise wordes unto me;,OXFORD
haven,han,v%pr_pl,The Merchant's Tale 2383,data/oxford_txts/MerT_oxford.txt,Ye han som glimsing° and no parfit sighte.,OXFORD
haven,han,v%inf,The Merchant's Tale 2393,data/oxford_txts/MerT_oxford.txt,"But, by my fader soule, I wende han° seyn",OXFORD
mouen,may,v%pr_pl,The Merchant's Tale 2396,data/oxford_txts/MerT_oxford.txt,"“Ye, sire,” quod she, “ye may wene° as yow lest;°",OXFORD
willen,wol,v%pr_pl,The Franklin's Tale 763,data/oxford_txts/FranT_oxford.txt,If they wol longe holden compaignie.,OXFORD
don,doon,v%pr_pl,The Franklin's Tale 770,data/oxford_txts/FranT_oxford.txt,"And so doon men, if I soth seyen shal.",OXFORD
seien,seyn,v%pr_pl,The Franklin's Tale 774,data/oxford_txts/FranT_oxford.txt,"For it venquisseth,° as thise clerkes seyn",OXFORD
mouen,may,v%pr_pl,The Franklin's Tale 776,data/oxford_txts/FranT_oxford.txt,For every word men may nat chide or pleine.°,OXFORD
gon,goon,v%inf,The Franklin's Tale 777,data/oxford_txts/FranT_oxford.txt,"Lerneth to suffre, or els, so moot I goon,°",OXFORD
tellen,tell,v%inf,The Franklin's Tale 803,data/oxford_txts/FranT_oxford.txt,"¶Who coude tell, but° he had wedded be,°",OXFORD
don,doon,v%pr_pl,The Franklin's Tale 818,data/oxford_txts/FranT_oxford.txt,As doon thise noble wives whan hem liketh.°,OXFORD
mouen,may,v%pr_pl,The Franklin's Tale 823,data/oxford_txts/FranT_oxford.txt,Conforten° hir in al that ever they may;,OXFORD
don,doon,v%pr_pl,The Franklin's Tale 827,data/oxford_txts/FranT_oxford.txt,"They doon to hir with al hir bisinesse,°",OXFORD
mouen,may,v%pr_pl,The Franklin's Tale 830,data/oxford_txts/FranT_oxford.txt,Men may so longe graven° in a stoon,OXFORD
haven,han,v%pr_pl,The Franklin's Tale 832,data/oxford_txts/FranT_oxford.txt,"So longe han they conforted hir, til she",OXFORD
comen,com,v%inf,The Franklin's Tale 839,data/oxford_txts/FranT_oxford.txt,And that he wol com hastily again;,OXFORD
slen,slain,v%ppl,The Franklin's Tale 840,data/oxford_txts/FranT_oxford.txt,Or elles had° this sorwe hir herte slain.,OXFORD
seien,seyn,v%inf,The Franklin's Tale 864,data/oxford_txts/FranT_oxford.txt,"And seyn right thus, with sorweful sikes° colde:",OXFORD
haven,han,v%pr_pl,The Franklin's Tale 872,data/oxford_txts/FranT_oxford.txt,Why han ye wroght° this werk unresonable?,OXFORD
haven,han,v%pr_pl,The Franklin's Tale 878,data/oxford_txts/FranT_oxford.txt,"Han rokkes slain, al be they nat in minde",OXFORD
don,do,v%pr_pl,The Franklin's Tale 884,data/oxford_txts/FranT_oxford.txt,"Whiche menes do no good, but evere anoyen?°",OXFORD
willen,wol,v%pr_pl,The Franklin's Tale 885,data/oxford_txts/FranT_oxford.txt,"I woot wel clerkes wol seyn, as hem leste,°",OXFORD
ben,wer,v%pt_pl,The Franklin's Tale 892,data/oxford_txts/FranT_oxford.txt,Wer sonken° into helle for his sake!,OXFORD
seien,seyn,v%inf,The Franklin's Tale 894,data/oxford_txts/FranT_oxford.txt,"Thus wold she seyn, with many a pitous° tere.",OXFORD
sen,saw,v%pt_pl,The Franklin's Tale 895,data/oxford_txts/FranT_oxford.txt,¶Hir freendes saw that it was no disport°,OXFORD
haven,had,v%pt_pl,The Franklin's Tale 903,data/oxford_txts/FranT_oxford.txt,In which that they had maad hir ordinaunce°,OXFORD
gon,go,v%inf,The Franklin's Tale 921,data/oxford_txts/FranT_oxford.txt,For° she ne saugh him on the daunce go,OXFORD
heren,heer,v%pr_pl,The Franklin's Tale 953,data/oxford_txts/FranT_oxford.txt,In other maner than ye heer me seye,OXFORD
mouen,may,v%pr_pl,The Franklin's Tale 975,data/oxford_txts/FranT_oxford.txt,For with a word ye may me sleen° or save,OXFORD
willen,wol,v%pr_pl,The Franklin's Tale 978,data/oxford_txts/FranT_oxford.txt,"Have mercy, swete, or ye wol do me° deye!”",OXFORD
don,do,v%inf,The Franklin's Tale 978,data/oxford_txts/FranT_oxford.txt,"Have mercy, swete, or ye wol do me° deye!”",OXFORD
seien,sey,v%pr_pl,The Franklin's Tale 980,data/oxford_txts/FranT_oxford.txt,"“Is this your wil,” quod she, “and sey ye thus?",OXFORD
gon,goon,v%inf,The Franklin's Tale 994,data/oxford_txts/FranT_oxford.txt,That they ne lette° ship ne° boot to goon—,OXFORD
haven,han,v%pr_pl,The Franklin's Tale 995,data/oxford_txts/FranT_oxford.txt,"I sey, whan ye han maad the coost so clene",OXFORD
gon,go,v%inf,The Franklin's Tale 1004,data/oxford_txts/FranT_oxford.txt,For to go love another mannes wif,OXFORD
sweren,ysworn,v%ppl,The Franklin's Tale 1038,data/oxford_txts/FranT_oxford.txt,"Lo, lord! my lady hath my deeth ysworn°",OXFORD
mouen,may,v%pr_pl,The Franklin's Tale 1042,data/oxford_txts/FranT_oxford.txt,"Ye may me helpen, save° my lady, best.",OXFORD
gon,goon,v%inf,The Franklin's Tale 1103,data/oxford_txts/FranT_oxford.txt,Er any foot he mighte on erthe goon;°,OXFORD
seien,seyn,v%inf,The Franklin's Tale 1108,data/oxford_txts/FranT_oxford.txt,Of this matere he dorste° no word seyn.,OXFORD
knouen,know,v%pr_pl,The Franklin's Tale 1113,data/oxford_txts/FranT_oxford.txt,And wel ye know that of a sursanure°,OXFORD
mouen,might,v%pt_pl,The Franklin's Tale 1115,data/oxford_txts/FranT_oxford.txt,"But° men might touch° the arwe, or com therby.°",OXFORD
touchen,touch,v%inf,The Franklin's Tale 1115,data/oxford_txts/FranT_oxford.txt,"But° men might touch° the arwe, or com therby.°",OXFORD
comen,com,v%inf,The Franklin's Tale 1115,data/oxford_txts/FranT_oxford.txt,"But° men might touch° the arwe, or com therby.°",OXFORD
haven,hath,v%pr_pl,The Franklin's Tale 1146,data/oxford_txts/FranT_oxford.txt,Somtime hath semed come a grim leoun;,OXFORD
gon,gon,v%pr_pl,The Franklin's Tale 1160,data/oxford_txts/FranT_oxford.txt,And shippes by the brinke° comen and gon,OXFORD
gon,gon,v%inf,The Franklin's Tale 1167,data/oxford_txts/FranT_oxford.txt,And swich confort he yaf him for to gon,OXFORD
ben,wer,v%pt_pl,The Franklin's Tale 1195,data/oxford_txts/FranT_oxford.txt,"He saugh, whan voided° wer thise wilde deer",OXFORD
haven,han,v%pr_pl,The Franklin's Tale 1197,data/oxford_txts/FranT_oxford.txt,That with hir haukes han the heron slain.,OXFORD
slen,slain,v%ppl,The Franklin's Tale 1197,data/oxford_txts/FranT_oxford.txt,That with hir haukes han the heron slain.,OXFORD
remeven,remoeved,v%pt_pl,The Franklin's Tale 1205,data/oxford_txts/FranT_oxford.txt,And yet remoeved° they never out of the hous,OXFORD
willen,wol,v%pr_pl,The Franklin's Tale 1216,data/oxford_txts/FranT_oxford.txt,"It is al redy, though ye wol right now.”",OXFORD
gon,go,v%pr_pl,The Franklin's Tale 1217,data/oxford_txts/FranT_oxford.txt,"“Go we than soup,”° quod he, “as for the beste;",OXFORD
soupen,soup,v%inf,The Franklin's Tale 1217,data/oxford_txts/FranT_oxford.txt,"“Go we than soup,”° quod he, “as for the beste;",OXFORD
shulen,shold,v%pt_pl,The Franklin's Tale 1220,data/oxford_txts/FranT_oxford.txt,What somme° shold this maistres gerdon° be,OXFORD
gon,goon,v%inf,The Franklin's Tale 1225,data/oxford_txts/FranT_oxford.txt,Ne gladly for that somme° he wold nat goon.,OXFORD
shulen,shal,v%pr_pl,The Franklin's Tale 1231,data/oxford_txts/FranT_oxford.txt,"Ye shal be payed trewly, by my trouthe!",OXFORD
haven,han,v%pr_pl,The Franklin's Tale 1305,data/oxford_txts/FranT_oxford.txt,That me han holpen° fro my cares colde”:°,OXFORD
tellen,tell,v%inf,The Franklin's Tale 1316,data/oxford_txts/FranT_oxford.txt,Noght wolde I° tell how me is wo bigon;°,OXFORD
breken,breek,v%pr_pl,The Franklin's Tale 1320,data/oxford_txts/FranT_oxford.txt,"Aviseth yow,° er that ye breek your trouthe.°",OXFORD
witen,woot,v%pr_pl,The Franklin's Tale 1323,data/oxford_txts/FranT_oxford.txt,"For, madame, wel ye woot what ye han hight;°",OXFORD
haven,han,v%pr_pl,The Franklin's Tale 1323,data/oxford_txts/FranT_oxford.txt,"For, madame, wel ye woot what ye han hight;°",OXFORD
witen,woot,v%pr_pl,The Franklin's Tale 1327,data/oxford_txts/FranT_oxford.txt,Ye woot right wel what ye bihighten° me;,OXFORD
seien,so,v%pt_pl,The Franklin's Tale 1329,data/oxford_txts/FranT_oxford.txt,"To love me best, God woot, ye seide so",OXFORD
commaunden,comanded,v%pt_pl,The Franklin's Tale 1333,data/oxford_txts/FranT_oxford.txt,I have do° so as ye comanded me;,OXFORD
shulen,shul,v%pr_pl,The Franklin's Tale 1336,data/oxford_txts/FranT_oxford.txt,"For quik° or deed, right ther ye shul me finde;",OXFORD
don,do,v%inf,The Franklin's Tale 1337,data/oxford_txts/FranT_oxford.txt,"In yow lith al, to do° me live or deye;—",OXFORD
haven,han,v%inf,The Franklin's Tale 1341,data/oxford_txts/FranT_oxford.txt,She wende° never han come in swich a trappe:,OXFORD
gon,go,v%inf,The Franklin's Tale 1347,data/oxford_txts/FranT_oxford.txt,"For verray° fere unnethe° may she go,°",OXFORD
knouen,know,v%inf,The Franklin's Tale 1362,data/oxford_txts/FranT_oxford.txt,"Or know myselven fals, or lees my name",OXFORD
lesen,lees,v%inf,The Franklin's Tale 1362,data/oxford_txts/FranT_oxford.txt,"Or know myselven fals, or lees my name",OXFORD
slen,yslain,v%ppl,The Franklin's Tale 1365,data/oxford_txts/FranT_oxford.txt,"And many a maide yslain hirself, allas!",OXFORD
don,doon,v%inf,The Franklin's Tale 1366,data/oxford_txts/FranT_oxford.txt,Rather than with hir body doon trespas?°,OXFORD
haven,had,v%pt_pl,The Franklin's Tale 1369,data/oxford_txts/FranT_oxford.txt,"Had slain Phidoun in Athens, atte feste",OXFORD
slen,slain,v%ppl,The Franklin's Tale 1369,data/oxford_txts/FranT_oxford.txt,"Had slain Phidoun in Athens, atte feste",OXFORD
slen,slain,v%ppl,The Franklin's Tale 1389,data/oxford_txts/FranT_oxford.txt,Whan that hir fader slain was on a night,OXFORD
gon,go,v%inf,The Franklin's Tale 1392,data/oxford_txts/FranT_oxford.txt,Fro which image wold she never go.,OXFORD
slen,slain,v%ppl,The Franklin's Tale 1394,data/oxford_txts/FranT_oxford.txt,Til she was slain right in the selve° place.,OXFORD
winnen,wan,v%pt_pl,The Franklin's Tale 1401,data/oxford_txts/FranT_oxford.txt,For whan she saugh that Romains wan the toun,OXFORD
slen,yslain,v%ppl,The Franklin's Tale 1405,data/oxford_txts/FranT_oxford.txt,"Hath nat Lucresse yslain hirself, allas!",OXFORD
haven,han,v%pr_pl,The Franklin's Tale 1410,data/oxford_txts/FranT_oxford.txt,"Han slain hemself, for verray° drede and wo",OXFORD
slen,slain,v%ppl,The Franklin's Tale 1410,data/oxford_txts/FranT_oxford.txt,"Han slain hemself, for verray° drede and wo",OXFORD
seien,sayn,v%inf,The Franklin's Tale 1419,data/oxford_txts/FranT_oxford.txt,¶“What sholde I mo ensamples heerof° sayn,OXFORD
haven,han,v%pr_pl,The Franklin's Tale 1420,data/oxford_txts/FranT_oxford.txt,Sith that so manie han hemselven slain,OXFORD
slen,slain,v%ppl,The Franklin's Tale 1420,data/oxford_txts/FranT_oxford.txt,Sith that so manie han hemselven slain,OXFORD
willen,wold,v%pt_pl,The Franklin's Tale 1421,data/oxford_txts/FranT_oxford.txt,Wel rather than they wold defouled be?,OXFORD
slen,slain,v%ppl,The Franklin's Tale 1446,data/oxford_txts/FranT_oxford.txt,That whan at Troy was slain Protheselaus,OXFORD
sweren,sworn,v%ppl,The Franklin's Tale 1464,data/oxford_txts/FranT_oxford.txt,"Thus have I seid,” quod she, “thus have I sworn”—",OXFORD
haven,han,v%pr_pl,The Franklin's Tale 1465,data/oxford_txts/FranT_oxford.txt,And told him al as ye han herd bifore;,OXFORD
shulen,shul,v%pr_pl,The Franklin's Tale 1474,data/oxford_txts/FranT_oxford.txt,"Ye shul your trouthe° holden,° by my fay!",OXFORD
shulen,shold,v%pt_pl,The Franklin's Tale 1478,data/oxford_txts/FranT_oxford.txt,But if ye shold° your trouthe kepe and save.°,OXFORD
mouen,may,v%pr_pl,The Franklin's Tale 1486,data/oxford_txts/FranT_oxford.txt,That folk of° yow may demen° harm or gesse.”°,OXFORD
gon,gon,v%pr_pl,The Franklin's Tale 1490,data/oxford_txts/FranT_oxford.txt,"They take° hir° leve, and on hir wey they gon;",OXFORD
