headword,word,tag,line_number,filename,context,text_type,reason
ben,is,v%pr_3,The Merchant's Tale 2015,data/oxford_txts/MerT_oxford.txt,He is so plesant unto every man,OXFORD,Present 3rd sg must end in -th
connen,can,v%pr_3,The Merchant's Tale 2016,data/oxford_txts/MerT_oxford.txt,"(For craft° is al, whoso that do it can)",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2017,data/oxford_txts/MerT_oxford.txt,That every wight is fain° to speke him good;,OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,The Merchant's Tale 2035,data/oxford_txts/MerT_oxford.txt,"Though he be god of gardins, for to telle",OXFORD,Present 3rd sg must end in -th
willen,wol,v%pr_3,The Merchant's Tale 2044,data/oxford_txts/MerT_oxford.txt,That he wol no wight suffren° bere the keye°,OXFORD,Present 3rd sg must end in -th
unshitten,unshette,v%pr_3,The Merchant's Tale 2047,data/oxford_txts/MerT_oxford.txt,"With which, whan that him leste, he it unshette.°",OXFORD,Present 3rd sg must end in -th
gon,go,v%inf,The Merchant's Tale 2049,data/oxford_txts/MerT_oxford.txt,"In somer seson, thider wolde he go",OXFORD,Infinitive must end in -en or -e
speden,spedde,v%pt_3,The Merchant's Tale 2052,data/oxford_txts/MerT_oxford.txt,He in the gardin parfourned hem and spedde.°,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_3,The Merchant's Tale 2055,data/oxford_txts/MerT_oxford.txt,But worldly joye may nat alwey dure°,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2060,data/oxford_txts/MerT_oxford.txt,"Thy tail is deeth, thurgh thin enveniminge.°",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2071,data/oxford_txts/MerT_oxford.txt,"Is woxen blind,° and that al sodeinly.",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 2083,data/oxford_txts/MerT_oxford.txt,For whan he wiste it may noon other be,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 2085,data/oxford_txts/MerT_oxford.txt,"Save,° out of doute,° he may nat forgoon°",OXFORD,Present 3rd sg must end in -th
forgon,forgoon,v%inf,The Merchant's Tale 2085,data/oxford_txts/MerT_oxford.txt,"Save,° out of doute,° he may nat forgoon°",OXFORD,Infinitive must end in -en or -e
gon,go,v%inf,The Merchant's Tale 2090,data/oxford_txts/MerT_oxford.txt,"He nolde suffre° hir for to ride or go,°",OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 2098,data/oxford_txts/MerT_oxford.txt,Bicomen is the sorwefulleste man,OXFORD,Present 3rd sg must end in -th
witen,wot,v%pr_3,The Merchant's Tale 2113,data/oxford_txts/MerT_oxford.txt,"Yet was he blent;° and, God wot,° so ben mo,°",OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,The Merchant's Tale 2114,data/oxford_txts/MerT_oxford.txt,That wenen wisly° that it be nat so.,OXFORD,Present 3rd sg must end in -th
wenden,wente,v%pt_3,The Merchant's Tale 2119,data/oxford_txts/MerT_oxford.txt,By which into his gardin ofte he wente.,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
shulen,shal,v%pr_3,The Merchant's Tale 2123,data/oxford_txts/MerT_oxford.txt,"Som wonder° by this cliket shal bitide,°",OXFORD,Present 3rd sg must end in -th
shulen,shul,v%pr_pl,The Merchant's Tale 2124,data/oxford_txts/MerT_oxford.txt,"Which ye shul heren, if ye wole abide.°",OXFORD,Present plural must end in -en or -e
witen,woot,v%pr_3,The Merchant's Tale 2125,data/oxford_txts/MerT_oxford.txt,"¶O noble Ovide, ful sooth° seystou,° God woot!",OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,The Merchant's Tale 2126,data/oxford_txts/MerT_oxford.txt,"What sleighte° is it, thogh it be long and hoot,°",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_pl,The Merchant's Tale 2128,data/oxford_txts/MerT_oxford.txt,By Piramus and Tesbee may men lere;,OXFORD,Present plural must end in -en or -e
haven,han,v%inf,The Merchant's Tale 2131,data/oxford_txts/MerT_oxford.txt,Ther° no wight coude han founde out swich a sleighte.°,OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 2139,data/oxford_txts/MerT_oxford.txt,"The turtles vois is herd, my douve° swete;",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2140,data/oxford_txts/MerT_oxford.txt,"The winter is goon, with alle his reines° wete;",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2142,data/oxford_txts/MerT_oxford.txt,How fairer been thy brestes than is win!°,OXFORD,Present 3rd sg must end in -th
gon,go,v%inf,The Merchant's Tale 2151,data/oxford_txts/MerT_oxford.txt,That he sholde go biforen with his cliket:,OXFORD,Infinitive must end in -en or -e
shulen,shul,v%pr_pl,The Merchant's Tale 2170,data/oxford_txts/MerT_oxford.txt,"Three thinges, certes, shul ye winne therby;",OXFORD,Present plural must end in -en or -e
shulen,shal,v%pr_3,The Merchant's Tale 2174,data/oxford_txts/MerT_oxford.txt,This shal be doon tomorwe er sonne reste.°,OXFORD,Present 3rd sg must end in -th
resten,reste,v%pr_3,The Merchant's Tale 2174,data/oxford_txts/MerT_oxford.txt,This shal be doon tomorwe er sonne reste.°,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2183,data/oxford_txts/MerT_oxford.txt,For verray° love; this is withouten doute.,OXFORD,Present 3rd sg must end in -th
heren,herde,v%pt_3,The Merchant's Tale 2185,data/oxford_txts/MerT_oxford.txt,"¶This fresshe May, whan she thise wordes herde",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
dauen,dawe,v%pr_3,The Merchant's Tale 2195,data/oxford_txts/MerT_oxford.txt,"I prey to God, that never dawe° the day",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 2196,data/oxford_txts/MerT_oxford.txt,"That I ne sterve,° as foule° as womman may,°",OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Merchant's Tale 2205,data/oxford_txts/MerT_oxford.txt,"Ye han non other contenance,° I leve",OXFORD,Present plural must end in -en or -e
wenden,wente,v%pt_3,The Merchant's Tale 2211,data/oxford_txts/MerT_oxford.txt,"That charged° was with fruit, and up he wente;",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
shulen,shal,v%pr_3,The Merchant's Tale 2216,data/oxford_txts/MerT_oxford.txt,"Of this matere, how he werchen shal.°",OXFORD,Present 3rd sg must end in -th
fetten,fette,v%pt_3,The Merchant's Tale 2233,data/oxford_txts/MerT_oxford.txt,How in his grisly carte° he hir fette:°—,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
setten,sette,v%pt_3,The Merchant's Tale 2234,data/oxford_txts/MerT_oxford.txt,This king of fairie thanne adoun him sette,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_3,The Merchant's Tale 2237,data/oxford_txts/MerT_oxford.txt,"¶“My wif,” quod he, “ther may no wight sey nay;°",OXFORD,Present 3rd sg must end in -th
seien,sey,v%inf,The Merchant's Tale 2237,data/oxford_txts/MerT_oxford.txt,"¶“My wif,” quod he, “ther may no wight sey nay;°",OXFORD,Infinitive must end in -en or -e
connen,can,v%pr_3,The Merchant's Tale 2245,data/oxford_txts/MerT_oxford.txt,To every wight that wit and reson can.°,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2255,data/oxford_txts/MerT_oxford.txt,"Bi cause, allas! that he is blind and old",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 2256,data/oxford_txts/MerT_oxford.txt,His owene man° shal make him cokewold;°,OXFORD,Present 3rd sg must end in -th
sitten,sit,v%pr_3,The Merchant's Tale 2257,data/oxford_txts/MerT_oxford.txt,"Lo, where he sit, the lechour, in the tree!",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 2262,data/oxford_txts/MerT_oxford.txt,Than shal he knowen al hir harlotrie°,OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_pl,The Merchant's Tale 2264,data/oxford_txts/MerT_oxford.txt,"¶“Ye shal,” quod Proserpine, “wol ye so?°",OXFORD,Present plural must end in -en or -e
willen,wol,v%pr_pl,The Merchant's Tale 2264,data/oxford_txts/MerT_oxford.txt,"¶“Ye shal,” quod Proserpine, “wol ye so?°",OXFORD,Present plural must end in -en or -e
shulen,shal,v%pr_3,The Merchant's Tale 2271,data/oxford_txts/MerT_oxford.txt,"For lakke of answer, noon of hem shal dyen.°",OXFORD,Present 3rd sg must end in -th
shulen,shul,v%pr_pl,The Merchant's Tale 2273,data/oxford_txts/MerT_oxford.txt,Yit shul we wommen visage it° hardily,OXFORD,Present plural must end in -en or -e
shulen,shul,v%pr_pl,The Merchant's Tale 2275,data/oxford_txts/MerT_oxford.txt,So that ye men shul been as lewed° as gees.,OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 2296,data/oxford_txts/MerT_oxford.txt,How mighte he do a thing that more forbode° is?,OXFORD,Present 3rd sg must end in -th
breken,breke,v%pr_3,The Merchant's Tale 2306,data/oxford_txts/MerT_oxford.txt,Or elles swelle til min herte breke.,OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 2314,data/oxford_txts/MerT_oxford.txt,"My word shal stonde, I warne yow, certein.",OXFORD,Present 3rd sg must end in -th
sitten,sit,v%pr_3,The Merchant's Tale 2315,data/oxford_txts/MerT_oxford.txt,"I am a king, it sit me noght° to lie.”",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 2317,data/oxford_txts/MerT_oxford.txt,"Hir answer shal she have, I undertake;°",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2324,data/oxford_txts/MerT_oxford.txt,So longe aboute the aleyes° is he goon,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2328,data/oxford_txts/MerT_oxford.txt,"This fresshe May, that is so bright and shene,°",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 2330,data/oxford_txts/MerT_oxford.txt,"Now sir,” quod she, “for aught that may bitide,°",OXFORD,Present 3rd sg must end in -th
haven,han,v%inf,The Merchant's Tale 2336,data/oxford_txts/MerT_oxford.txt,May han to° fruit so greet an appetit,OXFORD,Infinitive must end in -en or -e
mouen,may,v%pr_3,The Merchant's Tale 2337,data/oxford_txts/MerT_oxford.txt,"That she may dyen, but° she of it have.”",OXFORD,Present 3rd sg must end in -th
haven,have,v%pr_3,The Merchant's Tale 2337,data/oxford_txts/MerT_oxford.txt,"That she may dyen, but° she of it have.”",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 2346,data/oxford_txts/MerT_oxford.txt,"“Certes,” quod he, “theron shal be no lak",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 2362,data/oxford_txts/MerT_oxford.txt,"In swich manere, it may nat ben expressed",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 2365,data/oxford_txts/MerT_oxford.txt,As doth the moder whan the child shal die:,OXFORD,Present 3rd sg must end in -th
answeren,answerde,v%pt_3,The Merchant's Tale 2368,data/oxford_txts/MerT_oxford.txt,"And she answerde, “Sir, what eileth yow?°",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
wenden,wente,v%pt_3,The Merchant's Tale 2376,data/oxford_txts/MerT_oxford.txt,"“Strugle!” quod he, “Ye, algate° in it wente!",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
yeven,yeve,v%pr_3,The Merchant's Tale 2377,data/oxford_txts/MerT_oxford.txt,God yeve° yow bothe on shames deeth° to dyen!,OXFORD,Present 3rd sg must end in -th
hongen,hanged,v%ppl,The Merchant's Tale 2379,data/oxford_txts/MerT_oxford.txt,And elles° be I hanged by the hals!”°,OXFORD,Strong participle must end in -en or -e
seien,seyn,v%inf,The Merchant's Tale 2382,data/oxford_txts/MerT_oxford.txt,Ye wolde nat seyn thise wordes unto me;,OXFORD,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Merchant's Tale 2383,data/oxford_txts/MerT_oxford.txt,Ye han som glimsing° and no parfit sighte.,OXFORD,Present plural must end in -en or -e
ben,be,v%pr_3,The Merchant's Tale 2385,data/oxford_txts/MerT_oxford.txt,Thonked be God! with both mine eyen two,OXFORD,Present 3rd sg must end in -th
helpen,help,v%pr_3,The Merchant's Tale 2392,data/oxford_txts/MerT_oxford.txt,"God help me so, as I am ivel apaid.°",OXFORD,Present 3rd sg must end in -th
haven,han,v%inf,The Merchant's Tale 2393,data/oxford_txts/MerT_oxford.txt,"But, by my fader soule, I wende han° seyn",OXFORD,Infinitive must end in -en or -e
mouen,may,v%pr_pl,The Merchant's Tale 2396,data/oxford_txts/MerT_oxford.txt,"“Ye, sire,” quod she, “ye may wene° as yow lest;°",OXFORD,Present plural must end in -en or -e
mouen,may,v%pr_3,The Merchant's Tale 2398,data/oxford_txts/MerT_oxford.txt,He may nat sodeinly wel taken keep°,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 2402,data/oxford_txts/MerT_oxford.txt,"Ne may nat° sodeinly so wel ysee,°",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2403,data/oxford_txts/MerT_oxford.txt,First whan his sighte is newe come agein,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 2406,data/oxford_txts/MerT_oxford.txt,Ther may ful many a sighte yow bigile.°,OXFORD,Present 3rd sg must end in -th
lepen,leep,v%pt_3,The Merchant's Tale 2411,data/oxford_txts/MerT_oxford.txt,And with that word she leep° doun fro the tree.,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Merchant's Tale 2412,data/oxford_txts/MerT_oxford.txt,"¶This Januarie, who is glad but° he?",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Franklin's Tale 729,data/oxford_txts/FranT_oxford.txt,"¶In Armorik,° that called is Britaine,°",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Franklin's Tale 750,data/oxford_txts/FranT_oxford.txt,As any lover to his lady shal;,OXFORD,Present 3rd sg must end in -th
willen,wol,v%pr_pl,The Franklin's Tale 763,data/oxford_txts/FranT_oxford.txt,If they wol longe holden compaignie.,OXFORD,Present plural must end in -en or -e
willen,wol,v%pr_3,The Franklin's Tale 764,data/oxford_txts/FranT_oxford.txt,Love wol nat ben constreined by maistrie;°,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Franklin's Tale 766,data/oxford_txts/FranT_oxford.txt,"Beteth his wings, and farwel! he is gon!",OXFORD,Present 3rd sg must end in -th
don,doon,v%pr_pl,The Franklin's Tale 770,data/oxford_txts/FranT_oxford.txt,"And so doon men, if I soth seyen shal.",OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 771,data/oxford_txts/FranT_oxford.txt,Look who that is° moost pacient in love,OXFORD,Present 3rd sg must end in -th
seien,seyn,v%pr_pl,The Franklin's Tale 774,data/oxford_txts/FranT_oxford.txt,"For it venquisseth,° as thise clerkes seyn",OXFORD,Present plural must end in -en or -e
mouen,may,v%pr_pl,The Franklin's Tale 776,data/oxford_txts/FranT_oxford.txt,For every word men may nat chide or pleine.°,OXFORD,Present plural must end in -en or -e
gon,goon,v%inf,The Franklin's Tale 777,data/oxford_txts/FranT_oxford.txt,"Lerneth to suffre, or els, so moot I goon,°",OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 779,data/oxford_txts/FranT_oxford.txt,"For in this world, certein, ther no wight is",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Franklin's Tale 784,data/oxford_txts/FranT_oxford.txt,On every wrong a man may nat be wreken;°,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Franklin's Tale 791,data/oxford_txts/FranT_oxford.txt,¶Heer may men seen an humble wis accord;,OXFORD,Present 3rd sg must end in -th
tellen,tell,v%inf,The Franklin's Tale 803,data/oxford_txts/FranT_oxford.txt,"¶Who coude tell, but° he had wedded be,°",OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 805,data/oxford_txts/FranT_oxford.txt,That is bitwixe an housbonde and his wif?,OXFORD,Present 3rd sg must end in -th
don,doon,v%pr_pl,The Franklin's Tale 818,data/oxford_txts/FranT_oxford.txt,As doon thise noble wives whan hem liketh.°,OXFORD,Present plural must end in -en or -e
mouen,may,v%pr_pl,The Franklin's Tale 823,data/oxford_txts/FranT_oxford.txt,Conforten° hir in al that ever they may;,OXFORD,Present plural must end in -en or -e
don,doon,v%pr_pl,The Franklin's Tale 827,data/oxford_txts/FranT_oxford.txt,"They doon to hir with al hir bisinesse,°",OXFORD,Present plural must end in -en or -e
mouen,may,v%pr_pl,The Franklin's Tale 830,data/oxford_txts/FranT_oxford.txt,Men may so longe graven° in a stoon,OXFORD,Present plural must end in -en or -e
ben,be,v%pr_3,The Franklin's Tale 831,data/oxford_txts/FranT_oxford.txt,Til som figure therinne emprented° be.,OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Franklin's Tale 832,data/oxford_txts/FranT_oxford.txt,"So longe han they conforted hir, til she",OXFORD,Present plural must end in -en or -e
mouen,may,v%pr_3,The Franklin's Tale 836,data/oxford_txts/FranT_oxford.txt,She may nat alwey duren° in swich rage.°,OXFORD,Present 3rd sg must end in -th
willen,wol,v%pr_3,The Franklin's Tale 839,data/oxford_txts/FranT_oxford.txt,And that he wol com hastily again;,OXFORD,Present 3rd sg must end in -th
comen,com,v%inf,The Franklin's Tale 839,data/oxford_txts/FranT_oxford.txt,And that he wol com hastily again;,OXFORD,Infinitive must end in -en or -e
slen,slain,v%ppl,The Franklin's Tale 840,data/oxford_txts/FranT_oxford.txt,Or elles had° this sorwe hir herte slain.,OXFORD,Strong participle must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 854,data/oxford_txts/FranT_oxford.txt,"“Is ther no ship, of so many as I see",OXFORD,Present 3rd sg must end in -th
willen,wol,v%pr_3,The Franklin's Tale 855,data/oxford_txts/FranT_oxford.txt,Wol° bringen hom my lord? than were min herte,OXFORD,Present 3rd sg must end in -th
seien,seyn,v%inf,The Franklin's Tale 864,data/oxford_txts/FranT_oxford.txt,"And seyn right thus, with sorweful sikes° colde:",OXFORD,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 872,data/oxford_txts/FranT_oxford.txt,Why han ye wroght° this werk unresonable?,OXFORD,Present plural must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 878,data/oxford_txts/FranT_oxford.txt,"Han rokkes slain, al be they nat in minde",OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 879,data/oxford_txts/FranT_oxford.txt,Which mankinde is so fair part of thy werk,OXFORD,Present 3rd sg must end in -th
don,do,v%pr_pl,The Franklin's Tale 884,data/oxford_txts/FranT_oxford.txt,"Whiche menes do no good, but evere anoyen?°",OXFORD,Present plural must end in -en or -e
willen,wol,v%pr_pl,The Franklin's Tale 885,data/oxford_txts/FranT_oxford.txt,"I woot wel clerkes wol seyn, as hem leste,°",OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 886,data/oxford_txts/FranT_oxford.txt,"By argumentz, that al is for the beste",OXFORD,Present 3rd sg must end in -th
kepen,kepe,v%pr_3,The Franklin's Tale 889,data/oxford_txts/FranT_oxford.txt,As kepe° my lord! this° my conclusioun;,OXFORD,Present 3rd sg must end in -th
