headword,word,tag,line_number,filename,context,text_type,reason
awaken,awaked,v%ppl,The Merchant's Tale 1957,data/oxford_txts/MerT_oxford.txt,"That sleep,° til that the coughe hath him awaked;",OXFORD,Strong participle must end in -en or -e
haven,han,v%inf,The Merchant's Tale 1959,data/oxford_txts/MerT_oxford.txt,"He wolde of hir,° he seide, han som plesaunce",OXFORD,Infinitive must end in -en or -e
seien,seyn,v%pr_pl,The Merchant's Tale 1972,data/oxford_txts/MerT_oxford.txt,"(For alle thing hath time,° as seyn thise clerkes)",OXFORD,Present plural must end in -en or -e
holden,hold,v%inf,The Merchant's Tale 1976,data/oxford_txts/MerT_oxford.txt,"He deme° of al, for I wol hold my pees.",OXFORD,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Merchant's Tale 1985,data/oxford_txts/MerT_oxford.txt,Though he namore hadde than his sherte.”,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%inf,The Merchant's Tale 1991,data/oxford_txts/MerT_oxford.txt,Which° wolde han lete him sterven° in the place,OXFORD,Infinitive must end in -en or -e
haven,han,v%inf,The Merchant's Tale 1992,data/oxford_txts/MerT_oxford.txt,Wel rather than han graunted him hir grace;°,OXFORD,Infinitive must end in -en or -e
twisten,twiste,v%pt_3,The Merchant's Tale 2005,data/oxford_txts/MerT_oxford.txt,"She taketh him by the hand, and harde him twiste°",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
wenden,wente,v%pt_3,The Merchant's Tale 2007,data/oxford_txts/MerT_oxford.txt,"And bad him been al hool,° and forth she wente",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
unshitten,unshette,v%pr_3,The Merchant's Tale 2047,data/oxford_txts/MerT_oxford.txt,"With which, whan that him leste, he it unshette.°",OXFORD,Present 3rd sg must end in -th
wenden,wente,v%pt_3,The Merchant's Tale 2119,data/oxford_txts/MerT_oxford.txt,By which into his gardin ofte he wente.,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%inf,The Merchant's Tale 2131,data/oxford_txts/MerT_oxford.txt,Ther° no wight coude han founde out swich a sleighte.°,OXFORD,Infinitive must end in -en or -e
resten,reste,v%pr_3,The Merchant's Tale 2174,data/oxford_txts/MerT_oxford.txt,This shal be doon tomorwe er sonne reste.°,OXFORD,Present 3rd sg must end in -th
heren,herde,v%pt_3,The Merchant's Tale 2185,data/oxford_txts/MerT_oxford.txt,"¶This fresshe May, whan she thise wordes herde",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
dauen,dawe,v%pr_3,The Merchant's Tale 2195,data/oxford_txts/MerT_oxford.txt,"I prey to God, that never dawe° the day",OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Merchant's Tale 2205,data/oxford_txts/MerT_oxford.txt,"Ye han non other contenance,° I leve",OXFORD,Present plural must end in -en or -e
wenden,wente,v%pt_3,The Merchant's Tale 2211,data/oxford_txts/MerT_oxford.txt,"That charged° was with fruit, and up he wente;",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
setten,sette,v%pt_3,The Merchant's Tale 2234,data/oxford_txts/MerT_oxford.txt,This king of fairie thanne adoun him sette,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
seien,sey,v%inf,The Merchant's Tale 2237,data/oxford_txts/MerT_oxford.txt,"¶“My wif,” quod he, “ther may no wight sey nay;°",OXFORD,Infinitive must end in -en or -e
sitten,sit,v%pr_3,The Merchant's Tale 2257,data/oxford_txts/MerT_oxford.txt,"Lo, where he sit, the lechour, in the tree!",OXFORD,Present 3rd sg must end in -th
breken,breke,v%pr_3,The Merchant's Tale 2306,data/oxford_txts/MerT_oxford.txt,Or elles swelle til min herte breke.,OXFORD,Present 3rd sg must end in -th
sitten,sit,v%pr_3,The Merchant's Tale 2315,data/oxford_txts/MerT_oxford.txt,"I am a king, it sit me noght° to lie.”",OXFORD,Present 3rd sg must end in -th
haven,han,v%inf,The Merchant's Tale 2336,data/oxford_txts/MerT_oxford.txt,May han to° fruit so greet an appetit,OXFORD,Infinitive must end in -en or -e
haven,have,v%pr_3,The Merchant's Tale 2337,data/oxford_txts/MerT_oxford.txt,"That she may dyen, but° she of it have.”",OXFORD,Present 3rd sg must end in -th
answeren,answerde,v%pt_3,The Merchant's Tale 2368,data/oxford_txts/MerT_oxford.txt,"And she answerde, “Sir, what eileth yow?°",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
wenden,wente,v%pt_3,The Merchant's Tale 2376,data/oxford_txts/MerT_oxford.txt,"“Strugle!” quod he, “Ye, algate° in it wente!",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
yeven,yeve,v%pr_3,The Merchant's Tale 2377,data/oxford_txts/MerT_oxford.txt,God yeve° yow bothe on shames deeth° to dyen!,OXFORD,Present 3rd sg must end in -th
hongen,hanged,v%ppl,The Merchant's Tale 2379,data/oxford_txts/MerT_oxford.txt,And elles° be I hanged by the hals!”°,OXFORD,Strong participle must end in -en or -e
seien,seyn,v%inf,The Merchant's Tale 2382,data/oxford_txts/MerT_oxford.txt,Ye wolde nat seyn thise wordes unto me;,OXFORD,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Merchant's Tale 2383,data/oxford_txts/MerT_oxford.txt,Ye han som glimsing° and no parfit sighte.,OXFORD,Present plural must end in -en or -e
helpen,help,v%pr_3,The Merchant's Tale 2392,data/oxford_txts/MerT_oxford.txt,"God help me so, as I am ivel apaid.°",OXFORD,Present 3rd sg must end in -th
haven,han,v%inf,The Merchant's Tale 2393,data/oxford_txts/MerT_oxford.txt,"But, by my fader soule, I wende han° seyn",OXFORD,Infinitive must end in -en or -e
seien,seyn,v%pr_pl,The Franklin's Tale 774,data/oxford_txts/FranT_oxford.txt,"For it venquisseth,° as thise clerkes seyn",OXFORD,Present plural must end in -en or -e
tellen,tell,v%inf,The Franklin's Tale 803,data/oxford_txts/FranT_oxford.txt,"¶Who coude tell, but° he had wedded be,°",OXFORD,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 832,data/oxford_txts/FranT_oxford.txt,"So longe han they conforted hir, til she",OXFORD,Present plural must end in -en or -e
comen,com,v%inf,The Franklin's Tale 839,data/oxford_txts/FranT_oxford.txt,And that he wol com hastily again;,OXFORD,Infinitive must end in -en or -e
slen,slain,v%ppl,The Franklin's Tale 840,data/oxford_txts/FranT_oxford.txt,Or elles had° this sorwe hir herte slain.,OXFORD,Strong participle must end in -en or -e
seien,seyn,v%inf,The Franklin's Tale 864,data/oxford_txts/FranT_oxford.txt,"And seyn right thus, with sorweful sikes° colde:",OXFORD,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 872,data/oxford_txts/FranT_oxford.txt,Why han ye wroght° this werk unresonable?,OXFORD,Present plural must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 878,data/oxford_txts/FranT_oxford.txt,"Han rokkes slain, al be they nat in minde",OXFORD,Present plural must end in -en or -e
kepen,kepe,v%pr_3,The Franklin's Tale 889,data/oxford_txts/FranT_oxford.txt,As kepe° my lord! this° my conclusioun;,OXFORD,Present 3rd sg must end in -th
ben,wer,v%pt_pl,The Franklin's Tale 892,data/oxford_txts/FranT_oxford.txt,Wer sonken° into helle for his sake!,OXFORD,Past plural must end in -en or -e
seien,seyn,v%inf,The Franklin's Tale 894,data/oxford_txts/FranT_oxford.txt,"Thus wold she seyn, with many a pitous° tere.",OXFORD,Infinitive must end in -en or -e
sen,saw,v%pt_pl,The Franklin's Tale 895,data/oxford_txts/FranT_oxford.txt,¶Hir freendes saw that it was no disport°,OXFORD,Past plural must end in -en or -e
haven,had,v%pt_pl,The Franklin's Tale 903,data/oxford_txts/FranT_oxford.txt,In which that they had maad hir ordinaunce°,OXFORD,Past plural must end in -en or -e
heren,heer,v%pr_pl,The Franklin's Tale 953,data/oxford_txts/FranT_oxford.txt,In other maner than ye heer me seye,OXFORD,Present plural must end in -en or -e
wenden,wente,v%pt_3,The Franklin's Tale 960,data/oxford_txts/FranT_oxford.txt,"Nathelees, it happed, er° they thennes° wente",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Franklin's Tale 963,data/oxford_txts/FranT_oxford.txt,"And hadde yknowen him of time yore,°",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
don,do,v%inf,The Franklin's Tale 978,data/oxford_txts/FranT_oxford.txt,"Have mercy, swete, or ye wol do me° deye!”",OXFORD,Infinitive must end in -en or -e
seien,sey,v%pr_pl,The Franklin's Tale 980,data/oxford_txts/FranT_oxford.txt,"“Is this your wil,” quod she, “and sey ye thus?",OXFORD,Present plural must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 995,data/oxford_txts/FranT_oxford.txt,"I sey, whan ye han maad the coost so clene",OXFORD,Present plural must end in -en or -e
heren,herde,v%pt_3,The Franklin's Tale 1007,data/oxford_txts/FranT_oxford.txt,"Wo was Aurelie, whan that he this herde",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
answeren,answerde,v%pt_3,The Franklin's Tale 1008,data/oxford_txts/FranT_oxford.txt,And with a sorweful herte he thus answerde:,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
biginnen,bigonne,v%pt_3,The Franklin's Tale 1015,data/oxford_txts/FranT_oxford.txt,But sodeinly bigonne revel° newe,OXFORD,Strong pt sg must not end in -en or -e
haven,have,v%pr_3,The Franklin's Tale 1047,data/oxford_txts/FranT_oxford.txt,Though Neptunus have deitee° in the see,OXFORD,Present 3rd sg must end in -th
overspringen,overspringe,v%pr_3,The Franklin's Tale 1060,data/oxford_txts/FranT_oxford.txt,That five fadme° at the leeste it overspringe°,OXFORD,Present 3rd sg must end in -th
gon,go,v%pr_3,The Franklin's Tale 1066,data/oxford_txts/FranT_oxford.txt,Pray hir she go no faster cours than ye;,OXFORD,Present 3rd sg must end in -th
gon,go,v%pr_3,The Franklin's Tale 1067,data/oxford_txts/FranT_oxford.txt,"I seye, preyeth your suster° that she go",OXFORD,Present 3rd sg must end in -th
lasten,laste,v%pr_3,The Franklin's Tale 1070,data/oxford_txts/FranT_oxford.txt,And spring flood° laste bothe night and day.,OXFORD,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Franklin's Tale 1104,data/oxford_txts/FranT_oxford.txt,Ne confort in this time hadde he noon,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%inf,The Franklin's Tale 1108,data/oxford_txts/FranT_oxford.txt,Of this matere he dorste° no word seyn.,OXFORD,Infinitive must end in -en or -e
knouen,know,v%pr_pl,The Franklin's Tale 1113,data/oxford_txts/FranT_oxford.txt,And wel ye know that of a sursanure°,OXFORD,Present plural must end in -en or -e
mouen,might,v%pt_pl,The Franklin's Tale 1115,data/oxford_txts/FranT_oxford.txt,"But° men might touch° the arwe, or com therby.°",OXFORD,Past plural must end in -en or -e
touchen,touch,v%inf,The Franklin's Tale 1115,data/oxford_txts/FranT_oxford.txt,"But° men might touch° the arwe, or com therby.°",OXFORD,Infinitive must end in -en or -e
comen,com,v%inf,The Franklin's Tale 1115,data/oxford_txts/FranT_oxford.txt,"But° men might touch° the arwe, or com therby.°",OXFORD,Infinitive must end in -en or -e
haven,hath,v%pr_pl,The Franklin's Tale 1146,data/oxford_txts/FranT_oxford.txt,Somtime hath semed come a grim leoun;,OXFORD,Present plural must end in -en or -e
ben,wer,v%pt_pl,The Franklin's Tale 1195,data/oxford_txts/FranT_oxford.txt,"He saugh, whan voided° wer thise wilde deer",OXFORD,Past plural must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 1197,data/oxford_txts/FranT_oxford.txt,That with hir haukes han the heron slain.,OXFORD,Present plural must end in -en or -e
slen,slain,v%ppl,The Franklin's Tale 1197,data/oxford_txts/FranT_oxford.txt,That with hir haukes han the heron slain.,OXFORD,Strong participle must end in -en or -e
remeven,remoeved,v%pt_pl,The Franklin's Tale 1205,data/oxford_txts/FranT_oxford.txt,And yet remoeved° they never out of the hous,OXFORD,Past plural must end in -en or -e
soupen,soup,v%inf,The Franklin's Tale 1217,data/oxford_txts/FranT_oxford.txt,"“Go we than soup,”° quod he, “as for the beste;",OXFORD,Infinitive must end in -en or -e
shulen,shold,v%pt_pl,The Franklin's Tale 1220,data/oxford_txts/FranT_oxford.txt,What somme° shold this maistres gerdon° be,OXFORD,Past plural must end in -en or -e
answeren,answerde,v%pt_3,The Franklin's Tale 1227,data/oxford_txts/FranT_oxford.txt,"Answerde thus, “Fy on a thousand pound!",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
sitten,sit,v%pr_3,The Franklin's Tale 1252,data/oxford_txts/FranT_oxford.txt,"Janus sit by the fir, with double berd",OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Franklin's Tale 1305,data/oxford_txts/FranT_oxford.txt,That me han holpen° fro my cares colde”:°,OXFORD,Present plural must end in -en or -e
tellen,tell,v%inf,The Franklin's Tale 1316,data/oxford_txts/FranT_oxford.txt,Noght wolde I° tell how me is wo bigon;°,OXFORD,Infinitive must end in -en or -e
breken,breek,v%pr_pl,The Franklin's Tale 1320,data/oxford_txts/FranT_oxford.txt,"Aviseth yow,° er that ye breek your trouthe.°",OXFORD,Present plural must end in -en or -e
witen,woot,v%pr_pl,The Franklin's Tale 1323,data/oxford_txts/FranT_oxford.txt,"For, madame, wel ye woot what ye han hight;°",OXFORD,Present plural must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 1323,data/oxford_txts/FranT_oxford.txt,"For, madame, wel ye woot what ye han hight;°",OXFORD,Present plural must end in -en or -e
witen,woot,v%pr_pl,The Franklin's Tale 1327,data/oxford_txts/FranT_oxford.txt,Ye woot right wel what ye bihighten° me;,OXFORD,Present plural must end in -en or -e
seien,so,v%pt_pl,The Franklin's Tale 1329,data/oxford_txts/FranT_oxford.txt,"To love me best, God woot, ye seide so",OXFORD,Past plural must end in -en or -e
commaunden,comanded,v%pt_pl,The Franklin's Tale 1333,data/oxford_txts/FranT_oxford.txt,I have do° so as ye comanded me;,OXFORD,Past plural must end in -en or -e
don,do,v%inf,The Franklin's Tale 1337,data/oxford_txts/FranT_oxford.txt,"In yow lith al, to do° me live or deye;—",OXFORD,Infinitive must end in -en or -e
haven,han,v%inf,The Franklin's Tale 1341,data/oxford_txts/FranT_oxford.txt,She wende° never han come in swich a trappe:,OXFORD,Infinitive must end in -en or -e
knouen,know,v%inf,The Franklin's Tale 1362,data/oxford_txts/FranT_oxford.txt,"Or know myselven fals, or lees my name",OXFORD,Infinitive must end in -en or -e
lesen,lees,v%inf,The Franklin's Tale 1362,data/oxford_txts/FranT_oxford.txt,"Or know myselven fals, or lees my name",OXFORD,Infinitive must end in -en or -e
slen,yslain,v%ppl,The Franklin's Tale 1365,data/oxford_txts/FranT_oxford.txt,"And many a maide yslain hirself, allas!",OXFORD,Strong participle must end in -en or -e
don,doon,v%inf,The Franklin's Tale 1366,data/oxford_txts/FranT_oxford.txt,Rather than with hir body doon trespas?°,OXFORD,Infinitive must end in -en or -e
haven,had,v%pt_pl,The Franklin's Tale 1369,data/oxford_txts/FranT_oxford.txt,"Had slain Phidoun in Athens, atte feste",OXFORD,Past plural must end in -en or -e
slen,slain,v%ppl,The Franklin's Tale 1369,data/oxford_txts/FranT_oxford.txt,"Had slain Phidoun in Athens, atte feste",OXFORD,Strong participle must end in -en or -e
yeven,yeve,v%pr_3,The Franklin's Tale 1374,data/oxford_txts/FranT_oxford.txt,"Upon the pavement, God yeve° hem mischaunce!°",OXFORD,Present 3rd sg must end in -th
slen,slain,v%ppl,The Franklin's Tale 1389,data/oxford_txts/FranT_oxford.txt,Whan that hir fader slain was on a night,OXFORD,Strong participle must end in -en or -e
slen,slain,v%ppl,The Franklin's Tale 1394,data/oxford_txts/FranT_oxford.txt,Til she was slain right in the selve° place.,OXFORD,Strong participle must end in -en or -e
bireven,birafte,v%pt_3,The Franklin's Tale 1400,data/oxford_txts/FranT_oxford.txt,That at Cartage birafte° hirself hir° lif?,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
winnen,wan,v%pt_pl,The Franklin's Tale 1401,data/oxford_txts/FranT_oxford.txt,For whan she saugh that Romains wan the toun,OXFORD,Past plural must end in -en or -e
slen,yslain,v%ppl,The Franklin's Tale 1405,data/oxford_txts/FranT_oxford.txt,"Hath nat Lucresse yslain hirself, allas!",OXFORD,Strong participle must end in -en or -e
haven,hadde,v%pt_3,The Franklin's Tale 1408,data/oxford_txts/FranT_oxford.txt,To liven whan she hadde lost hir name?°,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Franklin's Tale 1410,data/oxford_txts/FranT_oxford.txt,"Han slain hemself, for verray° drede and wo",OXFORD,Present plural must end in -en or -e
slen,slain,v%ppl,The Franklin's Tale 1410,data/oxford_txts/FranT_oxford.txt,"Han slain hemself, for verray° drede and wo",OXFORD,Strong participle must end in -en or -e
seien,sayn,v%inf,The Franklin's Tale 1419,data/oxford_txts/FranT_oxford.txt,¶“What sholde I mo ensamples heerof° sayn,OXFORD,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 1420,data/oxford_txts/FranT_oxford.txt,Sith that so manie han hemselven slain,OXFORD,Present plural must end in -en or -e
slen,slain,v%ppl,The Franklin's Tale 1420,data/oxford_txts/FranT_oxford.txt,Sith that so manie han hemselven slain,OXFORD,Strong participle must end in -en or -e
willen,wold,v%pt_pl,The Franklin's Tale 1421,data/oxford_txts/FranT_oxford.txt,Wel rather than they wold defouled be?,OXFORD,Past plural must end in -en or -e
bireven,birafte,v%pt_3,The Franklin's Tale 1438,data/oxford_txts/FranT_oxford.txt,That for swich cas birafte hirself hir° lif?,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
slen,slain,v%ppl,The Franklin's Tale 1446,data/oxford_txts/FranT_oxford.txt,That whan at Troy was slain Protheselaus,OXFORD,Strong participle must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 1465,data/oxford_txts/FranT_oxford.txt,And told him al as ye han herd bifore;,OXFORD,Present plural must end in -en or -e
helpen,help,v%pr_3,The Franklin's Tale 1470,data/oxford_txts/FranT_oxford.txt,"“Nay, nay,” quod she, “God help me so, as wis,°",OXFORD,Present 3rd sg must end in -th
shulen,shold,v%pt_pl,The Franklin's Tale 1478,data/oxford_txts/FranT_oxford.txt,But if ye shold° your trouthe kepe and save.°,OXFORD,Past plural must end in -en or -e
wenden,wente,v%pt_3,The Franklin's Tale 1491,data/oxford_txts/FranT_oxford.txt,But they ne wiste why she thider wente.,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Franklin's Tale 1498,data/oxford_txts/FranT_oxford.txt,"And whan that ye han herd the tale, demeth.°",OXFORD,Present plural must end in -en or -e
wenden,wente,v%pt_3,The Franklin's Tale 1510,data/oxford_txts/FranT_oxford.txt,And asked of hir whiderward° she wente?,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
answeren,answerde,v%pt_3,The Franklin's Tale 1511,data/oxford_txts/FranT_oxford.txt,"And she answerde, half as° she wer mad",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
don,doon,v%inf,The Franklin's Tale 1523,data/oxford_txts/FranT_oxford.txt,Than doon so heigh a cherlish° wrecchednesse,OXFORD,Infinitive must end in -en or -e
