headword,word,line_number,filename,context,is_elided,is_final,text_type,oxford_context,riverside_context
swete,swete,Troilus and Criseyde; Book III 98,data/oxford_txts/TC3_oxford.txt,"Was, twyes, “Mercy, mercy, swete herte!”",False,False,BOTH,"Was, twyes, “Mercy, mercy, swete herte!”",Was twyes Mercy mercy swete herte
grene,grene,The Knight's Tale 2860,data/oxford_txts/KnT_oxford.txt,"That in that selve° grove, swote and grene",False,True,BOTH,"That in that selve° grove, swote and grene",That in that selve grove swoote and grene
fin,fine,The Squire's Tale 640,data/oxford_txts/SqT_oxford.txt,"Of herbes precious, and fine° of hewe,°",True,False,BOTH,"Of herbes precious, and fine° of hewe,°",Of herbes preciouse and fyne of hewe
povre,povre,The Merchant's Tale 1342,data/oxford_txts/MerT_oxford.txt,"If he be povre,° she helpeth him to swinke;°",False,False,BOTH,"If he be povre,° she helpeth him to swinke;°",If he be povre she helpeth hym to swynke
povre,povre,The Clerk's Tale 222,data/oxford_txts/ClT_oxford.txt,Hir olde povre fader fostred she;°,False,False,BOTH,Hir olde povre fader fostred she;°,Hir olde povre fader fostred shee
dere,dere,The Friar's Tale 1626,data/oxford_txts/FriT_oxford.txt,"‘Now Mabely, min owne moder dere",False,True,BOTH,"‘Now Mabely, min owne moder dere",Now Mabely myn owene mooder deere
treu,trewe,Troilus and Criseyde; Book II 306,data/oxford_txts/TC2_oxford.txt,"Yet trist alwey, ye shal me finde trewe;",False,True,BOTH,"Yet trist alwey, ye shal me finde trewe;",Yet trist alwey ye shal me fynde trewe
softe,softe,The General Prologue 153,data/oxford_txts/GP_oxford.txt,"Hir mouth ful smal, and therto softe and reed;",True,False,BOTH,"Hir mouth ful smal, and therto softe and reed;",Hir mouth ful smal and therto softe and reed
tender,tendre,The Clerk's Tale 989,data/oxford_txts/ClT_oxford.txt,"Than is Grisild, and more tendre of age",True,False,BOTH,"Than is Grisild, and more tendre of age",Than is Grisilde and moore tendre of age
olde,olde,Book of the Duchess 53,data/oxford_txts/BD_oxford.txt,"That clerkes° had, in olde time",False,False,BOTH,"That clerkes° had, in olde time",That clerkes had in olde tyme
fair,faire,Troilus and Criseyde; Book II 1670,data/oxford_txts/TC2_oxford.txt,"Now faire brother, beth al hool, I preie!”",False,False,BOTH,"Now faire brother, beth al hool, I preie!”",Now faire brother beth al hool I preye
treu,trewe,Parliament of Fowls 483,data/oxford_txts/PF_oxford.txt,And trewe in al that herte may bethinke.”,True,False,BOTH,And trewe in al that herte may bethinke.”,And trewe in al that herte may bethynke
propre,propre,House of Fame 43,data/oxford_txts/HF_oxford.txt,"Or if the soule, of propre kinde°",False,False,BOTH,"Or if the soule, of propre kinde°",Or yf the soule of propre kynde
brod,brode,The Miller's Tale 3315,data/oxford_txts/MilT_oxford.txt,And strouted° as a fanne large and brode;,False,True,BOTH,And strouted° as a fanne large and brode;,And strouted as a fanne large and brode
kinde,kinde,The Merchant's Tale 2389,data/oxford_txts/MerT_oxford.txt,"Allas!” quod she, “That ever I was so kinde!”",False,True,BOTH,"Allas!” quod she, “That ever I was so kinde!”",Allas quod she that evere I was so kynde
tame,tame,The Monk's Tale 2291,data/oxford_txts/MkT_oxford.txt,Al were this Odenake wilde or tame,False,True,BOTH,Al were this Odenake wilde or tame,Al were this Odenake wilde or tame
bar,bare,The Franklin's Tale 1545,data/oxford_txts/FranT_oxford.txt,¶She thonketh him upon hir knees al bare,False,True,BOTH,¶She thonketh him upon hir knees al bare,She thonketh hym upon hir knees al bare
treu,trewe,The Miller's Tale 3706,data/oxford_txts/MilT_oxford.txt,That lik a turtel° trewe is my moorninge;,True,False,BOTH,That lik a turtel° trewe is my moorninge;,That lik a turtel trewe is my moornynge
humble,humble,The Franklin's Tale 791,data/oxford_txts/FranT_oxford.txt,¶Heer may men seen an humble wis accord;,False,False,BOTH,¶Heer may men seen an humble wis accord;,Heere may men seen an humble wys accord
straunge,straunge,Troilus and Criseyde; Book II 1660,data/oxford_txts/TC2_oxford.txt,"“And eek, for she is straunge, he wol forbere",False,False,BOTH,"“And eek, for she is straunge, he wol forbere",And ek for she is straunge he wol forbere
god,gode,The Merchant's Tale 2281,data/oxford_txts/MerT_oxford.txt,"Wommen ful trewe, ful gode, and vertuous.",True,False,BOTH,"Wommen ful trewe, ful gode, and vertuous.",Wommen ful trewe ful goode and vertuous
dere,dere,Troilus and Criseyde; Book III 239,data/oxford_txts/TC3_oxford.txt,"“Min alderlevest Lord, and brother dere",False,True,BOTH,"“Min alderlevest Lord, and brother dere",Myn alderlevest lord and brother deere
ofte,ofte,Troilus and Criseyde; Book I 920,data/oxford_txts/TC1_oxford.txt,"And some han feined ofte time, and tolde",False,False,BOTH,"And some han feined ofte time, and tolde",And som han feyned ofte tyme and told
rounde,rounde,The Knight's Tale 2161,data/oxford_txts/KnT_oxford.txt,Couched with perles white and rounde and grete.,True,False,BOTH,Couched with perles white and rounde and grete.,Couched with perles white and rounde and grete
red,rede,Troilus and Criseyde; Book II 51,data/oxford_txts/TC2_oxford.txt,"That fresshe floures, blewe, and white, and rede",False,True,BOTH,"That fresshe floures, blewe, and white, and rede",That fresshe floures blew and white and rede
grene,grene,Book of the Duchess 497,data/oxford_txts/BD_oxford.txt,His hewe° chaunge and wexe grene,False,True,BOTH,His hewe° chaunge and wexe grene,Hys hewe chaunge and wexe grene
long,longe,Book of the Duchess 79,data/oxford_txts/BD_oxford.txt,"Hom, for it was a longe terme.",False,False,BOTH,"Hom, for it was a longe terme.",Hom for it was a longe terme
ouen,owene,Troilus and Criseyde; Book V 154,data/oxford_txts/TC5_oxford.txt,Your owene aboven every creature.,True,False,BOTH,Your owene aboven every creature.,Youre owene aboven every creature
dere,dere,Troilus and Criseyde; Book III 1289,data/oxford_txts/TC3_oxford.txt,"And for the love of God, my lady dere",False,True,BOTH,"And for the love of God, my lady dere",And for the love of God my lady deere
treu,trewe,The Squire's Tale 588,data/oxford_txts/SqT_oxford.txt,"But nathelees, I thoughte he was so trewe",False,True,BOTH,"But nathelees, I thoughte he was so trewe",But nathelees I thoughte he was so trewe
ethe,ethe,Troilus and Criseyde; Book V 850,data/oxford_txts/TC5_oxford.txt,And he was ethe ynough to maken dwelle.,False,False,BOTH,And he was ethe ynough to maken dwelle.,And he was ethe ynough to maken dwelle
povre,povre,The General Prologue 702,data/oxford_txts/GP_oxford.txt,A povre person dwelling upon lond,False,False,BOTH,A povre person dwelling upon lond,A povre person dwellynge upon lond
wid,wide,The General Prologue 93,data/oxford_txts/GP_oxford.txt,"Short was his gown, with sleves longe and wide.",False,True,BOTH,"Short was his gown, with sleves longe and wide.",Short was his gowne with sleves longe and wyde
purpure,purpre,Troilus and Criseyde; Book IV 869,data/oxford_txts/TC4_oxford.txt,Aboute hir eyen two a purpre ring,False,False,BOTH,Aboute hir eyen two a purpre ring,Aboute hire eyen two a purpre ryng
tender,tendre,The Clerk's Tale 927,data/oxford_txts/ClT_oxford.txt,"No tendre mouth, non herte delicaat",False,False,BOTH,"No tendre mouth, non herte delicaat",No tendre mouth noon herte delicaat
wise,wise,Troilus and Criseyde; Book III 942,data/oxford_txts/TC3_oxford.txt,"Is on yow two, and ye ben bothe wise",False,True,BOTH,"Is on yow two, and ye ben bothe wise",Is on yow two and ye ben bothe wise
whit,white,Troilus and Criseyde; Book III 1248,data/oxford_txts/TC3_oxford.txt,"Hir sides longe, fleshly, smothe, and white",False,True,BOTH,"Hir sides longe, fleshly, smothe, and white",Hire sydes longe flesshly smothe and white
neue,newe,Troilus and Criseyde; Book IV 416,data/oxford_txts/TC4_oxford.txt,And upon newe cas lith newe avis.,True,False,BOTH,And upon newe cas lith newe avis.,And upon newe cas lith newe avys
long,longe,The Shipman's Tale 216,data/oxford_txts/ShipT_oxford.txt,How longe time wol ye rekene° and caste°,False,False,BOTH,How longe time wol ye rekene° and caste°,How longe tyme wol ye rekene and caste
secre,secree,The Physician's Tale 143,data/oxford_txts/PhyT_oxford.txt,"In secree wise,° and made him to ensure,°",False,False,BOTH,"In secree wise,° and made him to ensure,°",In secree wise and made hym to ensure
dere,dere,Troilus and Criseyde; Book II 972,data/oxford_txts/TC2_oxford.txt,"This Troilus, and seide, “O Venus dere",False,True,BOTH,"This Troilus, and seide, “O Venus dere",This Troilus and seyde O Venus deere
nice,nice,The Canon's Yeoman's Tale 842,data/oxford_txts/CYT_oxford.txt,In lerning of this elvish° nice° lore,False,False,BOTH,In lerning of this elvish° nice° lore,In lernyng of this elvysshe nyce loore
dere,dere,Troilus and Criseyde; Book I 51,data/oxford_txts/TC1_oxford.txt,As though I were hir owne brother dere.,False,True,BOTH,As though I were hir owne brother dere.,As though I were hire owne brother dere
ouen,owne,The Wife of Bath's Prologue 449,data/oxford_txts/WBPro_oxford.txt,But I wol kepe it for your owne tooth.°,False,False,BOTH,But I wol kepe it for your owne tooth.°,But I wol kepe it for youre owene tooth
sote,sote,The Second Nun's Tale 229,data/oxford_txts/SNT_oxford.txt,"Ne lese° her sote° savour, trusteth me;",False,False,BOTH,"Ne lese° her sote° savour, trusteth me;",Ne lese hir soote savour trusteth me
tender,tendre,The Merchant's Tale 1601,data/oxford_txts/MerT_oxford.txt,Hir fresshe beautee and hir age tendre,False,True,BOTH,Hir fresshe beautee and hir age tendre,Hir fresshe beautee and hir age tendre
softe,softe,The Squire's Tale 613,data/oxford_txts/SqT_oxford.txt,And strawe° hir cage faire and softe as silk,True,False,BOTH,And strawe° hir cage faire and softe as silk,And strawe hir cage faire and softe as silk
treu,trewe,The Merchant's Tale 2281,data/oxford_txts/MerT_oxford.txt,"Wommen ful trewe, ful gode, and vertuous.",False,False,BOTH,"Wommen ful trewe, ful gode, and vertuous.",Wommen ful trewe ful goode and vertuous
povre,povre,The Clerk's Tale 467,data/oxford_txts/ClT_oxford.txt,That I yow took out of your povre array,True,False,BOTH,That I yow took out of your povre array,That I yow took out of youre povere array
god,gode,The Merchant's Tale 2387,data/oxford_txts/MerT_oxford.txt,"“Ye maze,° maze, gode sire,” quod she",False,False,BOTH,"“Ye maze,° maze, gode sire,” quod she",Ye maze maze goode sire quod she
double,double,The Knight's Tale 1454,data/oxford_txts/KnT_oxford.txt,Who feleth double soor and hevinesse,False,False,BOTH,Who feleth double soor and hevinesse,Who feeleth double soor and hevynesse
riche,riche,House of Fame 1757,data/oxford_txts/HF_oxford.txt,"And riche, and happy unto love.",True,False,BOTH,"And riche, and happy unto love.",And riche and happy unto love
wise,wise,The General Prologue 313,data/oxford_txts/GP_oxford.txt,"He semed swich, his wordes weren so wise.",False,True,BOTH,"He semed swich, his wordes weren so wise.",He semed swich his wordes weren so wise
secre,secree,The Shipman's Tale 130,data/oxford_txts/ShipT_oxford.txt,"Al your anoy,° for it shal been secree;",False,True,BOTH,"Al your anoy,° for it shal been secree;",Al youre anoy for it shal been secree
povre,povre,The Clerk's Tale 204,data/oxford_txts/ClT_oxford.txt,Amonges thise povre folk ther dwelte a man,False,False,BOTH,Amonges thise povre folk ther dwelte a man,Amonges thise povre folk ther dwelte a man
muche,muche,Troilus and Criseyde; Book III 638,data/oxford_txts/TC3_oxford.txt,"Criseyde, whiche that coude as muche good",False,False,BOTH,"Criseyde, whiche that coude as muche good",Criseyde which that koude as muche good
povre,povre,The Summoner's Tale 1923,data/oxford_txts/SumT_oxford.txt,‘Blessed be they that povre° in spirit been.’,True,False,BOTH,‘Blessed be they that povre° in spirit been.’,Blessed be they that povere in spirit been
swete,swete,Troilus and Criseyde; Book III 147,data/oxford_txts/TC3_oxford.txt,"Lo, this mene I, min owene swete herte.”",False,False,BOTH,"Lo, this mene I, min owene swete herte.”",Lo this mene I myn owen swete herte
gret,grete,The Knight's Tale 2161,data/oxford_txts/KnT_oxford.txt,Couched with perles white and rounde and grete.,False,True,BOTH,Couched with perles white and rounde and grete.,Couched with perles white and rounde and grete
mete,mete,Book of the Duchess 316,data/oxford_txts/BD_oxford.txt,Nor of acorde° half so mete;°,False,True,BOTH,Nor of acorde° half so mete;°,Nor of acord half so mete
god,goode,The Canon's Yeoman's Tale 1295,data/oxford_txts/CYT_oxford.txt,"Now, goode sir, go forth thy wey and hy the.”°",False,False,BOTH,"Now, goode sir, go forth thy wey and hy the.”°",Now goode sire go forth thy wey and hy the
large,large,Troilus and Criseyde; Book V 205,data/oxford_txts/TC5_oxford.txt,"He yaf an issue large, and “Deeth!” he cride;",True,False,BOTH,"He yaf an issue large, and “Deeth!” he cride;",He yaf an issue large and Deth he criede
rude,rude,The Merchant's Tale 1798,data/oxford_txts/MerT_oxford.txt,"Night with his mantel, that is derk and rude,°",False,True,BOTH,"Night with his mantel, that is derk and rude,°",Night with his mantel that is derk and rude
hot,hote,The Knight's Tale 2319,data/oxford_txts/KnT_oxford.txt,"That al hir hote love, and hir desir",False,False,BOTH,"That al hir hote love, and hir desir",That al hire hoote love and hir desir
ofte,ofte,Troilus and Criseyde; Book III 1129,data/oxford_txts/TC3_oxford.txt,"And al foryaf, and ofte time him keste.",False,False,BOTH,"And al foryaf, and ofte time him keste.",And al foryaf and ofte tyme hym keste
grene,grene,The Clerk's Tale 120,data/oxford_txts/ClT_oxford.txt,"And though your grene youthe floure as yit,°",False,False,BOTH,"And though your grene youthe floure as yit,°",And thogh youre grene youthe floure as yit
softe,softe,Troilus and Criseyde; Book V 636,data/oxford_txts/TC5_oxford.txt,"With softe vois he, of his lady dere",False,False,BOTH,"With softe vois he, of his lady dere",With softe vois he of his lady deere
fre,free,Troilus and Criseyde; Book II 317,data/oxford_txts/TC2_oxford.txt,"The goode, wise, worthy, fresshe, and free",False,True,BOTH,"The goode, wise, worthy, fresshe, and free",The goode wise worthi fresshe and free
red,rede,Troilus and Criseyde; Book I 158,data/oxford_txts/TC1_oxford.txt,And swote smellen floures white and rede,False,True,BOTH,And swote smellen floures white and rede,And swote smellen floures white and rede
dere,dere,The Clerk's Tale 143,data/oxford_txts/ClT_oxford.txt,"“Ye wol,” quod he, “min owene peple dere",False,True,BOTH,"“Ye wol,” quod he, “min owene peple dere",Ye wol quod he myn owene peple deere
dere,dere,Troilus and Criseyde; Book III 330,data/oxford_txts/TC3_oxford.txt,“But now to purpos; leve brother dere,False,True,BOTH,“But now to purpos; leve brother dere,But now to purpos leve brother deere
chaste,chaste,The Summoner's Tale 1940,data/oxford_txts/SumT_oxford.txt,Of charitable and chaste bisy freres,False,False,BOTH,Of charitable and chaste bisy freres,Of charitable and chaste bisy freres
lef,leve,The Summoner's Tale 1751,data/oxford_txts/SumT_oxford.txt,"A dagon° of your blanket,° leve° dame",False,False,BOTH,"A dagon° of your blanket,° leve° dame",A dagon of youre blanket leeve dame
god,gode,House of Fame 1756,data/oxford_txts/HF_oxford.txt,"Worthy, wise, and gode also",True,False,BOTH,"Worthy, wise, and gode also",Worthy wise and goode also
lef,leve,The Friar's Tale 1444,data/oxford_txts/FriT_oxford.txt,"But, leve brother, tel me than thy name,’",False,False,BOTH,"But, leve brother, tel me than thy name,’",But leeve brother tel me thanne thy name
