headword,word,tag,line_number,filename,context,text_type
slen,slayn,v%ppl,The Franklin's Tale 1389,data/riverside_cats/FranT_riv.cat,Whan that hir fader slayn was on a nyght,RIVERSIDE
gon,go,v%inf,The Franklin's Tale 1392,data/riverside_cats/FranT_riv.cat,Fro which ymage wolde she nevere go,RIVERSIDE
slen,slayn,v%ppl,The Franklin's Tale 1394,data/riverside_cats/FranT_riv.cat,Til she was slayn right in the selve place,RIVERSIDE
winnen,wan,v%pt_pl,The Franklin's Tale 1401,data/riverside_cats/FranT_riv.cat,For whan she saugh that Romayns wan the toun,RIVERSIDE
slen,yslayn,v%ppl,The Franklin's Tale 1405,data/riverside_cats/FranT_riv.cat,Hath nat Lucresse yslayn hirself allas,RIVERSIDE
haven,han,v%pr_pl,The Franklin's Tale 1410,data/riverside_cats/FranT_riv.cat,Han slayn hemself for verrey drede and wo,RIVERSIDE
slen,slayn,v%ppl,The Franklin's Tale 1410,data/riverside_cats/FranT_riv.cat,Han slayn hemself for verrey drede and wo,RIVERSIDE
seien,sayn,v%inf,The Franklin's Tale 1419,data/riverside_cats/FranT_riv.cat,What sholde I mo ensamples heerof sayn,RIVERSIDE
haven,han,v%pr_pl,The Franklin's Tale 1420,data/riverside_cats/FranT_riv.cat,Sith that so manye han hemselven slayn,RIVERSIDE
slen,slayn,v%ppl,The Franklin's Tale 1420,data/riverside_cats/FranT_riv.cat,Sith that so manye han hemselven slayn,RIVERSIDE
slen,slayn,v%ppl,The Franklin's Tale 1446,data/riverside_cats/FranT_riv.cat,That whan at Troie was slayn Protheselaus,RIVERSIDE
sweren,sworn,v%ppl,The Franklin's Tale 1464,data/riverside_cats/FranT_riv.cat,Thus have I seyd quod she thus have I sworn,RIVERSIDE
haven,han,v%pr_pl,The Franklin's Tale 1465,data/riverside_cats/FranT_riv.cat,And toold hym al as ye han herd bifore,RIVERSIDE
shulen,shul,v%pr_pl,The Franklin's Tale 1474,data/riverside_cats/FranT_riv.cat,Ye shul youre trouthe holden by my fay,RIVERSIDE
mouen,may,v%pr_pl,The Franklin's Tale 1486,data/riverside_cats/FranT_riv.cat,That folk of yow may demen harm or gesse,RIVERSIDE
gon,gon,v%pr_pl,The Franklin's Tale 1490,data/riverside_cats/FranT_riv.cat,They take hir leve and on hir wey they gon,RIVERSIDE
haven,han,v%pr_pl,The Franklin's Tale 1498,data/riverside_cats/FranT_riv.cat,And whan that ye han herd the tale demeth,RIVERSIDE
gon,go,v%inf,The Franklin's Tale 1506,data/riverside_cats/FranT_riv.cat,For wel he spyed whan she wolde go,RIVERSIDE
don,doon,v%inf,The Franklin's Tale 1523,data/riverside_cats/FranT_riv.cat,Than doon so heigh a cherlyssh wrecchednesse,RIVERSIDE
haven,han,v%inf,The Franklin's Tale 1529,data/riverside_cats/FranT_riv.cat,That him were levere han shame and that were routhe,RIVERSIDE
haven,han,v%pr_pl,The Franklin's Tale 1535,data/riverside_cats/FranT_riv.cat,That ye han maad to me as heerbiforn,RIVERSIDE
haven,han,v%pr_pl,The Franklin's Tale 1547,data/riverside_cats/FranT_riv.cat,And tolde hym al as ye han herd me sayd,RIVERSIDE
don,do,v%inf,The Franklin's Tale 1561,data/riverside_cats/FranT_riv.cat,Unto this philosophre How shal I do,RIVERSIDE
haven,han,v%pr_pl,The Franklin's Tale 1593,data/riverside_cats/FranT_riv.cat,And tolde hym al as ye han herd bifoore,RIVERSIDE
seien,seyn,v%inf,The Franklin's Tale 1606,data/riverside_cats/FranT_riv.cat,This al and som ther is namoore to seyn,RIVERSIDE
gon,goon,v%inf,Sir Thopas 805,data/riverside_cats/Thop_riv.cat,That to him durste ride or goon,RIVERSIDE
