LINE_NUMBER,OG_OXFORD_TEXT,OXFORD_TAGGING,OXFORD_SCANSION
Troilus and Criseyde; Book IV 1366,"“Have here another wey, if it so be",haven@v%imp her@adv another@gram_adj wei@n if@conj hit@pron so@adv ben@v%pr_3,ux Sx uSu S u S u S
Troilus and Criseyde; Book IV 1367,That al this thing ne may yow not suffise.,that@conj al@gram_adj this@gram_adj thing@n ne@adv mouen@v3%pr_3 you@pron%pl_obj not@adv suffisen@v%inf,u S u S u S u S uSx
Troilus and Criseyde; Book IV 1368,"My fader, as ye knowen wel, pardee",min@pron%gen fader@n as@conj ye@pron%pl_nom knouen@v%pr_pl wel@adv parde@interj,u Su S u Su S uS
Troilus and Criseyde; Book IV 1369,"Is old, and elde is ful of coveitise.",ben@v%pr_3 olde@adj and@conj elde@n ben@v%pr_3 ful@adj of@prep coveitise@n,u S u Sx u S u SuSx
Troilus and Criseyde; Book IV 1370,And I right now have founden al the gise,and@conj ich@pron%nom righte@adv nou@adv haven@v%pr_1 finden@v%ppl al@gram_adj the@def_art gise@n,u S u S ux Su S u Sx
Troilus and Criseyde; Book IV 1371,"Withoute net, wherwith I shal him hente;",withouten@prep net@n1 wher-with@adv ich@pron%nom shulen@v1%pr_1 him@pron%obj henten@v%inf,uSu S uS u S u Sx
Troilus and Criseyde; Book IV 1372,"And herkeneth how, if that ye wole assente.",and@conj herkenen@v%imp hou@adv&conj if@conj that@part ye@pron%pl_nom willen@v%pr_pl assenten@v%inf,u Sux S u S u Sx uSx
Troilus and Criseyde; Book IV 1373,"“Lo, Troilus, men seyn that hard it is",lo@interj troilus@n#propn man@n%pl seien@v1%pr_pl that@conj hard@adj hit@pron ben@v%pr_3,u SuS u S u S u S
Troilus and Criseyde; Book IV 1374,"The wolf ful, and the wether hool to have;",the@def_art wolf@n ful@adj and@conj the@def_art wether@n hole@adj2 to@part haven@v%inf,u S u S u Su S u Sx
Troilus and Criseyde; Book IV 1375,"This is to seyn, that men ful ofte, ywis",this@pron ben@v%pr_3 to@part seien@v1%inf that@conj man@n%pl ful@adv ofte@adv iwis@adv,u S u S u S u Sx uS
Troilus and Criseyde; Book IV 1376,"Mot spenden part, the remenaunt for to save.",moten@v2%pt_pl spenden@v%inf part@n the@def_art remenaunt@n for@prep#adv to@part saven@v%inf,u Su S u Sxu S u Sx
Troilus and Criseyde; Book IV 1377,For ay with gold men may the herte grave,for@conj ai@adv with@prep gold@n man@n%pl mouen@v3%pr_pl the@def_art herte@n graven@v1%inf,u S u S u S u Su Sx
Troilus and Criseyde; Book IV 1378,Of him that set is upon coveitise;,of@prep him@pron%obj that@pron setten@v%ppl ben@v%pr_3 upon@prep coveitise@n,u S u S u Su SuSx
Troilus and Criseyde; Book IV 1379,"And how I mene, I shal it yow devise.",and@conj hou@adv&conj ich@pron%nom menen@v1%pr_1 ich@pron%nom shulen@v1%pr_1 hit@pron you@pron%pl_obj devisen@v%inf,u S u Sx u S u S uSx
Troilus and Criseyde; Book IV 1380,“The moeble which that I have in this toun,the@def_art moeble@n which@pron that@pron ich@pron%nom haven@v%pr_1 in@prep this@gram_adj toun@n,u Sux S u S ux S u S
Troilus and Criseyde; Book IV 1381,"Unto my fader shal I take, and seye",unto@prep min@pron%gen fader@n shulen@v1%pr_1 ich@pron%nom taken@v%inf and@conj seien@v1%inf,uS u Su S u Sx u S
Troilus and Criseyde; Book IV 1382,That right for trust and for savacioun,that@conj righte@adv for@prep trust@n and@conj for@prep savacioun@n,u S u S u S uSuS
Troilus and Criseyde; Book IV 1383,It sent is from a freend of his or tweie,hit@pron senden@v2%ppl ben@v%pr_3 from@prep a@indef_art frend@n of@prep his@pron1%gen or@conj twein@num_adj,u S u S u S u S u S
Troilus and Criseyde; Book IV 1384,The whiche freendes ferventliche him preye,the@def_art which@gram_adj frend@n%pl ferventli@adv him@pron%obj preien@v1%pr_pl,u Su Su SuSx u S
Troilus and Criseyde; Book IV 1385,"To senden after more, and that in hie",to@part senden@v2%inf after@prep more@n3 and@conj that@pron in@prep hie@n2,u Su Su Sx u S u S
Troilus and Criseyde; Book IV 1386,Whil that this toun stant thus in jupartie.,whil@conj that@part this@gram_adj toun@n stonden@v1%pr_3 thus@adv in@prep jupartie@n,u S u S u S u SuS
Troilus and Criseyde; Book IV 1387,“And that shal been an huge quantitee,and@conj that@pron shulen@v1%pr_3 ben@v%inf a@indef_art huge@adj quantite@n --@dash,u S u S u Su SuS
Troilus and Criseyde; Book IV 1388,"Thus shal I seyn, but, lest it folk aspide",thus@adv shulen@v1%pr_1 ich@pron%nom seien@v1%inf --@dash but@conj leste@conj hit@pron folk@n aspien@v%pt_3,u S u S u S u S uSx
Troilus and Criseyde; Book IV 1389,This may be sent by no wight but by me;,this@pron mouen@v3%pr_3 ben@v%inf senden@v2%ppl bi@prep no@gram_adj wight@n but@conj bi@prep me@pron2%obj,u S u S u S u S u S
Troilus and Criseyde; Book IV 1390,"I shal eek shewen him, if pees bitide",ich@pron%nom shulen@v1%pr_1 ek@adv sheuen@v1%inf him@pron%obj if@conj pes@n bitiden@v%pr_3,u S u Su S u S uSx
Troilus and Criseyde; Book IV 1391,What frendes that ich have on every side,what@gram_adj frend@n%pl that@pron ich@pron%nom haven@v%pr_1 on@prep everi@pron_gram_adj side@n,u Su S u Sx u Sxu Sx
Troilus and Criseyde; Book IV 1392,"Toward the court, to doon the wrathe pace",towarde@prep the@def_art court@n1 to@part don@v1%inf the@def_art wrath@n passen@v%inf,uS u S u S u Su Sx
Troilus and Criseyde; Book IV 1393,"Of Priamus, and doon him stonde in grace.",of@prep priam@n#propn and@conj don@v1%inf him@pron%obj stonden@v1%inf in@prep grace@n,u SuS u S u Sx u Sx
Troilus and Criseyde; Book IV 1394,"“So, what for o thing and for other, swete",so@adv what@adv for@prep o@num_adj thing@n and@conj for@prep other@pron swete@adj#n,u S u S u S u Su Sx
Troilus and Criseyde; Book IV 1395,I shal him so enchaunten with my sawes,ich@pron%nom shulen@v1%pr_1 him@pron%obj so@adv enchaunten@v%inf with@prep min@pron%gen saue@n2%pl,u S u S uSu S u Sx
Troilus and Criseyde; Book IV 1396,"That right in hevene his sowle is, shal he mete!",that@conj righte@adv in@prep heven@n his@pron1%gen soule@n ben@v%pr_3 shulen@v1%pr_3 he@pron1%nom meten@v4%inf,u S u Sxx u Sx u S u Sx
Troilus and Criseyde; Book IV 1397,"For al Appollo, or his clerkes lawes",for@prep al@gram_adj appollin@n#propn or@conj his@pron1%gen clerk@n%gen laue@n%pl,u S uSu S u Su Sx
Troilus and Criseyde; Book IV 1398,Or calculinge availeth nought three hawes;,or@conj calculing@ger availen@v%pr_3 nought@adv thre@num_adj haue@n2%pl,u SuSx uSu S u Sx
Troilus and Criseyde; Book IV 1399,Desir of gold shal so his sowle blende,desir@n#propn of@prep gold@n shulen@v1%pr_3 so@adv his@pron1%gen soule@n blenden@v1%inf,uS u S u S u Su Sx
Troilus and Criseyde; Book IV 1400,"That, as me list, I shal wel make an ende.",that@conj as@conj me@pron2%obj listen@v1%pr_3 ich@pron%nom shulen@v1%pr_1 wel@adv maken@v1%inf a@indef_art ende@n1,u S u S u S u Sx u Sx
Troilus and Criseyde; Book IV 1401,“And if he wolde ought by his sort it preve,and@conj if@conj he@pron1%nom willen@v%pt_3 ought@adv bi@prep his@pron1%gen sort@n1 hit@pron preven@v%inf,u S u Sx u S u S u Sx
Troilus and Criseyde; Book IV 1402,"If that I lie, in certain I shal fonde",if@conj that@part ich@pron%nom lien@v2%pr_1 in@prep certain@n ich@pron%nom shulen@v1%pr_1 fonden@v%inf,u S u S u Su S u Sx
Troilus and Criseyde; Book IV 1403,"Distorben him, and plukke him by the sleve",distourben@v%inf him@pron%obj and@conj plukken@v%inf him@pron%obj bi@prep the@def_art sleve@n,uSu S u Sx u S u Sx
Troilus and Criseyde; Book IV 1404,"Makinge his sort, and beren him on honde",maken@v1%prp_abs his@pron1%gen sort@n1 and@conj beren@v1%inf him@pron%obj on@prep honde@n,uSx u S u Su S u Sx
Troilus and Criseyde; Book IV 1405,He hath not wel the goddes understonde.,he@pron1%nom haven@v%pr_3 not@adv wel@adv the@def_art god@n1%pl understonden@v%ppl,u S u S u Su SuSx
Troilus and Criseyde; Book IV 1406,For goddes speken in amphibologies,for@conj god@n1%pl speken@v%pr_pl in@prep amphibologie@n%pl,u Sx ux S uSuSuS
Troilus and Criseyde; Book IV 1407,"And, for a sooth, they tellen twenty lies.",and@conj for@prep o@num_adj soth@n thei@pron%pl_nom tellen@v%pr_pl twenti@num_adj lie@n1%pl,u S u S u Sx uS uS
Troilus and Criseyde; Book IV 1408,"“Eek, drede fond first goddes, I suppose",ek@adv drede@n finden@v%pt_3 first@adv god@n1%pl ich@pron%nom supposen@v%pr_1 --@dash,u Su S u Su S uSx
Troilus and Criseyde; Book IV 1409,"Thus shal I seyn, and that his cowarde herte",thus@adv shulen@v1%pr_1 ich@pron%nom seien@v1%inf --@dash and@conj that@conj his@pron1%gen couard@adj herte@n,u S u S u S u Sux Sx
Troilus and Criseyde; Book IV 1410,Made him amis the goddes text to glose,maken@v1%pt_3 him@pron%obj amis@adv the@def_art god@n1%gen texte@n to@part glosen@v%inf,ux S uS u Su S u Sx
Troilus and Criseyde; Book IV 1411,Whan he for ferde out of his Delphos sterte.,whan@adv&conj he@pron1%nom for@prep ferde@n1 oute@adv#prep of@prep his@pron1%gen delphos@n#propn sterten@v%pt_3,u S u Sx u S u Su Sx
Troilus and Criseyde; Book IV 1412,And but I make him soone to converte,and@conj but@conj ich@pron%nom maken@v1%pr_1 him@pron%obj sone@adv to@part converten@v%inf,u S u Sx u Su S uSx
Troilus and Criseyde; Book IV 1413,And doon my reed withinne a day or tweie,and@conj don@v1%inf min@pron%gen red@n1 with-inne@prep a@indef_art dai@n or@conj twein@num_adj,u S u S uSx u S u S
Troilus and Criseyde; Book IV 1414,I wol to yow oblige me to deie.”,ich@pron%nom willen@v%pr_1 to@prep you@pron%pl_obj obligen@v%inf me@pron2%obj to@part dien@v%inf,u S u S uSu S u S
Troilus and Criseyde; Book IV 1415,"And treweliche, as writen wel I finde",and@conj treuli@adv as@conj writen@v%ppl_abs wel@adv ich@pron%nom finden@v%pr_1,u SuSx u Su S u Sx
Troilus and Criseyde; Book IV 1416,That al this thing was seid of good entente;,that@conj al@gram_adj this@gram_adj thing@n ben@v%pt_3 seien@v1%ppl of@prep god@adj entente@n,u S u S u S u S uSx
Troilus and Criseyde; Book IV 1417,And that hir herte trewe was and kinde,and@conj that@conj hire@pron1%fem_gen herte@n treu@adj ben@v%pt_3 and@conj kinde@adj,u S u Su Su S u Sx
Troilus and Criseyde; Book IV 1418,"Towardes him, and spak right as she mente",towardes@prep him@pron%obj and@conj speken@v%pt_3 righte@adv as@conj she@pron%nom menen@v1%pt_3,uSu S u S u S u Sx
Troilus and Criseyde; Book IV 1419,"And that she starf for wo neigh, whan she wente",and@conj that@conj she@pron%nom sterven@v%pt_3 for@prep wo@n neigh@adv whan@adv&conj she@pron%nom wenden@v%pt_3,u S u S u S u S u Sx
Troilus and Criseyde; Book IV 1420,And was in purpos ever to be trewe;,and@conj ben@v%pt_3 in@prep purpos@n ever@adv to@part ben@v%inf treu@adj,u S u Su Su S u Sx
Troilus and Criseyde; Book IV 1421,Thus writen they that of hir werkes knewe.,thus@adv writen@v%pr_pl thei@pron%pl_nom that@pron of@prep hire@pron1%fem_gen werk@n%pl knouen@v%pt_pl,u Su S u S u Su Sx
Troilus and Criseyde; Book IV 1422,"This Troilus, with herte and eres spradde",this@gram_adj troilus@n#propn with@prep herte@n and@conj ere@n1%pl spreden@v%ppl_abs,u SuS u Sx u Su Sx
Troilus and Criseyde; Book IV 1423,Herde al this thing devisen to and fro;,heren@v%pt_3 al@gram_adj this@gram_adj thing@n devisen@v%inf to@adv1 and@conj from@adv,ux S u S uSu S u S
Troilus and Criseyde; Book IV 1424,And verrailich him semed that he hadde,and@conj verreilli@adv him@pron%obj semen@v2%pt_3 that@conj he@pron1%nom haven@v%pt_3,u SuS u Su S u Sx
Troilus and Criseyde; Book IV 1425,The selve wit; but yet to lete hir go,the@def_art self@adj wit@n but@conj yet@adv to@part leten@v%inf hire@pron2%fem_obj gon@v%inf,u Su S u S u Sx u S
Troilus and Criseyde; Book IV 1426,His herte misforyaf him evermo.,his@pron1%gen herte@n misforyeven@v%pt_3 him@pron%obj ever-mor@adv,u Sx uSuS u SuS
Troilus and Criseyde; Book IV 1427,"But finally, he gan his herte wreste",but@conj finalli@adv he@pron1%nom ginnen@v%pt_3 his@pron1%gen herte@n wresten@v%inf,u SuS u S u Su Sx
Troilus and Criseyde; Book IV 1428,"To trusten hir, and took it for the beste.",to@part trusten@v%inf hire@pron2%fem_obj and@conj taken@v%pt_3 hit@pron for@prep the@def_art best@adjas_n%sup,u Su S u S u S u Sx
Troilus and Criseyde; Book IV 1429,For which the grete furie of his penaunce,for@prep which@pron the@def_art gret@adj furie@n of@prep his@pron1%gen penaunce@n,u S u Sx uS u S uSx
Troilus and Criseyde; Book IV 1430,"Was queint with hope, and therwith hem bitwene",ben@v%pt_3 quenchen@v%ppl with@prep hope@n1 and@conj ther-with@adv hem@pron%pl_obj bitwene@prep,u S u Sx u Su S uSx
Troilus and Criseyde; Book IV 1431,Bigan for joy the amorouse daunce.,biginnen@v%pt_3 for@prep joie@n the@def_art amorous@adj daunce@n,uS u S u SuSu Sx
Troilus and Criseyde; Book IV 1432,"And as the briddes,whan the sonne is shene",and@conj as@conj the@def_art brid@n%pl whan@adv&conj the@def_art sonne@n ben@v%pr_3 shene@adj,u S u Su S u Sx u Sx
Troilus and Criseyde; Book IV 1433,Deliten in hir song in leves grene,deliten@v%pr_pl in@prep here@pron%pl_gen song@n in@prep lef@n1%pl grene@adj,uSu S u S u Su Sx
Troilus and Criseyde; Book IV 1434,Right so the wordes that they spake yfere,righte@adv so@adv the@def_art word@n%pl that@pron thei@pron%pl_nom speken@v%pt_pl ifere@adv,u S u Su S u Sx uSx
Troilus and Criseyde; Book IV 1435,"Delited hem, and made hir hertes clere.",deliten@v%pt_pl hem@pron%pl_obj and@conj maken@v1%pt_3 here@pron%pl_gen herte@n%pl cler@adj,uSu S u Sx u Su Sx
Troilus and Criseyde; Book IV 1436,"But natheles, the wending of Criseyde",but@conj no-the-lesse@adv the@def_art wendinge@ger of@prep criseyde@n#propn,u SuS u Su S uSx
Troilus and Criseyde; Book IV 1437,"For al this world, may nought out of his minde;",for@prep al@gram_adj this@gram_adj world@n mouen@v3%pr_3 nought@adv oute@adv#prep of@prep his@pron1%gen minde@n1,u S u S u S u S u Sx
Troilus and Criseyde; Book IV 1438,For which ful ofte he pitously hir preide,for@prep which@pron ful@adv ofte@adv he@pron1%nom pitousli@adv hire@pron2%fem_obj preien@v1%pt_3,u S u Sx u SuS u Sx
Troilus and Criseyde; Book IV 1439,That of hir heste he might hir trewe finde.,that@conj of@prep hire@pron1%fem_gen heste@n1 he@pron1%nom mouen@v3%pt_3 hire@pron2%fem_obj treu@adj finden@v%inf,u S u Sx u S u Su Sx
Troilus and Criseyde; Book IV 1440,"And seide hir, “Certes, if ye be unkinde",and@conj seien@v1%pt_3 hire@pron2%fem_obj certes@adv if@conj ye@pron%pl_nom ben@v%pr_pl unkinde@adj,u Sx u Su S u S uSx
Troilus and Criseyde; Book IV 1441,And but ye come at day set into Troye,and@conj but@conj ye@pron%pl_nom comen@v%pr_pl at@prep dai@n setten@v#adj%ppl in-to@prep troie@n1#propn,        
Troilus and Criseyde; Book IV 1442,"Ne shal I never have hele, honour, ne joye.",ne@adv shulen@v1%pr_1 ich@pron%nom never@adv haven@v%inf hele@n1 honour@n ne@conj1 joie@n,        
Troilus and Criseyde; Book IV 1443,“For also sooth as sonne uprist on morwe,for@conj as@conj sothe@adv as@conj sonne@n uprisen@v%pr_3 on@pref1 amorwen@adv,u Su S u Sx uS u Sx
Troilus and Criseyde; Book IV 1444,"And, God! so wisly thou me, woful wrecche",and@conj god@n1#propn so@adv wisli@adv thou@pron%nom me@pron2%obj woful@adj wrecche@n,u S u Su S u Su Sx
Troilus and Criseyde; Book IV 1445,To reste bringe out of this cruel sorwe,to@prep reste@n1 bringen@v%pr_3 oute@adv#prep of@prep this@gram_adj cruel@adj sorwe@n --@dash,u Su Sx u S u Su Sx
Troilus and Criseyde; Book IV 1446,I wol myselven slee if that ye drecche.,ich@pron%nom willen@v%pr_1 mi-self@pron slen@v%inf if@conj that@part ye@pron%pl_nom drecchen@v%pr_pl,u S uSu S u S u Sx
Troilus and Criseyde; Book IV 1447,But of my deeth though litel be to recche,but@conj of@prep min@pron%gen deth@n though@conj litel@n ben@v%pr_3 to@part recchen@v2%inf,u S u S u Su S u Sx
Troilus and Criseyde; Book IV 1448,"Yet, er that ye me cause so to smerte",yet@adv er@conj1 that@part ye@pron%pl_nom me@pron2%obj causen@v1%pr_pl so@adv to@part smerten@v%inf,u S u S u Su S u Sx
Troilus and Criseyde; Book IV 1449,"Dwel rather here, min owene swete herte!",dwellen@v%imp rathere@adv%comp her@adv min@pron%gen ouen@adj swete@adj herte@n,u Su Sx u Sux Su Sx
Troilus and Criseyde; Book IV 1450,"“For trewely, min owene lady dere",for@conj treuli@adv min@pron%gen ouen@adj ladie@n dere@adj1,u SuS u Sux Su Sx
Troilus and Criseyde; Book IV 1451,Tho sleightes yet that I have herd yow stere,tho@gram_adj%pl sleight@n%pl yet@adv that@pron ich@pron%nom haven@v%pr_1 heren@v%ppl you@pron%pl_obj stiren@v%inf,u Su S u S ux S u Sx
Troilus and Criseyde; Book IV 1452,Ful shaply been to failen alle yfere.,ful@adv shapli@adj ben@v%pr_pl to@part failen@v%inf al@gram_adj ifere@adv,u Su S u Su Sx uSx
Troilus and Criseyde; Book IV 1453,"For thus men seyn, ‘That oon thenketh the bere",for@conj thus@adv men@pron_impers seien@v1%pr_pl that@art&gram_adj on@pron thinken@v2%pr_3 the@def_art bere@n1,u S u S u S uS u Sx
Troilus and Criseyde; Book IV 1454,But al another thenketh his ledere.’,but@conj al@adv another@pron thinken@v2%pr_3 his@pron1%gen ledere@n1,u S uSu Su S uSx
Troilus and Criseyde; Book IV 1455,"Your sire is wis, and seid is, out of drede",your@pron%pl_gen sire@n ben@v%pr_3 wise@adj and@conj seien@v1%ppl ben@v%pr_3 oute@adv#prep of@prep drede@n,u Sx u S u S u S u Sx
Troilus and Criseyde; Book IV 1456,"‘Men may the wise atrenne, and not atrede.’",man@n%pl mouen@v3%pr_pl the@def_art wise@adj#n%pl at-rennen@v%inf and@conj not@adv at-reden@v%inf,u S u Sx uSx u S uSx
Troilus and Criseyde; Book IV 1457,“It is ful hard to halten unespied,hit@pron ben@v%pr_3 ful@adv hard@adj to@part halten@v%inf unaspied@adj,u S u S u Sx uSuS
Troilus and Criseyde; Book IV 1458,"Bifore a crepul, for he can the craft;",biforen@prep a@indef_art crepel@n for@conj he@pron1%nom connen@v%pr_3 the@def_art craft@n1,uSx u Su S u S u S
Troilus and Criseyde; Book IV 1459,Your fader is in sleight as Argus yëd;,your@pron%pl_gen fader@n ben@v%pr_3 in@prep sleight@n as@conj argus@n1#propn eied@ppl,u Su S u S u Su S
Troilus and Criseyde; Book IV 1460,For al be that his moeble is him biraft,for@conj al@conj ben@v%pr_3 that@conj his@pron1%gen moeble@n ben@v%pr_3 him@pron%obj bireven@v%ppl,        
Troilus and Criseyde; Book IV 1461,His olde sleighte is yet so with him laft,his@pron1%gen olde@adj sleight@n ben@v%pr_3 yet@adv so@adv with@prep him@pron%obj leven@v1%ppl,u Su Sx u S u S u S
Troilus and Criseyde; Book IV 1462,Ye shal not blende him for your womanhede,ye@pron%pl_nom shulen@v1%pr_pl not@adv blenden@v1%inf him@pron%obj for@prep your@pron%pl_gen wommanhede@n,u S u Sx u S u SuSx
Troilus and Criseyde; Book IV 1463,"Ne feine aright, and that is al my drede.",ne@conj1 feinen@v%inf a-right@adv and@conj that@pron ben@v%pr_3 al@gram_adj min@pron%gen drede@n,u Sx uS u S u S u Sx
Troilus and Criseyde; Book IV 1464,“I noot if pees shal evermo bitide;,ich@pron%nom witen@v1%pr_1_neg if@conj pes@n shulen@v1%pr_3 ever-mor@adv bitiden@v%inf,u S u S u SuS uSx
Troilus and Criseyde; Book IV 1465,"But, pees or no, for ernest ne for game",but@conj pes@n or@conj no@adv for@prep ernest@n ne@conj1 for@prep game@n,u S u S u Su S u Sx
Troilus and Criseyde; Book IV 1466,"I woot, sin Calkas on the Grekes side",ich@pron%nom witen@v1%pr_1 sin@conj calkas@n#propn on@prep the@def_art grek@n%pl side@n,u S u Su S u Su Sx
Troilus and Criseyde; Book IV 1467,"Hath ones been, and lost so foule his name",haven@v%pr_3 ones@adv ben@v%ppl and@conj losen@v2%ppl so@adv foule@adv his@pron1%gen name@n,u Su S u S u Sx u Sx
Troilus and Criseyde; Book IV 1468,He dar no more come here ayein for shame;,he@pron1%nom durren@v%pr_3 ayen@adv more@adv%comp comen@v%inf her@adv ayen@adv for@prep shame@n,u S u Sx ux Sx uS u Sx
Troilus and Criseyde; Book IV 1469,"For which that weye, for ought I can espie",for@prep which@pron that@art&gram_adj wei@n for@prep ought@pron ich@pron%nom connen@v%pr_1 aspien@v%inf,u S u S u S u S uS
Troilus and Criseyde; Book IV 1470,"To trusten on, nis but a fantasie.",to@part trusten@v%inf on@prep ben@v%pr_3_neg but@conj a@indef_art fantasie@n,u Su S u S u SuS
Troilus and Criseyde; Book IV 1471,"“Ye shal eek seen, your fader shal yow glose",ye@pron%pl_nom shulen@v1%pr_pl ek@adv sen@v1%inf your@pron%pl_gen fader@n shulen@v1%pr_3 you@pron%pl_obj glosen@v%inf,u S u S u Su S u Sx
