LINE_NUMBER,OG_OXFORD_TEXT,OXFORD_TAGGING,OXFORD_SCANSION
Troilus and Criseyde; Book I 979,"Celestial, or elles love of kinde’;",celestial@adj or@conj elles@adv love@n1 of@prep kinde@n,uSuS u Su Sx u Sx
Troilus and Criseyde; Book I 980,Forthy som grace I hope in hir to finde.,for-thi@adv&conj som@gram_adj grace@n ich@pron%nom hopen@v1%pr_1 in@prep hire@pron2%fem_obj to@part finden@v%inf,uS u Sx u Sx u S u Sx
Troilus and Criseyde; Book I 981,“And for to speke of hir in special,and@conj for@prep#adv to@part speken@v%inf of@prep hire@pron2%fem_obj in@prep speciale@n,u S u Sx u S u SuS
Troilus and Criseyde; Book I 982,Hir beautee to bithinken and hir youthe,hire@pron1%fem_gen beaute@n to@part bithinken@v%inf and@conj hire@pron1%fem_gen youth@n,u Su S uSu S u Sx
Troilus and Criseyde; Book I 983,It sit hir nought to be celestial,hit@pron sitten@v%pr_3 hire@pron2%fem_obj nought@adv hit@pron ben@v%inf celestial@adj,u S u S u S uSuS
Troilus and Criseyde; Book I 984,"As yet, though that hir liste bothe and couthe.",as@conj yet@adv though@conj that@part hire@pron2%fem_obj listen@v1%pr_3 bothe@num_conj and@conj connen@v%pt_3,u S u S u Su Sx u Sx
Troilus and Criseyde; Book I 985,"But trewely, it sate hir wel right nouthe",but@conj treuli@adv hit@pron sitten@v%pt_3 hire@pron2%fem_obj wel@adv righte@adv nou-the@adv,u SuS u Sx u S u Sx
Troilus and Criseyde; Book I 986,A worthy knight to loven and cherice,a@indef_art worthi@adj knight@n to@part loven@v1%inf and@conj cherishen@v%inf,u Su S u Su S uSx
Troilus and Criseyde; Book I 987,"And but she do, I holde it for a vice.",and@conj but@conj she@pron%nom don@v1%pr_3 ich@pron%nom holden@v1%pr_1 hit@pron for@prep a@indef_art vice@n,u S u S u Sx u S u Sx
Troilus and Criseyde; Book I 988,"“Wherfore I am, and wol be, ay redy",wher-for@adv ich@pron%nom ben@v%pr_1 and@conj willen@v%pr_1 ben@v%inf ai@adv redi@adj3,uSx u S u S u S uS
Troilus and Criseyde; Book I 989,To peine me to do yow this servise;,to@part peinen@v%inf me@pron2%obj to@part don@v1%inf you@pron%pl_obj this@gram_adj servise@n,u Su S u S u S uSx
Troilus and Criseyde; Book I 990,For bothe yow to plese thus hope I,for@conj bothe@num_adj you@pron%pl_obj to@part plesen@v%inf thus@adv hopen@v1%pr_1 ich@pron%nom,u Su S u Sx u Su S
Troilus and Criseyde; Book I 991,Herafterward; for ye beth bothe wise,her-after-ward@adv for@conj ye@pron%pl_nom ben@v%pr_pl bothe@num_adj wise@adj,uSuS u S u Su Sx
Troilus and Criseyde; Book I 992,And conne it counseil kepe in swich a wise,and@conj connen@v%pr_pl hit@pron counseil@n kepen@v%inf in@prep swich@gram_adj a@indef_art wise@n2,u Sx u Su Sx u S u Sx
Troilus and Criseyde; Book I 993,That no man shal the wiser of it be;,that@conj no@gram_adj man@n shulen@v1%pr_3 the@adv wise@adj%comp of@prep hit@pron ben@v%inf,u S u S u Su S u S
Troilus and Criseyde; Book I 994,And so we may be gladed alle three.,and@conj so@adv we@pron%pl_nom mouen@v3%pr_pl ben@v%inf gladen@v%ppl al@gram_adj thre@num_n,u S u S u Su Su S
Troilus and Criseyde; Book I 995,"“And, by my trouthe, I have right now of thee",and@conj bi@prep min@pron%gen treuth@n ich@pron%nom haven@v%pr_1 righte@adv nou@adv of@prep the@pron2%obj,u S u Sx u Sx u S u S
Troilus and Criseyde; Book I 996,"A good conceit in my wit, as I gesse",a@indef_art god@adj conceite@n in@prep min@pron%gen wit@n as@conj ich@pron%nom gessen@v%pr_1,u S uS u S u S u Sx
Troilus and Criseyde; Book I 997,"And what it is, I wol now that thou see.",and@conj what@pron hit@pron ben@v%pr_3 ich@pron%nom willen@v%pr_1 nou@adv that@conj thou@pron%nom sen@v1%pr_2,u S u S u S u S u S
Troilus and Criseyde; Book I 998,"I thenke, sith that Love, of his goodnesse",ich@pron%nom thinken@v2%pr_1 sitthe@conj that@part love@n1#propn of@prep his@pron1%gen godnesse@n2,u Su S u Sx u S uSx
Troilus and Criseyde; Book I 999,Hath thee converted out of wikkednesse,haven@v%pr_3 the@pron2%obj converten@v%ppl oute@adv#prep of@prep wikkednesse@n,u S uSu S u SuSx
Troilus and Criseyde; Book I 1000,"That thou shalt be the beste post, I leve",that@conj thou@pron%nom shulen@v1%pr_2 ben@v%inf the@def_art best@adj%sup post@n1 ich@pron%nom leven@v4%pr_1,u S u S u Su S u Sx
Troilus and Criseyde; Book I 1001,"Of al his lay, and most his foos to greve.",of@prep al@gram_adj his@pron1%gen lei@n and@conj most@adv%sup his@pron1%gen fo@n%pl to@part greven@v%inf,u S u S u S u S u Sx
Troilus and Criseyde; Book I 1002,"Ensample why, see now these wise clerkes",ensaumple@n whi@pron sen@v1%imp nou@adv these@gram_adj%pl wise@adj clerk@n%pl,uSx u S u Su Sx uS
Troilus and Criseyde; Book I 1003,That erren aldermost ayein a lawe,that@pron erren@v1%pr_pl aldermost@adv%sup ayen@prep a@indef_art laue@n,u Su SuS uS u Sx
Troilus and Criseyde; Book I 1004,And ben converted from hir wikked werkes,and@conj ben@v%pr_pl converten@v%ppl from@prep here@pron%pl_gen wikked@adj werk@n%pl,u S uSu S u Su Sx
Troilus and Criseyde; Book I 1005,"Thorugh grace of God, that list hem to him drawe",thurgh@prep grace@n of@prep god@n1#propn that@pron listen@v1%pr_3 hem@pron%pl_obj to@prep him@pron%obj drauen@v%inf,uS ux S u S u S x u Sx
Troilus and Criseyde; Book I 1006,Than arn they folk that han most God in awe,thanne@adv ben@v%pr_pl thei@pron%pl_nom folk@n that@pron haven@v%pr_pl most@adv%sup god@n1#propn in@prep aue@n,u S u S u S u S u Sx
Troilus and Criseyde; Book I 1007,"And strengest feithed been, I understonde",and@conj strengest@adj#adv%sup feithed@ppl#adj ben@v%pr_pl ich@pron%nom understonden@v%pr_1,u Su Su S u SuSx
Troilus and Criseyde; Book I 1008,And conne an errour alderbest withstonde.”,and@conj connen@v%pr_pl a@indef_art errour@n1 alderbest@adv%sup withstonden@v%inf,u Sx u Su SuS uSx
Troilus and Criseyde; Book I 1009,Whan Troilus had herd Pandare assented,whan@adv&conj troilus@n#propn haven@v%pt_3 heren@v%ppl pandare@n#propn assenten@v%ppl_abs,u SuS u S uSx uSx
Troilus and Criseyde; Book I 1010,To been his help in loving of Criseyde,to@part ben@v%inf his@pron1%gen help@n in@prep lovinge@ger1 of@prep criseyde@n#propn,u S u S u Su S uSx
Troilus and Criseyde; Book I 1011,"Wex of his wo, as who seith, untormented",waxen@v1%pt_3 of@prep his@pron1%gen wo@n as@conj who@pron%nom seien@v1%pr_3 untormented@adj,u S u S u S u SuSx
Troilus and Criseyde; Book I 1012,"But hotter wex his love, and thus he seide",but@conj hot@adj%comp waxen@v1%pt_3 his@pron1%gen love@n1 and@conj thus@adv he@pron1%nom seien@v1%pt_3,u Su S u Sx u S u Sx
Troilus and Criseyde; Book I 1013,"With sobre chere, although his herte pleide",with@prep sobre@adj chere@n1 al-thogh@conj his@pron1%gen herte@n pleien@v1%pt_3,u Su Sx uS u Su Sx
Troilus and Criseyde; Book I 1014,"“Now blisful Venus helpe, er that I sterve",nou@adv blisful@adj venus@n#propn helpen@v%pr_2 er@conj1 that@part ich@pron%nom sterven@v%pr_1,u Su Su Sx u S u Sx
Troilus and Criseyde; Book I 1015,"Of thee, Pandare, I may som thank deserve.",of@prep the@pron2%obj pandare@n#propn ich@pron%nom mouen@v3%pr_1 som@gram_adj thank@n deserven@v%inf,u S uSx u S u S uSx
Troilus and Criseyde; Book I 1016,"“But, dere frend, how shal min wo ben lesse",but@conj dere@adj1 frend@n hou@adv&conj shulen@v1%pr_3 min@pron%gen wo@n ben@v%inf lesse@adj%comp,u Su S u S u S u Sx
Troilus and Criseyde; Book I 1017,"Til this be doon? and goode, eek tel me this",til@conj this@pron ben@v%pr_3 don@v1%ppl and@conj god@n2 ek@adv tellen@v%imp me@pron2%obj this@pron,u S u S u Sx u S u S
Troilus and Criseyde; Book I 1018,How wiltow seyn of me and my destresse?,hou@adv&conj willen@v%pr_2_pron seien@v1%inf of@prep me@pron2%obj and@conj min@pron%gen distresse@n,u Su S u S u S uSx
Troilus and Criseyde; Book I 1019,"Lest she be wrooth, this drede I most, ywis",leste@conj she@pron%nom ben@v%pr_3 wroth@adj --@dash this@pron dreden@v%pr_1 ich@pron%nom most@adv%sup iwis@adv --@dash,u S u S u Sx u S uS
Troilus and Criseyde; Book I 1020,Or nil not here or trowen how it is.,or@conj willen@v%pr_1_neg not@adv heren@v%inf or@conj trouen@v%inf hou@adv&conj hit@pron ben@v%pr_3,u S u Sx u Su S u S
Troilus and Criseyde; Book I 1021,"Al this drede I, and eek for the manere",al@gram_adjas_n this@pron dreden@v%pr_1 ich@pron%nom and@conj ek@adv for@prep the@def_art manere@n,u S ux S u S u S uSx
Troilus and Criseyde; Book I 1022,"Of thee, hir eem, she nil no swich thing here.”",of@prep the@pron2%obj hire@pron1%fem_gen em@n1 she@pron%nom willen@v%pr_3_neg no@gram_adj swich@gram_adj thing@n heren@v%inf,u S u S u S u S u Sx
Troilus and Criseyde; Book I 1023,"Quod Pandarus, “Thou hast a ful gret care",quethen@v%pt_3 pandare@n#propn thou@pron%nom haven@v%pr_2 a@indef_art ful@adv gret@adj care@n1,u SuS u S u S u Sx
Troilus and Criseyde; Book I 1024,Lest that the cherl may falle out of the mone!,leste@conj that@part the@def_art cherl@n mouen@v3%pr_3 fallen@v%inf oute@adv#prep of@prep the@def_art mone@n1,u S u S u Sx u S u Sx
Troilus and Criseyde; Book I 1025,"Why, Lord! I hate of thee thy nice fare!",whi@interj lord@n ich@pron%nom haten@v%pr_1 of@prep the@pron2%obj thin@pron%gen nice@adj fare@n1,u S u Sx u S u Su Sx
Troilus and Criseyde; Book I 1026,"Why, entremete of that thou hast to done!",whi@interj entermeten@v%imp of@prep that@pron thou@pron%nom haven@v%pr_2 to@part don@v1%inf,u SuSx u S u S u Sx
Troilus and Criseyde; Book I 1027,"For Goddes love, I bidde thee a bone",for@prep god@n1#propn%gen love@n1 ich@pron%nom bidden@v%pr_1 the@pron2%obj a@indef_art bon@n2,u Su Sx u Su S u Sx
Troilus and Criseyde; Book I 1028,"So lat m’alone, and it shal be thy beste.”—",so@adv leten@v%imp me@pron2%obj al-one@adj and@conj hit@pron shulen@v1%pr_3 ben@v%inf thin@pron%gen best@adjas_n%sup,u S  uSx u S u S u Sx
Troilus and Criseyde; Book I 1029,"“Why, freend,” quod he, “now do right as thee leste.",whi@interj frend@n quethen@v%pt_3 he@pron1%nom nou@adv don@v1%imp righte@adv as@conj the@pron2%obj listen@v1%pr_3,u S u S u S u S u Sx
Troilus and Criseyde; Book I 1030,"“But herke, Pandare, o word, for I nolde",but@conj herken@v%imp pandare@n#propn o@num_adj word@n for@conj ich@pron%nom willen@v%pt_3_neg,u Sx uSu S u S u Sx
Troilus and Criseyde; Book I 1031,That thou in me wendest so greet folie,that@conj thou@pron%nom in@prep me@pron2%obj wenen@v2%pt_2 so@adv gret@adj folie@n,u S u S uS u S uS
Troilus and Criseyde; Book I 1032,That to my lady I desiren sholde,that@conj to@prep min@pron%gen ladie@n ich@pron%nom desiren@v%inf shulen@v1%pt_1,u S u Su S uSu Sx
Troilus and Criseyde; Book I 1033,That toucheth harm or any vilenie;,that@pron touchen@v%pr_3 harm@n or@conj ani@gram_adj vileinie@n,u Su S u Su SuS
Troilus and Criseyde; Book I 1034,"For dredelees, me were lever die",for@conj dredeles@adv me@pron2%obj ben@v%pt_3 lef@adj%comp dien@v%inf,u SuS u Su Su S
Troilus and Criseyde; Book I 1035,Than she of me ought elles understode,than@conj she@pron%nom of@prep me@pron2%obj ought@pron elles@adj understonden@v%pt_3,u S u S u Su SuSx
Troilus and Criseyde; Book I 1036,"But that, that mighte sounen into gode.”",but@conj that@pron that@pron mouen@v3%pt_3 sounen@v%inf in-to@prep god@n2,u S u Su Su Su Sx
Troilus and Criseyde; Book I 1037,"Tho lough this Pandare, and anoon answerde",tho@adv laughen@v%pt_3 this@gram_adj pandare@n#propn and@conj an-on@adv answeren@v%pt_3,u S u Sux S uS uSx
Troilus and Criseyde; Book I 1038,“And I thy borw? Fy! no wight dooth but so;,and@conj ich@pron%nom thin@pron%gen borgh@n fi@interj no@gram_adj wight@n don@v1%pr_3 but@conj so@adv,u S u S u S u S u S
Troilus and Criseyde; Book I 1039,I roughte nought though that she stode and herde,ich@pron%nom recchen@v2%pt_1 nought@pron though@conj that@part she@pron%nom stonden@v1%pt_3 and@conj heren@v%pt_3,u Su S u S u Sx u Sx
Troilus and Criseyde; Book I 1040,"How that thou seyst; but fare wel, I wol go.",hou@adv&conj that@part thou@pron%nom seien@v1%pr_2 but@conj faren@v%imp wel@adv ich@pron%nom willen@v%pr_1 gon@v%inf,u S u S u Sx u S u S
Troilus and Criseyde; Book I 1041,Adieu! be glad! God spede us bothe two!,adieu@adv#interj ben@v%imp glad@adj god@n1#propn speden@v%pr_3 us@pron%pl_obj bothe@num_adj two@num_adj,uS u S u Sx u Su S
Troilus and Criseyde; Book I 1042,Yif me this labour and this besinesse,yeven@v%imp me@pron2%obj this@gram_adj labour@n and@conj this@gram_adj bisinesse@n,u S u Su S u SuSx
Troilus and Criseyde; Book I 1043,And of my speed be thin al that swetnesse.”,and@conj of@prep min@pron%gen spede@n ben@v%pr_3 thin@pron%gen al@gram_adj that@art&gram_adj swetenesse@n,u S u S u S u S uSx
Troilus and Criseyde; Book I 1044,Tho Troilus gan doun on knees to falle,tho@adv troilus@n#propn ginnen@v%pt_3 doun@adv on@prep kne@n%pl to@part fallen@v%inf,u SuS u S u S u Sx
Troilus and Criseyde; Book I 1045,And Pandare in his armes hente faste,and@conj pandare@n#propn in@prep his@pron1%gen arm@n%pl henten@v%pt_3 faste@adv,u Sux S u Su Su Sx
Troilus and Criseyde; Book I 1046,"And seide, “Now, fy on the Grekes alle!",and@conj seien@v1%pt_3 nou@adv fi@interj on@prep the@def_art grek@n%pl al@gram_adj,u Su S u S u Su Sx
Troilus and Criseyde; Book I 1047,"Yet, pardee, God shal helpe us at the laste;",yet@adv parde@interj god@n1#propn shulen@v1%pr_3 helpen@v%inf us@pron%pl_obj at@prep the@def_art laste@adj#n%sup,u Su S u Sx u S u Sx
Troilus and Criseyde; Book I 1048,"And dredelees, if that my lif may laste",and@conj dredeles@adv if@conj that@part min@pron%gen lif@n mouen@v3%pr_3 lasten@v1%inf,u SuS u S u S u Sx
Troilus and Criseyde; Book I 1049,"And God toforn, lo, som of hem shal smerte;",and@conj god@n1#propn toforen@prep lo@interj som@pron of@prep hem@pron%pl_obj shulen@v1%pr_3 smerten@v%inf,u S uS u S u S u Sx
Troilus and Criseyde; Book I 1050,And yet m’athinketh that this avaunt me asterte!,and@conj yet@adv me@pron2%obj athinken@v%pr_3 that@conj this@gram_adj avaunt@n me@pron2%obj asterten@v%pr_3,u S  uSx u S uS x uSx
Troilus and Criseyde; Book I 1051,"“Now, Pandare, I can no more seye",nou@adv pandare@n#propn ich@pron%nom connen@v%pr_1 no@gram_adj more@n3 seien@v1%inf,S uSx u S u Su S
Troilus and Criseyde; Book I 1052,"But thou wis, thou wost, thou mayst, thou art al!",but@conj thou@pron%nom wise@adj thou@pron%nom witen@v1%pr_2 thou@pron%nom mouen@v3%pr_2 thou@pron%nom ben@v%pr_2 al@gram_adjas_n,u S u S u S u S u S
Troilus and Criseyde; Book I 1053,"My lif, my deeth, hool in thin honde I leie;",min@pron%gen lif@n min@pron%gen deth@n hole@adv in@prep thin@pron%gen honde@n ich@pron%nom leien@v1%pr_1,u S u S u S u Sx u S
Troilus and Criseyde; Book I 1054,"Help now,” quod he. “Yis, by my trouthe, I shal.”",helpen@v%imp nou@adv quethen@v%pt_3 he@pron1%nom yis@adv bi@prep min@pron%gen treuth@n ich@pron%nom shulen@v1%pr_1,u S u S u S u Sx u S
Troilus and Criseyde; Book I 1055,"“God yelde thee, freend, and this in special,”",god@n1#propn yelden@v%pr_3 the@pron2%obj frend@n and@conj this@pron in@prep speciale@n,u Sx u S u S u SuS
Troilus and Criseyde; Book I 1056,"Quod Troilus, “That thou me recomaunde",quethen@v%pt_3 troilus@n#propn that@conj thou@pron%nom me@pron2%obj recommaunden@v%pr_2,u SuS u S u SuSx
Troilus and Criseyde; Book I 1057,To hir that to the deeth me may comaunde.”,to@prep hire@pron2%fem_obj that@pron to@prep the@def_art deth@n me@pron2%obj mouen@v3%pr_3 commaunden@v%inf,u S u S u S u S uSx
Troilus and Criseyde; Book I 1058,"This Pandarus tho, desirous to serve",this@gram_adj pandare@n#propn tho@adv desirous@adj to@part serven@v1%inf,u SuS u SuS u Sx
Troilus and Criseyde; Book I 1059,"His fulle freend, than seide in this manere",his@pron1%gen ful@adj frend@n thanne@adv seien@v1%pt_3 in@prep this@gram_adj manere@n,u Su S u Sx u S uSx
Troilus and Criseyde; Book I 1060,"“Farwel, and thenk I wol thy thank deserve;",farewel@interj and@conj thinken@v2%imp ich@pron%nom willen@v%pr_1 thin@pron%gen thank@n deserven@v%inf,uS u S u S u S uSx
Troilus and Criseyde; Book I 1061,"Have here my trouthe, and that thou shalt wel here.”—",haven@v%imp her@adv min@pron%gen treuth@n and@conj that@pron thou@pron%nom shulen@v1%pr_2 wel@adv heren@v%inf,ux Sx u Sx u S u S u Sx
Troilus and Criseyde; Book I 1062,"And wente his wey, thenking on this matere",and@conj wenden@v%pt_3 his@pron1%gen wei@n thinken@v2%prp_abs on@prep this@gram_adj matere@n,u Sx u S uS u S uSx
Troilus and Criseyde; Book I 1063,And how he best mighte hir beseche of grace,and@conj hou@adv&conj he@pron1%nom best@adv%sup mouen@v3%pt_3 hire@pron2%fem_obj bisechen@v%inf of@prep grace@n,u S u S ux S uSx u Sx
Troilus and Criseyde; Book I 1064,"And finde a time therto, and a place.",and@conj finden@v%inf a@indef_art time@n ther-to@adv and@conj a@indef_art place@n,u Sx u Su Su S u Sx
Troilus and Criseyde; Book I 1065,For every wight that hath an hous to founde,for@conj everi@pron_gram_adj wight@n that@pron haven@v%pr_3 a@indef_art hous@n to@part founden@v2%inf,u Sxu S u S u S u Sx
Troilus and Criseyde; Book I 1066,Ne renneth nought the werk for to biginne,ne@adv rennen@v1%imp nought@adv the@def_art werk@n for@prep#adv to@part biginnen@v%inf,u Su S u S u S uSx
Troilus and Criseyde; Book I 1067,"With rakel hond, but he wol bide a stounde",with@prep rakel@adj honde@n but@conj he@pron1%nom willen@v%pr_3 biden@v%inf a@indef_art stounde@n,u Su S u S u Sx u Sx
Troilus and Criseyde; Book I 1068,And sende his hertes line out fro withinne,and@conj senden@v2%inf his@pron1%gen herte@n%gen line@n1 oute@adv from@prep with-inne@adv#n,u Sx u Su Sx u S uSx
Troilus and Criseyde; Book I 1069,Alderfirst his purpos for to winne.,alderfirst@adv%sup his@pron1%gen purpos@n for@prep#adv to@part winnen@v%inf,SuS u Su S u Sx
Troilus and Criseyde; Book I 1070,Al this Pandare in his herte thoughte,al@gram_adj this@pron pandare@n#propn in@prep his@pron1%gen herte@n thinken@v2%pt_3,u S uSu S u Su Sx
Troilus and Criseyde; Book I 1071,"And caste his werk ful wisly, or he wroughte.",and@conj casten@v%pt_3 his@pron1%gen werk@n ful@adv wiseli@adv er@conj1 he@pron1%nom werken@v%pt_3,u Sx u S u Su S u Sx
Troilus and Criseyde; Book I 1072,But Troilus lay tho no lenger doun,but@conj troilus@n#propn lien@v1%pt_3 tho@adv no@adv lengere@adv%comp doun@adv,u SuS u S u Su S
Troilus and Criseyde; Book I 1073,But up anoon upon his stede bay,but@conj up@adv an-on@adv upon@prep his@pron1%gen stede@n2 bai@adj,u S uS uS u Su S
Troilus and Criseyde; Book I 1074,And in the feld he pleide tho leoun;,and@conj in@prep the@def_art feld@n he@pron1%nom pleien@v1%pt_3 tho@adv lioun@n1,u S u S u Su S uS
Troilus and Criseyde; Book I 1075,Wo was that Greek that with him met that day.,wo@n ben@v%pt_3 that@art&gram_adj grek@n that@art&gram_adj with@prep him@pron%obj meten@v4%pt_3 that@pron dai@n,u S u S u S u S u S
Troilus and Criseyde; Book I 1076,And in the toun his maner tho forth ay,and@conj in@prep the@def_art toun@n his@pron1%gen manere@n tho@adv forth@adv ai@adv,u S u S u Su S u S
Troilus and Criseyde; Book I 1077,"So goodly was, and gat him so in grace",so@adv godli@adj2 ben@v%pt_3 and@conj geten@v1%pt_3 him@pron%obj so@adv in@prep grace@n,u Su S u S u S u Sx
Troilus and Criseyde; Book I 1078,That ech him loved that loked on his face.,that@conj ech@pron him@pron%obj loven@v1%pt_3 that@pron loken@v2%pt_3 on@prep his@pron1%gen face@n,u S u Su S ux S u Sx
Troilus and Criseyde; Book I 1079,For he bicom the frendlieste wight,for@conj he@pron1%nom bicomen@v%pt_3 the@def_art frendli@adj%sup wight@n,u S uS u SuSu S
Troilus and Criseyde; Book I 1080,"The gentileste, and eek the moste free",the@def_art gentil@adj%sup and@conj ek@adv the@def_art most@adv%sup fre@adj,u SuSx u S u Su S
Troilus and Criseyde; Book I 1081,The thriftieste and oon the beste knight,the@def_art thrifti@adj%sup and@conj on@pron the@def_art best@adj%sup knight@n,u SuSx u S u Su S
