LINE_NUMBER,OG_OXFORD_TEXT,OXFORD_TAGGING,OXFORD_SCANSION
Troilus and Criseyde; Book V 1534,"Cassandre goth, and he with cruel herte",cassandre@n#propn gon@v%pr_3 and@conj he@pron1%nom with@prep cruel@adj herte@n,uSu S u S u Su Sx
Troilus and Criseyde; Book V 1535,"Foryat his wo, for angre of hir speche;",foryeten@v%pt_3 his@pron1%gen wo@n for@prep anger@n of@prep hire@pron1%fem_gen speche@n,uSu S u S ux S u Sx
Troilus and Criseyde; Book V 1536,And from his bed al sodeinly he sterte,and@conj from@prep his@pron1%gen bed@n1 al@adv sodeinli@adv he@pron1%nom sterten@v%pt_3,u S u S u SuS u Sx
Troilus and Criseyde; Book V 1537,As though al hool him hadde ymad a leche.,as@conj though@conj al@adv hole@adj2 him@pron%obj haven@v%pt_3 imaken@v%ppl a@indef_art leche@n3,u S u S u Sx uS u Sx
Troilus and Criseyde; Book V 1538,And day by day he gan enquere and seche,and@conj dai@n bi@prep dai@n he@pron1%nom ginnen@v%pt_3 enqueren@v%inf and@conj sechen@v%inf,u S u S u S uSx u Sx
Troilus and Criseyde; Book V 1539,"A sooth of this, with al his fulle cure;",a@indef_art soth@n of@prep this@pron with@prep al@gram_adj his@pron1%gen ful@adj cure@n1,u S u S u S u Su Sx
Troilus and Criseyde; Book V 1540,And thus he dryeth forth his aventure.,and@conj thus@adv he@pron1%nom drien@v2%pr_3 forth@adv his@pron1%gen aventure@n,u S u Su S u SuSx
Troilus and Criseyde; Book V 1541,"Fortune, which that permutacioun",fortune@n#propn which@pron that@pron permutacioun@n,uSu S u SuSuS
Troilus and Criseyde; Book V 1542,"Of thinges hath, as it is hir committed",of@prep thing@n%pl haven@v%pr_3 as@conj hit@pron ben@v%pr_3 hire@pron2%fem_obj committen@v%ppl,u Su S u S u S uSx
Troilus and Criseyde; Book V 1543,Through purveiaunce and disposicioun,thurgh@prep purveiaunce@n and@conj disposicioun@n,u SuSx u SuSuS
Troilus and Criseyde; Book V 1544,"Of heighe Jove, as regnes shal ben flitted",of@prep heigh@adj jove@n#propn as@conj regne@n1%pl shulen@v1%pr_pl ben@v%inf flitten@v%ppl,u Sx ux S uS u S uS
Troilus and Criseyde; Book V 1545,"Fro folk in folk, or whan they shal ben smitted",from@prep folk@n in@prep folk@n or@conj whan@adv&conj thei@pron%pl_nom shulen@v1%pr_pl ben@v%inf smiten@v%ppl,u S u S u S u S u Sx
Troilus and Criseyde; Book V 1546,Gan pulle awey the fetheres brighte of Troye,ginnen@v%pt_3 pullen@v%inf awei@adv the@def_art fether@n%pl bright@adj of@prep troie@n1#propn,       
Troilus and Criseyde; Book V 1547,"Fro day to day, til they ben bare of joye.",from@prep dai@n to@prep dai@n til@conj thei@pron%pl_nom ben@v%pr_pl bar@adj of@prep joie@n,         
Troilus and Criseyde; Book V 1548,"Among al this, the fin of the parodie",amonges@prep al@gram_adj this@pron the@def_art fin@n2 of@prep the@def_art parodie@n,       
Troilus and Criseyde; Book V 1549,Of Ector gan approchen wonder blive;,of@prep ector@n#propn ginnen@v%pt_3 approchen@v%inf wonder@adv blive@adv,u Su S uSu Su Sx
Troilus and Criseyde; Book V 1550,The fate wolde his soule sholde unbodie,the@def_art fate@n willen@v%pt_3 his@pron1%gen soule@n shulen@v1%pt_3 unbodien@v%inf,u Sx ux S ux Su SuS
Troilus and Criseyde; Book V 1551,And shapen hadde a mene it out to drive;,and@conj shapen@v%ppl haven@v%pt_3 a@indef_art mene@n3 hit@pron oute@adv to@part driven@v%inf,u Su Sx u Sx u S u Sx
Troilus and Criseyde; Book V 1552,Ayeins which fate him helpeth not to strive;,ayenes@prep which@pron fate@n him@pron%obj helpen@v%pr_3 not@adv to@part striven@v%inf,uS u Sx u Su S u Sx
Troilus and Criseyde; Book V 1553,But on a day to fighten gan he wende,but@conj on@prep a@indef_art dai@n to@part fighten@v%inf ginnen@v%pt_3 he@pron1%nom wenden@v%inf,u S u S u Su S u Sx
Troilus and Criseyde; Book V 1554,"At which, allas! he caughte his lives ende.",at@prep which@pron --@dash alas@interj --@dash he@pron1%nom cacchen@v%pt_3 his@pron1%gen lif@n%gen ende@n1,u S uS u Sx u Su Sx
Troilus and Criseyde; Book V 1555,For which me thinketh every maner wight,for@prep which@pron me@pron2%obj thinken@v1%pr_3 everi@pron_gram_adj manere@n#adj wight@n,u S x uS uSu Su S
Troilus and Criseyde; Book V 1556,That haunteth armes oughte to biwaile,that@pron haunten@v1%pr_3 armes@n%pl ouen@v%pt_3 to@part biwailen@v%inf,u Su Su Su S uSx
Troilus and Criseyde; Book V 1557,The deeth of him that was so noble a knight;,the@def_art deth@n of@prep him@pron%obj that@pron ben@v%pt_3 so@adv noble@adj a@indef_art knight@n,         
Troilus and Criseyde; Book V 1558,For as he drough a king by th’aventaile,for@conj as@conj he@pron1%nom drauen@v%pt_3 a@indef_art king@n bi@prep the@def_art aventaille@n,u S u S u S u  SuSx
Troilus and Criseyde; Book V 1559,"Unwar of this, Achilles through the maile",unwar@adj of@prep this@pron achilles@n#propn thurgh@prep the@def_art maille@n,uS u S uSu S u Sx
Troilus and Criseyde; Book V 1560,And through the body gan him for to rive;,and@conj thurgh@prep the@def_art bodi@n ginnen@v%pt_3 him@pron%obj for@prep#adv to@part riven@v2%inf,u S u Su S u S u Sx
Troilus and Criseyde; Book V 1561,And thus this worthy knight was brought of live.,and@conj thus@adv this@gram_adj worthi@adj knight@n ben@v%pt_3 bringen@v%ppl of@prep lif@n,u S u Su S u S u Sx
Troilus and Criseyde; Book V 1562,"For whom, as olde bokes tellen us",for@prep whom@pron%obj as@conj olde@adj bok@n1%pl tellen@v%pr_pl us@pron%pl_obj,u S u Su Su Su S
Troilus and Criseyde; Book V 1563,"Was mad swich wo, that tonge it may not telle;",ben@v%pt_3 maken@v1%ppl swich@gram_adj wo@n that@part tonge@n2 hit@pron mouen@v3%pr_3 not@adv tellen@v%inf,u S u S u Sx u S u Sx
Troilus and Criseyde; Book V 1564,"And namely, the sorwe of Troilus",and@conj nameli@adv the@def_art sorwe@n of@prep troilus@n#propn,u SuS u Sx u SuS
Troilus and Criseyde; Book V 1565,That next him was of worthinesse welle.,that@pron nexte@prep him@pron%obj ben@v%pt_3 of@prep worthinesse@n welle@n,u S u S u SuSu Sx
Troilus and Criseyde; Book V 1566,And in this wo gan Troilus to dwelle,and@conj in@prep this@gram_adj wo@n ginnen@v%pt_3 troilus@n#propn to@part dwellen@v%inf,u S u S u SuS u Sx
Troilus and Criseyde; Book V 1567,"That, what for sorwe, and love, and for unreste",that@conj what@adv for@prep sorwe@n and@conj love@n1 and@conj for@prep unreste@n,u S u Sx u Sx u S uSx
Troilus and Criseyde; Book V 1568,Ful ofte a day he bad his herte breste.,ful@adv ofte@adv o@prep2 dai@n he@pron1%nom bidden@v%pt_3 his@pron1%gen herte@n bresten@v%inf,u Sx u S u S u Su Sx
Troilus and Criseyde; Book V 1569,Through purveiaunce and disposicioun,thurgh@prep purveiaunce@n and@conj disposicioun@n,u SuSx u SuSuS
Troilus and Criseyde; Book V 1570,And dradde ay that his lady was untrewe,and@conj dreden@v%pt_3 ai@adv that@conj his@pron1%gen ladie@n ben@v%pt_3 untreu@adj,u Sx u S u Su S uSx
Troilus and Criseyde; Book V 1571,Yet ay on hir his herte gan repeire.,yet@adv ai@adv on@prep hire@pron2%fem_obj his@pron1%gen herte@n ginnen@v%pt_3 repairen@v%inf,u S u S u Su S uSx
Troilus and Criseyde; Book V 1572,"And as these loveres doon, he soughte ay newe",and@conj as@conj these@gram_adj%pl lovere@n2%pl don@v1%pr_pl he@pron1%nom sechen@v%pt_3 ai@adv neue@adv,u S ux Sux S u Sx u Sx
Troilus and Criseyde; Book V 1573,"To gete ayein Criseyde, bright of hewe.",to@part geten@v1%inf ayen@adv criseyde@n#propn bright@adj of@prep heu@n,u Sx uS uSu S u Sx
Troilus and Criseyde; Book V 1574,And in his herte he wente hir excusinge,and@conj in@prep his@pron1%gen herte@n he@pron1%nom wenden@v%pt_3 hire@pron2%fem_obj excusen@v%prp_abs,u S u Sx u Sx u SuSx
Troilus and Criseyde; Book V 1575,That Calkas causede al hir taryinge.,that@conj calkas@n#propn causen@v1%pt_3 al@gram_adj hire@pron1%fem_gen tariinge@ger1,u Su Sux S u SuSx
Troilus and Criseyde; Book V 1576,And ofte time he was in purpos grete,and@conj ofte@adj time@n he@pron1%nom ben@v%pt_3 in@prep purpos@n gret@adj,u Su Sx u S u Su Sx
Troilus and Criseyde; Book V 1577,Himselven lik a pilgrim to disgise,him-self@pron like@prep a@indef_art pilgrim@n to@part disgisen@v%inf,uSu S u Su S uSx
Troilus and Criseyde; Book V 1578,To seen hir; but he may not contrefete,to@part sen@v1%inf hire@pron2%fem_obj but@conj he@pron1%nom mouen@v3%pr_3 not@adv countrefeten@v%inf,u S u S u S u SuSx
Troilus and Criseyde; Book V 1579,To been unknowen of folk that weren wise,to@part ben@v%inf unknouen@v%ppl of@prep folk@n that@pron ben@v%pt_pl wise@adj,u S uSu S u S ux Sx
Troilus and Criseyde; Book V 1580,Ne finde excuse aright that may suffise,ne@conj1 finden@v%inf excuse@n a-right@adv that@pron mouen@v3%pr_3 suffisen@v%inf,u Sx uSx uS u S uSx
Troilus and Criseyde; Book V 1581,If he among the Grekes knowen were;,if@conj he@pron1%nom amonges@prep the@def_art grek@n%pl knouen@v%ppl ben@v%pt_3,u S uS u Su Su Sx
Troilus and Criseyde; Book V 1582,For which he weep ful ofte many a tere.,for@prep which@pron he@pron1%nom wepen@v%pt_3 ful@adv ofte@adv mani@gram_adj a@indef_art tere@n,u S u S u Sx uS u Sx
Troilus and Criseyde; Book V 1583,To hir he wroot yet ofte time al newe,to@prep hire@pron2%fem_obj he@pron1%nom writen@v%pt_3 yet@adv ofte@adj time@n al@adv neue@adv,u S u S u Su Sx u Sx
Troilus and Criseyde; Book V 1584,"Ful pitously, he lefte it nought for slouthe",ful@adv pitousli@adv --@dash he@pron1%nom leven@v1%pt_3 hit@pron nought@adv for@prep slouthe@n --@dash,u SuS u Sx u S u Sx
Troilus and Criseyde; Book V 1585,"Biseching hir that, sin that he was trewe",bisechen@v%prp_abs hire@pron2%fem_obj that@conj sin@conj that@part he@pron1%nom ben@v%pt_3 treu@adj,uSu S u S u S u Sx
Troilus and Criseyde; Book V 1586,She wolde come ayein and holde hir trouthe.,she@pron%nom willen@v%pt_3 comen@v%inf ayen@adv and@conj holden@v1%inf hire@pron1%fem_gen treuth@n,u Su Sx uS u Sx u Sx
Troilus and Criseyde; Book V 1587,"For which Criseyde upon a day, for routhe",for@prep which@pron criseyde@n#propn upon@prep a@indef_art dai@n for@prep reuthe@n --@dash,u S uSx uS u S u Sx
Troilus and Criseyde; Book V 1588,"I take it so, touchinge al this matere",ich@pron%nom taken@v%pr_1 hit@pron so@adv --@dash touchinge@prep al@gram_adj this@gram_adj matere@n,u Sx u S uSx u S uSx
Troilus and Criseyde; Book V 1589,"Wrot him ayein, and seide as ye may here.",writen@v%pt_3 him@pron%obj ayen@adv and@conj seien@v1%pt_3 as@conj ye@pron%pl_nom mouen@v3%pr_pl heren@v%inf,u S uS u Sx u S u Sx
Troilus and Criseyde; Book V 1590,"“Cupides sone, ensample of goodlihede",cupide@n#propn%gen sone@n ensaumple@n of@prep godlihede@n,uSu Sx uSx u SuSx
Troilus and Criseyde; Book V 1591,"O swerd of knighthod, sours of gentilesse!",o@interj sword@n of@prep knighthode@n sours@n of@prep gentilesse@n,u S u Su S u SuSx
Troilus and Criseyde; Book V 1592,How mighte a wight in torment and in drede,hou@adv&conj mouen@v3%pt_3 a@indef_art wight@n in@prep torment@n and@conj in@prep drede@n,u Sx u S u Su S u Sx
Troilus and Criseyde; Book V 1593,"And helelees, yow sende as yet gladnesse?",and@conj heleles@adj you@pron%pl_obj senden@v2%inf as@conj yet@adv gladnesse@n,u SuS u Sx u S uSx
Troilus and Criseyde; Book V 1594,"I hertelees, I sike, I in distresse;",ich@pron%nom herteles@adj ich@pron%nom sik@adj ich@pron%nom in@prep distresse@n,u SuS u Sx u S uSx
Troilus and Criseyde; Book V 1595,"Sin ye with me, nor I with yow may dele",sin@conj ye@pron%pl_nom with@prep me@pron2%obj nor@conj ich@pron%nom with@prep you@pron%pl_obj mouen@v3%pr_3 delen@v%inf,u S u S u S u S u Sx
Troilus and Criseyde; Book V 1596,Yow neither sende ich herte may nor hele.,you@pron%pl_obj neither@conj senden@v2%inf ich@pron%nom herte@n mouen@v3%pr_3 nor@conj hele@n1,u Su Sx u Su S u Sx
Troilus and Criseyde; Book V 1597,"“Your lettres ful, the papir al ypleinted",your@pron%pl_gen lettre@n%pl ful@adj the@def_art papire@n al@adv pleinten@v1%ppl_abs,u Su S u Su S uSx
Troilus and Criseyde; Book V 1598,Conseived hath min hertes piëtee;,conceiven@v%ppl haven@v%pr_3 min@pron%gen herte@n%gen piete@n,SuS u S uS uS
Troilus and Criseyde; Book V 1599,I have eek seyn with teres al depeinted,ich@pron%nom haven@v%pr_1 ek@adv sen@v1%ppl with@prep tere@n%pl al@adv depeinten@v%ppl_abs,u Sx u S u Su S uSx
Troilus and Criseyde; Book V 1600,"Your lettre, and how that ye requeren me",your@pron%pl_gen lettre@n and@conj hou@adv&conj that@part ye@pron%pl_nom requeren@v%pr_pl me@pron2%obj,u Sx u S u S uSu S
Troilus and Criseyde; Book V 1601,"To come ayein, which yet ne may not be.",to@part comen@v%inf ayen@adv which@pron yet@adv ne@adv mouen@v3%pr_3 not@adv ben@v%inf,u Sx uS u S u S u S
Troilus and Criseyde; Book V 1602,"But why, lest that this lettre founden were",but@conj whi@adv leste@conj that@part this@gram_adj lettre@n finden@v%ppl ben@v%pt_3,u S u S u Su Su Sx
Troilus and Criseyde; Book V 1603,"No mencioun ne make I now, for fere.",no@gram_adj mencioun@n ne@adv maken@v1%pr_1 ich@pron%nom nou@adv for@prep fer@n1,u SuS u Sx u S u Sx
Troilus and Criseyde; Book V 1604,"“Grevous to me, God woot, is your unreste",grevous@adj to@prep me@pron2%obj god@n1#propn witen@v1%pr_3 ben@v%pr_3 your@pron%pl_gen unreste@n,uS u S u S u S uSx
Troilus and Criseyde; Book V 1605,"Your haste, and that, the goddes ordenaunce",your@pron%pl_gen haste@n and@conj that@conj the@def_art god@n1%gen ordinaunce@n,u Sx u S u Su SuSx
Troilus and Criseyde; Book V 1606,It semeth not ye take it for the beste.,hit@pron semen@v2%pr_3 not@adv ye@pron%pl_nom taken@v%pr_pl hit@pron for@prep the@def_art best@adjas_n%sup,u Su S u Sx u S u Sx
Troilus and Criseyde; Book V 1607,Nor other thing nis in your remembraunce,nor@conj other@gram_adj thing@n ben@v%pr_3_neg in@prep your@pron%pl_gen remembraunce@n,u Su S u S u SuSx
Troilus and Criseyde; Book V 1608,"As thinketh me, but only your plesaunce.",as@conj thinken@v1%pr_3 me@pron2%obj but@conj onli@adj your@pron%pl_gen plesaunce@n1,u Su S u Su S uSx
Troilus and Criseyde; Book V 1609,"But beth not wrooth, and that I yow biseche;",but@conj ben@v%imp not@adv wroth@adj and@conj that@pron ich@pron%nom you@pron%pl_obj bisechen@v%pr_1,u S u S u S u S uSx
Troilus and Criseyde; Book V 1610,"For that I tarie, is al for wikked speche.",for@conj that@part ich@pron%nom tarien@v1%pr_1 ben@v%pr_3 al@adv for@prep wikked@adj speche@n,u S u Su S u S ux Sx
Troilus and Criseyde; Book V 1611,“For I have herd wel more than I wende,for@conj ich@pron%nom haven@v%pr_1 heren@v%ppl wel@adv more@n3 than@conj ich@pron%nom wenen@v2%pt_1,u S ux S u Su S u Sx
Troilus and Criseyde; Book V 1612,"Touchinge us two, how thinges han ystonde;",touchinge@prep us@pron%pl_obj two@num_adj hou@adv&conj thing@n%pl haven@v%pr_pl istonden@v%ppl,uSx u S u Su S uSx
Troilus and Criseyde; Book V 1613,Which I shal with dissimulinge amende.,which@pron ich@pron%nom shulen@v1%pr_1 with@prep dissimulinge@ger amenden@v%inf,u S u S uSuSx uSx
Troilus and Criseyde; Book V 1614,"And beth nought wrooth, I have eek understonde",and@conj ben@v%imp nought@adv wroth@adj ich@pron%nom haven@v%pr_1 ek@adv understonden@v%ppl,u S u S u Sx u SuSx
Troilus and Criseyde; Book V 1615,How ye ne doon but holden me in honde.,hou@adv&conj ye@pron%pl_nom ne@adv don@v1%pr_pl but@conj holden@v1%inf me@pron2%obj in@prep honde@n,u S u S u Su S u Sx
Troilus and Criseyde; Book V 1616,"But now no fors, I can not in yow gesse",but@conj nou@adv no@gram_adj force@n ich@pron%nom connen@v%pr_1 not@adv in@prep you@pron%pl_obj gessen@v%inf,u S u S u S u S u Sx
Troilus and Criseyde; Book V 1617,But alle trouthe and alle gentilesse.,but@conj al@gram_adj treuth@n and@conj al@gram_adj gentilesse@n,u Su Sx u Su SuSx
Troilus and Criseyde; Book V 1618,"“Comen I wol, but yet in swich disjointe",comen@v%inf ich@pron%nom willen@v%pr_1 but@conj yet@adv in@prep swich@gram_adj disjointe@n,uS u S u S u S uSx
Troilus and Criseyde; Book V 1619,"I stonde as now, that what yeer or what day",ich@pron%nom stonden@v1%pr_1 as@conj nou@adv that@conj what@gram_adj yer@n or@conj what@gram_adj dai@n,u Sx u S u S u S u S
Troilus and Criseyde; Book V 1620,"That this shal be, that can I not apointe.",that@pron this@pron shulen@v1%pr_3 ben@v%inf that@pron connen@v%pr_1 ich@pron%nom not@adv appointen@v%inf,u S u S u S u S uSx
Troilus and Criseyde; Book V 1621,"But in effect, I prey yow, as I may",but@conj in@prep effect@n ich@pron%nom preien@v1%pr_1 you@pron%pl_obj as@conj ich@pron%nom mouen@v3%pr_1,u S uS u S u S u S
Troilus and Criseyde; Book V 1622,Of your good word and of your frendship ay.,of@prep your@pron%pl_gen god@adj word@n and@conj of@prep your@pron%pl_gen frendshipe@n ai@adv,u S u S u S u Su S
Troilus and Criseyde; Book V 1623,"For trewely, whil that my lif may dure",for@conj treuli@adv whil@conj that@part min@pron%gen lif@n mouen@v3%pr_3 duren@v%inf,u SuS u S u S u Sx
Troilus and Criseyde; Book V 1624,"As for a freend, ye may in me assure.",as@conj for@prep a@indef_art frend@n ye@pron%pl_nom mouen@v3%pr_pl in@prep me@pron2%obj assuren@v%inf,u S u S u S u S uSx
Troilus and Criseyde; Book V 1625,“Yet preye I yow on ivel ye ne take,yet@adv preien@v1%pr_1 ich@pron%nom you@pron%pl_obj on@prep ivel@n ye@pron%pl_nom ne@adv taken@v%pr_pl,u S u S u Su S u Sx
Troilus and Criseyde; Book V 1626,That it is short which that I to yow write;,that@conj hit@pron ben@v%pr_3 short@adj which@pron that@pron ich@pron%nom to@prep you@pron%pl_obj writen@v%pr_1,u S u S u S u S u Sx
Troilus and Criseyde; Book V 1627,"I dar not, ther I am, wel lettres make",ich@pron%nom durren@v%pr_1 not@adv ther@adv ich@pron%nom ben@v%pr_1 wel@adv lettre@n%pl maken@v1%inf,u S u S u S u Su Sx
Troilus and Criseyde; Book V 1628,Ne never yet ne coude I wel endite.,ne@conj1 never@adv yet@adv ne@adv connen@v%pt_1 ich@pron%nom wel@adv enditen@v%inf,u Su S u Sx u S uSx
Troilus and Criseyde; Book V 1629,Eek greet effect men write in place lite.,ek@adv gret@adj effect@n man@n%pl writen@v%pr_pl in@prep place@n lite@adj1,u S uS u Sx u Su Sx
Troilus and Criseyde; Book V 1630,"Th’entente is al, and nought the lettres space;",the@def_art entente@n ben@v%pr_3 al@gram_adjas_n and@conj  the@def_art lettre@n%gen space@n, uSx u S u S u Su Sx
Troilus and Criseyde; Book V 1631,"And fareth now wel, God have you in his grace! LA VOSTRE C.”",and@conj faren@v%imp nou@adv wel@adv god@n1#propn haven@v%pr_3 you@pron%pl_obj in@prep his@pron1%gen grace@n la@fr_art vostre@fr_adj c@n,            
Troilus and Criseyde; Book V 1632,This Troilus this lettre thoughte al straunge,this@gram_adj troilus@n#propn this@gram_adj lettre@n thinken@v2%pt_3 al@adv straunge@adj,u SuS u Su Sx u Sx
Troilus and Criseyde; Book V 1633,"Whan he it saugh, and sorwefully he sighte;",whan@adv&conj he@pron1%nom hit@pron sen@v1%pt_3 and@conj sorwefulli@adv he@pron1%nom siken@v2%pt_3,       
Troilus and Criseyde; Book V 1634,Him thoughte it lik a kalendes of chaunge;,him@pron%obj thinken@v1%pt_3 hit@pron like@prep a@indef_art calendes@n of@prep chaunge@n,u Sx u S u SuS u Sx
Troilus and Criseyde; Book V 1635,"But finally, he ful ne trowen mighte",but@conj finalli@adv he@pron1%nom ful@adv ne@adv trouen@v%inf mouen@v3%pt_3,u SuS u S u Su Sx
Troilus and Criseyde; Book V 1636,That she ne wolde him holden that she highte;,that@conj she@pron%nom ne@adv willen@v%pt_3 him@pron%obj holden@v1%inf that@pron she@pron%nom hoten@v1%pt_3,u S u Sx u Su S u Sx
Troilus and Criseyde; Book V 1637,For with ful ivel wil list him to leve,for@conj with@prep ful@adv ivel@adj wille@n listen@v1%pr_3 him@pron%obj to@part leven@v4%inf,u S u Su S u S u Sx
Troilus and Criseyde; Book V 1638,"That loveth wel, in swich cas, though him greve.",that@pron loven@v1%pr_3 wel@adv in@prep swich@gram_adj cas@n though@conj him@pron%obj greven@v%pr_3,u Su S u S u S u Sx
Troilus and Criseyde; Book V 1639,"But natheles, men seyn that, at the laste",but@conj no-the-lesse@adv man@n%pl seien@v1%pr_pl that@conj at@prep the@def_art laste@adj#n%sup,u SuS u S u S u Sx
Troilus and Criseyde; Book V 1640,"For any thing, men shal the sothe see;",for@prep ani@gram_adj thing@n man@n%pl shulen@v1%pr_pl the@def_art soth@n sen@v1%inf,u Su S u S u Su S
