LINE_NUMBER,OG_OXFORD_TEXT,OXFORD_TAGGING,OXFORD_SCANSION
Troilus and Criseyde; Book III 1535,He softe into his bed gan for to slinke,he@pron1%nom softe@adv in-to@prep his@pron1%gen bed@n1 ginnen@v%pt_3 for@prep#adv to@part slinken@v%inf,u Sx uS u S u S u Sx
Troilus and Criseyde; Book III 1536,"To slepe longe, as he was wont to done",to@part slepen@v%inf longe@adv as@conj he@pron1%nom ben@v%pt_3 wonen@v1%ppl to@part don@v1%inf,u Su Sx u S u S u Sx
Troilus and Criseyde; Book III 1537,But al for nought; he may wel ligge and winke,but@conj al@gram_adjas_n for@prep nought@pron he@pron1%nom mouen@v3%pr_3 wel@adv lien@v1%inf and@conj winken@v%inf,u S u S u S u Sx u Sx
Troilus and Criseyde; Book III 1538,But sleep ne may ther in his herte sinke;,but@conj slep@n ne@adv mouen@v3%pr_3 ther@adv in@prep his@pron1%gen herte@n sinken@v%inf,u S u S u S u Su Sx
Troilus and Criseyde; Book III 1539,"Thinking how she, for whom desir him brende",thinken@v2%prp_abs hou@adv&conj she@pron%nom for@prep whom@pron%obj desir@n him@pron%obj brennen@v%pt_3,uS u S u S uS u Sx
Troilus and Criseyde; Book III 1540,A thousandfold was worth more than he wende.,a@indef_art thousandfold@adj ben@v%pt_3 worth@adj more@adv%comp than@conj he@pron1%nom wenen@v2%pt_3,u SuS u S ux S u Sx
Troilus and Criseyde; Book III 1541,And in his thought gan up and doun to winde,and@conj in@prep his@pron1%gen thought@n ginnen@v%pt_3 up@adv and@conj doun@adv to@part winden@v1%inf,u S u S u S u S u Sx
Troilus and Criseyde; Book III 1542,"Hir wordes alle, and every contenaunce",hire@pron1%fem_gen word@n%pl al@gram_adj and@conj everi@pron_gram_adj contenaunce@n,u Su Sx u SuS uxSx
Troilus and Criseyde; Book III 1543,And fermely impressen in his minde,and@conj fermeli@adv impressen@v%inf in@prep his@pron1%gen minde@n1,u SuS uSu S u Sx
Troilus and Criseyde; Book III 1544,The leste point that to him was plesaunce;,the@def_art leste@adj1%sup pointe@n1 that@pron to@prep him@pron%obj ben@v%pt_3 plesaunce@n1,u Su S u S u S uSx
Troilus and Criseyde; Book III 1545,"And verrailiche, of thilke remembraunce",and@conj verreilli@adv of@prep thilke@gram_adj remembraunce@n,u SuSx u Su SuSx
Troilus and Criseyde; Book III 1546,"Desir al newe him brende, and lust to brede",desir@n al@adv neue@adv him@pron%obj brennen@v%pt_3 and@conj lust@n to@part breden@v3%inf,uS u Sx u Sx u S u Sx
Troilus and Criseyde; Book III 1547,"Gan more than erst, and yet took he non hede.",ginnen@v%pt_3 more@adv%comp than@conj erest@adv%sup and@conj yet@adv taken@v%pt_3 he@pron1%nom non@gram_adj hed@n2,u Sx u S u S u S u Sx
Troilus and Criseyde; Book III 1548,"Criseyde also, right in the same wise",criseyde@n#propn also@adv righte@adv in@prep the@def_art same@gram_adj wise@n2,uSx uS u S u Su Sx
Troilus and Criseyde; Book III 1549,Of Troilus gan in hir herte shette,of@prep troilus@n#propn ginnen@v%pt_3 in@prep hire@pron1%fem_gen herte@n shitten@v%inf,u SuS u S u Su Sx
Troilus and Criseyde; Book III 1550,"His worthinesse, his lust, his dedes wise",his@pron1%gen worthinesse@n his@pron1%gen lust@n his@pron1%gen dede@n%pl wise@adj,u SuSx u S u Su Sx
Troilus and Criseyde; Book III 1551,"His gentilesse, and how she with him mette",his@pron1%gen gentilesse@n and@conj hou@adv&conj she@pron%nom with@prep him@pron%obj meten@v4%pt_3,u SuSx u S u S u Sx
Troilus and Criseyde; Book III 1552,Thonking Love he so wel hir bisette;,thanken@v%prp_abs love@n1#propn he@pron1%nom so@adv wel@adv hire@pron2%fem_obj bisetten@v%pt_3,Su Sx u S u S uSx
Troilus and Criseyde; Book III 1553,Desiring eft to have hir herte dere,desiren@v%prp_abs eft@adv to@part haven@v%inf hire@pron1%fem_gen herte@n dere@adj1,uSu S u Sx u Su Sx
Troilus and Criseyde; Book III 1554,"In swich a plit, she dorste make him chere.",in@prep swich@gram_adj a@indef_art plight@n she@pron%nom durren@v%pt_3 maken@v1%inf him@pron%obj chere@n1,u S u S u Su Sx u Sx
Troilus and Criseyde; Book III 1555,Pandare amorwe which that comen was,pandare@n#propn amorwen@adv which@pron that@pron comen@v%ppl ben@v%pt_3,uSx uSu S u Su S
Troilus and Criseyde; Book III 1556,"Unto his nece, and gan hir faire grete",unto@prep his@pron1%gen nece@n and@conj ginnen@v%pt_3 hire@pron2%fem_obj faire@adv greten@v2%inf,uS u Sx u S u Su Sx
Troilus and Criseyde; Book III 1557,"Seide, “Al this night so reined it, allas!",seien@v1%pt_3 al@gram_adj this@gram_adj night@n so@adv reinen@v1%pt_3 hit@pron alas@interj,ux S u S u Su S uS
Troilus and Criseyde; Book III 1558,"That al my drede is that ye, nece swete",that@conj al@gram_adj min@pron%gen drede@n ben@v%pr_3 that@conj ye@pron%pl_nom nece@n swete@adj,u S u Sx u S u Su Sx
Troilus and Criseyde; Book III 1559,Han litel laiser had to slepe and mete;,haven@v%pr_pl litel@adj leiser@n haven@v%ppl to@part slepen@v%inf and@conj meten@v3%inf,u Su Su S u Sx u Sx
Troilus and Criseyde; Book III 1560,"Al night,” quod he, “hath rein so do me wake",al@gram_adj night@n quethen@v%pt_3 he@pron1%nom haven@v%pr_3 rein@n1 so@adv don@v1%ppl me@pron2%obj waken@v%inf,u S u S u S u S u Sx
Troilus and Criseyde; Book III 1561,"That som of us, I trowe, hir hedes ake.”",that@conj som@pron of@prep us@pron%pl_obj ich@pron%nom trouen@v%pr_1 here@pron%pl_gen hed@n1%pl aken@v%pr_pl,u S u S u Sx u Su Sx
Troilus and Criseyde; Book III 1562,"And ner he com, and seid, “How stont it now",and@conj ner@adv2 he@pron1%nom comen@v%pt_3 and@conj seien@v1%pt_3 hou@adv&conj stonden@v1%pr_3 hit@pron nou@adv,u S u S u S u S u S
Troilus and Criseyde; Book III 1563,"This mery morwe, nece, how can ye fare?”",this@gram_adj mirie@adj morwe@n nece@n hou@adv&conj connen@v%pr_pl ye@pron%pl_nom faren@v%inf,u Su Su Sx u S u Sx
Troilus and Criseyde; Book III 1564,"Criseyde answerd, “Never the bet for yow",criseyde@n#propn answeren@v%pt_3 never@adv the@adv bet@adv%comp for@prep you@pron%pl_obj,uSx uS uS u S u S
Troilus and Criseyde; Book III 1565,"Fox that ye been, God yeve your herte care!",fox@n that@pron ye@pron%pl_nom ben@v%pr_pl god@n1#propn yeven@v%pr_3 your@pron%pl_gen herte@n care@n1,u S u S u Sx u Su Sx
Troilus and Criseyde; Book III 1566,"God helpe me so, ye caused al this fare",god@n1#propn helpen@v%pr_3 me@pron2%obj so@adv ye@pron%pl_nom causen@v1%pt_pl al@gram_adj this@gram_adj fare@n1,u Sx u S u Su S u Sx
Troilus and Criseyde; Book III 1567,"Trow I,” quod she, “for al your wordes white;",trouen@v%pr_1 ich@pron%nom quethen@v%pt_3 she@pron%nom for@prep al@gram_adj your@pron%pl_gen word@n%pl whit@adj,u S u S u S u Su Sx
Troilus and Criseyde; Book III 1568,O! whoso seeth yow knoweth yow ful lite!”,o@interj who-so@pron%nom sen@v1%pr_3 you@pron%pl_obj knouen@v%pr_3 you@pron%pl_obj ful@adv lite@adv,u Su S u Su S u Sx
Troilus and Criseyde; Book III 1569,With that she gan hir face for to wrie,with@prep that@pron she@pron%nom ginnen@v%pt_3 hire@pron1%fem_gen face@n for@prep#adv to@part wrien@v1%inf,u S u S u Su S u S
Troilus and Criseyde; Book III 1570,"With the shete, and wex for shame al reed;",with@prep the@def_art shete@n2 and@conj waxen@v1%pt_3 for@prep shame@n al@adv red@adj,S u Sx u S u Sx u S
Troilus and Criseyde; Book III 1571,And Pandarus gan under for to prie,and@conj pandare@n#propn ginnen@v%pt_3 under@adv for@prep#adv to@part prien@v%inf,u SuS u Su S u S
Troilus and Criseyde; Book III 1572,"And seide, “Nece, if that I shal ben deed",and@conj seien@v1%pt_3 nece@n if@conj that@part ich@pron%nom shulen@v1%pr_1 ben@v%inf ded@adj,u Su Sx u S u S u S
Troilus and Criseyde; Book III 1573,"Have here a swerd, and smiteth of min heed.”",haven@v%imp her@adv a@indef_art sword@n and@conj smiten@v%imp of@adv min@pron%gen hed@n1,ux Sx u S u Su S u S
Troilus and Criseyde; Book III 1574,With that his arm al sodeinly he thriste,with@prep that@pron his@pron1%gen arm@n al@adv sodeinli@adv he@pron1%nom thresten@v%pt_3,u S u S u SuS u Sx
Troilus and Criseyde; Book III 1575,"Under hir nekke, and at the laste hir kiste.",under@prep hire@pron1%fem_gen nekke@n and@conj at@prep the@def_art laste@adj#n%sup hire@pron2%fem_obj kissen@v%pt_3,uS u Sx u S u Sx u Sx
Troilus and Criseyde; Book III 1576,I passe al that which chargeth nought to seye,ich@pron%nom passen@v%pr_1 al@gram_adjas_n that@pron which@pron chargen@v%pr_3 nought@adv to@part seien@v1%inf,u Sx u S u Su S u S
Troilus and Criseyde; Book III 1577,"What! God foryaf his deeth, and she also",what@interj god@n1#propn foryeven@v%pt_3 his@pron1%gen deth@n and@conj she@pron%nom also@adv,u S uSu S u S x uS
Troilus and Criseyde; Book III 1578,"Foryaf, and with hir uncle gan to pleye",foryeven@v%pt_3 and@conj with@prep hire@pron1%fem_gen uncle@n ginnen@v%pt_3 to@part pleien@v1%inf,uSu S u S ux S u S
Troilus and Criseyde; Book III 1579,For other cause was ther noon than so.,for@conj other@gram_adj cause@n ben@v%pt_3 ther@adv non@gram_adj thanne@adv so@adv,u Su Su S u S u S
Troilus and Criseyde; Book III 1580,But of this thing right to the effect to go,but@conj of@prep this@gram_adj thing@n righte@adv to@prep the@def_art effect@n to@part gon@v%inf,         
Troilus and Criseyde; Book III 1581,"Whan time was, hom til hir hous she wente",whan@adv&conj time@n ben@v%pt_3 hom@adv til@prep hire@pron1%fem_gen hous@n she@pron%nom wenden@v%pt_3,u Su S u S u S u Sx
Troilus and Criseyde; Book III 1582,And Pandarus hath fully his entente.,and@conj pandare@n#propn haven@v%pr_3 fulli@adv his@pron1%gen entente@n,u SuS u Su S uSx
Troilus and Criseyde; Book III 1583,Now torne we ayein to Troilus,nou@adv turnen@v%pr_pl we@pron%pl_nom ayen@adv to@prep troilus@n#propn,u Su S uS u SuS
Troilus and Criseyde; Book III 1584,That resteles ful longe abedde lay,that@pron restles@adj ful@adv longe@adv abedde@adv lien@v1%pt_3,u SuS u Sx uSu S
Troilus and Criseyde; Book III 1585,And prevely sente after Pandarus,and@conj privelie@adv senden@v2%pt_3 after@prep pandare@n#propn,u SuS ux Su SuS
Troilus and Criseyde; Book III 1586,To him to come in al the haste he may.,to@prep him@pron%obj to@part comen@v%inf in@prep al@gram_adj the@def_art haste@n he@pron1%nom mouen@v3%pr_3,u S u Sx u S u Sx u S
Troilus and Criseyde; Book III 1587,"He com anoon, nought ones seide he “Nay,”",he@pron1%nom comen@v%pt_3 an-on@adv --@dash nought@adv ones@adv seien@v1%pt_3 he@pron1%nom nai@interj#n --@dash,u S uS u Su Sx u S
Troilus and Criseyde; Book III 1588,And Troilus ful sobrely he grette,and@conj troilus@n#propn ful@adv sobreli@adv he@pron1%nom greten@v2%pt_3,u SuS u SuS u Sx
Troilus and Criseyde; Book III 1589,And doun upon his beddes side him sette.,and@conj doun@adv upon@prep his@pron1%gen bed@n1%gen side@n him@pron%obj setten@v%pt_3,u S uS u Su Sx u Sx
Troilus and Criseyde; Book III 1590,"This Troilus, with al the affeccioun",this@gram_adj troilus@n#propn with@prep al@gram_adj the@def_art affeccioun@n,u Su S u S uSuS
Troilus and Criseyde; Book III 1591,Of frendes love that herte may devise,of@prep frend@n%gen love@n1 that@pron herte@n mouen@v3%pr_3 devisen@v%inf,u Su Sx u Su S uSx
Troilus and Criseyde; Book III 1592,To Pandarus on kneës fil adoun,to@prep pandare@n#propn on@prep kne@n%pl fallen@v%pt_3 adoun@adv,S uSu S u S uS
Troilus and Criseyde; Book III 1593,And er that he wolde of the place arise,and@conj er@conj1 that@part he@pron1%nom willen@v%pt_3 of@prep the@def_art place@n arisen@v%inf,u S u S ux S u Sx uSx
Troilus and Criseyde; Book III 1594,He gan him thonken in his beste wise;,he@pron1%nom ginnen@v%pt_3 him@pron%obj thanken@v%inf in@prep his@pron1%gen best@adj%sup wise@n2,u S u Su S u Su Sx
Troilus and Criseyde; Book III 1595,A hondred sithe he gan the time blesse,a@indef_art hundred@num_adj sith@n he@pron1%nom ginnen@v%pt_3 the@def_art time@n blessen@v%inf,u Su Sx u S u Su Sx
Troilus and Criseyde; Book III 1596,That he was born to bringe him fro distresse.,that@pron he@pron1%nom ben@v%pt_3 beren@v1%ppl to@part bringen@v%inf him@pron%obj from@prep distresse@n,u S u S u Sx u S uSx
Troilus and Criseyde; Book III 1597,"He seide, “O frend, of frendes the alderbeste",he@pron1%nom seien@v1%pt_3 o@interj frend@n of@prep frend@n%pl the@def_art alderbest@adj%sup,u Sx u S u Su S uSxx
Troilus and Criseyde; Book III 1598,"That ever was, the sothe for to telle",that@pron ever@adv ben@v%pt_3 the@def_art soth@n for@prep#adv to@part tellen@v%inf,u Su S u Su S u Sx
Troilus and Criseyde; Book III 1599,Thou hast in hevene ybrought my soule at reste,thou@pron%nom haven@v%pr_2 in@prep heven@n ibringen@v%ppl min@pron%gen soule@n at@prep reste@n1,u S u Sux Su S ux S xx
Troilus and Criseyde; Book III 1600,"Fro Flegiton, the fery flood of helle;",from@prep flegitoun@n#propn the@def_art firi@adj flod@n of@prep helle@n,u SuS u Su S u Sx
Troilus and Criseyde; Book III 1601,"That, though I mighte a thousand times selle",that@conj though@conj ich@pron%nom mouen@v3%pt_1 a@indef_art thousand@num_adj time@n%pl sellen@v%inf,u S u Sx u Su Su Sx
Troilus and Criseyde; Book III 1602,"Upon a day, my lif in thy servise",upon@prep a@indef_art dai@n min@pron%gen lif@n in@prep thin@pron%gen servise@n,uS u S u S u S uSx
Troilus and Criseyde; Book III 1603,It mighte nought a mote in that suffise.,hit@pron mouen@v3%pt_3 nought@adv a@indef_art mot@n1 in@prep that@pron suffisen@v%inf,u Su S u Sx u S uSx
Troilus and Criseyde; Book III 1604,"The sonne, which that al the world may see",the@def_art sonne@n which@pron that@pron al@gram_adj the@def_art world@n mouen@v3%pr_3 sen@v1%inf,u Su S u S u S u S
Troilus and Criseyde; Book III 1605,"Saw never yet, my lif that dar I leye",sen@v1%pt_3 never@adv yet@adv min@pron%gen lif@n that@pron durren@v%pr_1 ich@pron%nom leien@v1%inf,u Su S u S u S u S
Troilus and Criseyde; Book III 1606,So inly fair and goodly as is she,so@adv inli@adv fair@adj and@conj godli@adj2 as@conj ben@v%pr_3 she@pron%nom,u Su S u Su S u S
Troilus and Criseyde; Book III 1607,"Whos I am al, and shal, til that I deie;",whos@pron%gen ich@pron%nom ben@v%pr_1 al@adv and@conj shulen@v1%pr_3 til@conj that@part ich@pron%nom dien@v%pr_1,u S u S u S u S u S
Troilus and Criseyde; Book III 1608,"And, that I thus am hires, dar I seye",and@conj that@conj ich@pron%nom thus@adv ben@v%pr_1 hires@pron%gen durren@v%pr_1 ich@pron%nom seien@v1%inf,u S u S u Su S u S
Troilus and Criseyde; Book III 1609,That thanked be the heighe worthinesse,that@conj thanken@v%ppl ben@v%pr_3 the@def_art heigh@adj worthinesse@n,u Su S u Su SuSx
Troilus and Criseyde; Book III 1610,"Of love, and eek thy kinde bisinesse.",of@prep love@n1#propn and@conj ek@adv thin@pron%gen kinde@adj bisinesse@n,u Sx u S u Su SuSx
Troilus and Criseyde; Book III 1611,Thus hastow me no litel thing iyive,thus@adv haven@v%pr_2_pron me@pron2%obj no@gram_adj litel@adj thing@n yeven@v%ppl,S uS u S uS u Sx
Troilus and Criseyde; Book III 1612,For which to thee obliged be for ay,for@prep which@pron to@prep the@pron2%obj obligen@v%ppl ben@v%pr_3 for@prep ai@adv,u S u S uSu S u S
Troilus and Criseyde; Book III 1613,"My lif, and why? for thorugh thin help I live;",min@pron%gen lif@n and@conj whi@adv for@conj thurgh@prep thin@pron%gen help@n ich@pron%nom liven@v1%pr_1,u S u S u S u S u Sx
Troilus and Criseyde; Book III 1614,For elles deed hadde I be many a day.”,for@conj elles@adv ded@adj haven@v%pt_1 ich@pron%nom ben@v%ppl mani@gram_adj a@indef_art dai@n,u Su S ux S u Sx u S
Troilus and Criseyde; Book III 1615,And with that word doun in his bed he lay,and@conj with@prep that@art&gram_adj word@n doun@adv in@prep his@pron1%gen bed@n1 he@pron1%nom lien@v1%pt_3,u S u S u S u S u S
Troilus and Criseyde; Book III 1616,And Pandarus ful sobrely him herde,and@conj pandare@n#propn ful@adv sobreli@adv him@pron%obj heren@v%pt_3,u SuS u SuS u Sx
Troilus and Criseyde; Book III 1617,"Til al was seid, and thanne he him answerde:",til@conj al@gram_adjas_n ben@v%pt_3 seien@v1%ppl and@conj thanne@adv he@pron1%nom him@pron%obj answeren@v%pt_3,u S u S u Sx u S uSx
Troilus and Criseyde; Book III 1618,"“My dere frend, if I have doon for thee",min@pron%gen dere@adj1 frend@n if@conj ich@pron%nom haven@v%pr_1 don@v1%ppl for@prep the@pron2%obj,u Sx u S u Su S u S
Troilus and Criseyde; Book III 1619,"In any cas, God wot, it is me leef;",in@prep ani@gram_adj cas@n god@n1#propn witen@v1%pr_3 hit@pron ben@v%pr_3 me@pron2%obj lef@adj,u Su S u S u S u S
Troilus and Criseyde; Book III 1620,And am as glad as man may of it be,and@conj ben@v%pr_1 as@conj glad@adj as@conj man@n mouen@v3%pr_3 of@prep hit@pron ben@v%inf,u S u S u S u S u S
Troilus and Criseyde; Book III 1621,God help me so; but tak now not agreef,god@n1#propn helpen@v%pr_3 me@pron2%obj so@adv but@conj taken@v%imp nou@adv not@adv agref@adv,u S u S u S u S uS
Troilus and Criseyde; Book III 1622,"That I shal seyn, be war of this mischeef",that@pron ich@pron%nom shulen@v1%pr_1 seien@v1%inf ben@v%imp ware@adj of@prep this@gram_adj mischef@n,u S u S u S u S uS
Troilus and Criseyde; Book III 1623,"That, there as thou now brought art into blisse",that@conj ther@adv as@conj thou@pron%nom nou@adv bringen@v%ppl ben@v%pr_2 in-to@prep blisse@n,u Sx u S u S u Su Sx
Troilus and Criseyde; Book III 1624,That thou thyself ne cause it nought to misse.,that@conj thou@pron%nom thi-self@pron ne@adv cause@n hit@pron nought@adv to@part missen@v1%inf,u S uS u Sx u S u Sx
Troilus and Criseyde; Book III 1625,For of fortunes sharp adversitee,for@conj of@prep fortune@n%gen sharp@adj adversite@n,u S uSu S uSuS
Troilus and Criseyde; Book III 1626,The worst kinde of infortune is this,the@def_art werste@adj%sup kinde@n of@prep infortune@n ben@v%pr_3 this@pron,S u Sx u SuSx u S
Troilus and Criseyde; Book III 1627,A man to have ben in prosperitee,a@indef_art man@n to@part haven@v%inf ben@v%ppl in@prep prosperite@n,u S u Sx u S uSuS
Troilus and Criseyde; Book III 1628,"And it remembren, whan it passed is.",and@conj hit@pron remembren@v%inf whan@adv&conj hit@pron passen@v%ppl ben@v%pr_3,u S uSu S u Su S
Troilus and Criseyde; Book III 1629,"Th’art wis ynough, forthy do nought amis;",thou@pron%nom ben@v%pr_2 wise@adj inough@adv for-thi@adv&conj don@v1%imp nought@adv amis@adv, u S uS uS u S uS
Troilus and Criseyde; Book III 1630,"Be not to rakel, though thou sitte warme",ben@v%imp not@adv to@adv2 rakel@adj though@conj thou@pron%nom sitten@v%pr_2 warme@adv,u S u Su S u Su Sx
Troilus and Criseyde; Book III 1631,"For if thou be, certein, it wol thee harme.",for@conj if@conj thou@pron%nom ben@v%pr_2 certain@adv hit@pron willen@v%pr_3 the@pron2%obj harmen@v%inf,u S u S uS u S u Sx
Troilus and Criseyde; Book III 1632,"“Thou art at ese, and hold thee wel therinne.",thou@pron%nom ben@v%pr_2 at@prep ese@n and@conj holden@v1%imp the@pron2%obj wel@adv ther-inne@adv,u S u Sx u S u S uSx
Troilus and Criseyde; Book III 1633,For also seur as reed is every fir,for@conj as@conj seur@adv as@conj red@adj ben@v%pr_3 everi@pron_gram_adj fir@n,u Su S u S u Sxu S
Troilus and Criseyde; Book III 1634,As greet a craft is kepe wel as winne;,as@conj gret@adj a@indef_art craft@n1 ben@v%pr_3 kepen@v%inf wel@adv as@conj winnen@v%inf,u S u S u Su S u Sx
Troilus and Criseyde; Book III 1635,Bridle alwey wel thy speche and thy desir.,bridelen@v%imp al-wei@adv wel@adv thin@pron%gen speche@n and@conj thin@pron%gen desir@n,ux Su S u Sx u S uS
Troilus and Criseyde; Book III 1636,For worldly joye halt not but by a wir;,for@conj worldli@adj joie@n holden@v1%pr_3 not@adv but@conj bi@prep a@indef_art wir@n,u Su Su S u S x u S
Troilus and Criseyde; Book III 1637,"That preveth wel, it brest alday so ofte;",that@pron preven@v%pr_3 wel@adv hit@pron bresten@v%pr_3 al_dai@adv so@adv ofte@adv,u Su S u S uS u Sx
