headword,word,tag,line_number,filename,context,text_type,source_file
mouen,may,v%pr_1,Parliament of Fowls 629,data/oxford_txts/PF_oxford.txt,"Thus juge I, Nature, for I may not lie;",OXFORD,PF_gui_complete.csv
moten,moot,v%pr_1,Parliament of Fowls 642,data/oxford_txts/PF_oxford.txt,And moot be youres whil that my lif may dure;,OXFORD,PF_gui_complete.csv
seien,sey,v%inf,Parliament of Fowls 644,data/oxford_txts/PF_oxford.txt,And min entent° that wol I sey wel sone.”,OXFORD,PF_gui_complete.csv
asken,ask,v%pr_1,Parliament of Fowls 648,data/oxford_txts/PF_oxford.txt,I ask respit for to avisen me.°,OXFORD,PF_gui_complete.csv
willen,wol,v%pr_1,Parliament of Fowls 650,data/oxford_txts/PF_oxford.txt,"This al and sum, that I wol speke and seye;",OXFORD,PF_gui_complete.csv
don,do,v%pr_pl,Parliament of Fowls 651,data/oxford_txts/PF_oxford.txt,"Ye gete no more, although ye do me deie.°",OXFORD,PF_gui_complete.csv
willen,wol,v%pr_1,Parliament of Fowls 652,data/oxford_txts/PF_oxford.txt,“I wol noght serven Venus ne Cupide,OXFORD,PF_gui_complete.csv
ben,wer,v%pt_pl,Parliament of Fowls 678,data/oxford_txts/PF_oxford.txt,The wordes wer swich as ye may heer finde,OXFORD,PF_gui_complete.csv
mouen,may,v%pr_pl,Parliament of Fowls 678,data/oxford_txts/PF_oxford.txt,The wordes wer swich as ye may heer finde,OXFORD,PF_gui_complete.csv
haven,han,v%pr_pl,Parliament of Fowls 687,data/oxford_txts/PF_oxford.txt,“Wel han they cause for to gladen ofte,OXFORD,PF_gui_complete.csv
mouen,may,v%pr_pl,Parliament of Fowls 689,data/oxford_txts/PF_oxford.txt,Ful blisful may they singen whan they wake;,OXFORD,PF_gui_complete.csv
shulen,shal,v%pr_1,Parliament of Fowls 698,data/oxford_txts/PF_oxford.txt,That I shal mete° som thing for to fare,OXFORD,PF_gui_complete.csv
don,doon,v%pr_pl,The Pardoner's Tale 469,data/oxford_txts/PardT_oxford.txt,Thurgh which they doon° the devel sacrifise,OXFORD,PardT_gui_complete.csv
blouen,blow,v%inf,The Pardoner's Tale 481,data/oxford_txts/PardT_oxford.txt,To kindle and blow the fir of lecherie,OXFORD,PardT_gui_complete.csv
wepen,weping,v%prp_abs,The Pardoner's Tale 529,data/oxford_txts/PardT_oxford.txt,"The apostel weping seith ful pitously,°",OXFORD,PardT_gui_complete.csv
wepen,weping,v%prp_abs,The Pardoner's Tale 531,data/oxford_txts/PardT_oxford.txt,I seye it now weping with pitous vois,OXFORD,PardT_gui_complete.csv
grouen,growing,v%prp_abs,The Pardoner's Tale 566,data/oxford_txts/PardT_oxford.txt,"In othere wines, growing faste by",OXFORD,PardT_gui_complete.csv
seien,sey,v%inf,The Pardoner's Tale 572,data/oxford_txts/PardT_oxford.txt,"And thanne wol he sey, “Sampsoun, Sampsoun.”",OXFORD,PardT_gui_complete.csv
haven,han,v%pr_pl,The Pardoner's Tale 587,data/oxford_txts/PardT_oxford.txt,Of win-yeving° to hem that han justise.°,OXFORD,PardT_gui_complete.csv
willen,wol,v%pr_1,The Pardoner's Tale 612,data/oxford_txts/PardT_oxford.txt,"N’I wol nat° take on me so greet defame,°",OXFORD,PardT_gui_complete.csv
shulen,shul,v%pr_pl,The Pardoner's Tale 618,data/oxford_txts/PardT_oxford.txt,Shul nat allien yow with hasardours,OXFORD,PardT_gui_complete.csv
seien,sey,v%inf,The Pardoner's Tale 636,data/oxford_txts/PardT_oxford.txt,"“Thou shalt sey sooth thin othes, and nat lie",OXFORD,PardT_gui_complete.csv
sen,see,v%imp,The Pardoner's Tale 639,data/oxford_txts/PardT_oxford.txt,"Bihold and see, that in the firste table°",OXFORD,PardT_gui_complete.csv
seien,sey,v%pr_1,The Pardoner's Tale 645,data/oxford_txts/PardT_oxford.txt,"I sey that, as by ordre, thus it stondeth;",OXFORD,PardT_gui_complete.csv
willen,wol,v%pr_1,The Pardoner's Tale 648,data/oxford_txts/PardT_oxford.txt,"And forther over,° I wol thee telle al plat",OXFORD,PardT_gui_complete.csv
sitten,satte,v%pt_3,The Pardoner's Tale 664,data/oxford_txts/PardT_oxford.txt,"And as they satte, they herde a belle clinke°",OXFORD,PardT_gui_complete.csv
asken,axe,v%imp,The Pardoner's Tale 667,data/oxford_txts/PardT_oxford.txt,"“Go bet,”° quod he, “and axe redily",OXFORD,PardT_gui_complete.csv
comen,cam,v%pt_pl,The Pardoner's Tale 671,data/oxford_txts/PardT_oxford.txt,"It was me told,° er ye cam heer, two houres;",OXFORD,PardT_gui_complete.csv
slen,yslain,v%ppl,The Pardoner's Tale 673,data/oxford_txts/PardT_oxford.txt,"And sodeinly he was yslain tonight,°",OXFORD,PardT_gui_complete.csv
slen,slain,v%ppl,The Pardoner's Tale 679,data/oxford_txts/PardT_oxford.txt,He hath a thousand slain this pestilence:°,OXFORD,PardT_gui_complete.csv
seien,sey,v%pr_1,The Pardoner's Tale 684,data/oxford_txts/PardT_oxford.txt,"Thus taughte me my dame,° I sey namore.”",OXFORD,PardT_gui_complete.csv
slen,slain,v%ppl,The Pardoner's Tale 686,data/oxford_txts/PardT_oxford.txt,"“The child seith sooth,° for he hath slain this yeer",OXFORD,PardT_gui_complete.csv
willen,wol,v%pr_pl,The Pardoner's Tale 699,data/oxford_txts/PardT_oxford.txt,And we wol sleen this false traitour Deeth;,OXFORD,PardT_gui_complete.csv
slen,slain,v%ppl,The Pardoner's Tale 700,data/oxford_txts/PardT_oxford.txt,"He shal be slain, which that° so many sleeth",OXFORD,PardT_gui_complete.csv
haven,han,v%pr_pl,The Pardoner's Tale 702,data/oxford_txts/PardT_oxford.txt,"Togidres° han thise three her trouthes° plight,°",OXFORD,PardT_gui_complete.csv
gon,goon,v%pr_pl,The Pardoner's Tale 706,data/oxford_txts/PardT_oxford.txt,And forth they goon towardes that village,OXFORD,PardT_gui_complete.csv
haven,han,v%pr_pl,The Pardoner's Tale 708,data/oxford_txts/PardT_oxford.txt,And many a grisly ooth than han they sworn,OXFORD,PardT_gui_complete.csv
haven,han,v%pr_pl,The Pardoner's Tale 711,data/oxford_txts/PardT_oxford.txt,¶Whan they han goon nat fully° half a mile,OXFORD,PardT_gui_complete.csv
haven,han,v%inf,The Pardoner's Tale 712,data/oxford_txts/PardT_oxford.txt,Right° as they wolde han troden° over a stile,OXFORD,PardT_gui_complete.csv
connen,can,v%pr_1,The Pardoner's Tale 721,data/oxford_txts/PardT_oxford.txt,"And seide thus, “For° I ne can nat finde",OXFORD,PardT_gui_complete.csv
haven,han,v%inf,The Pardoner's Tale 725,data/oxford_txts/PardT_oxford.txt,And therfore moot I han° min age stille,OXFORD,PardT_gui_complete.csv
haven,han,v%inf,The Pardoner's Tale 727,data/oxford_txts/PardT_oxford.txt,"Ne deeth, allas! ne wol nat° han my lif;",OXFORD,PardT_gui_complete.csv
vanishen,vanish,v%pr_1,The Pardoner's Tale 732,data/oxford_txts/PardT_oxford.txt,"Lo, how I vanish, flesh, and blood, and skin!",OXFORD,PardT_gui_complete.csv
shulen,shul,v%pr_pl,The Pardoner's Tale 733,data/oxford_txts/PardT_oxford.txt,Allas! whan shul my bones been at reste?,OXFORD,PardT_gui_complete.csv
mouen,may,v%pr_pl,The Pardoner's Tale 742,data/oxford_txts/PardT_oxford.txt,In holy writ° ye may yourself wel rede,OXFORD,PardT_gui_complete.csv
willen,wold,v%pt_pl,The Pardoner's Tale 746,data/oxford_txts/PardT_oxford.txt,Namore than ye wold° men did to yow,OXFORD,PardT_gui_complete.csv
don,did,v%pt_pl,The Pardoner's Tale 746,data/oxford_txts/PardT_oxford.txt,Namore than ye wold° men did to yow,OXFORD,PardT_gui_complete.csv
moten,moot,v%pr_1,The Pardoner's Tale 749,data/oxford_txts/PardT_oxford.txt,I moot go thider° as I have to go.”,OXFORD,PardT_gui_complete.csv
speken,spak,v%pt_2,The Pardoner's Tale 753,data/oxford_txts/PardT_oxford.txt,Thou spak right now of thilke° traitour Deeth,OXFORD,PardT_gui_complete.csv
haven,have,v%imp,The Pardoner's Tale 755,data/oxford_txts/PardT_oxford.txt,"Have heer my trouthe,° as thou art his aspie,°",OXFORD,PardT_gui_complete.csv
speken,spake,v%pt_3,The Pardoner's Tale 776,data/oxford_txts/PardT_oxford.txt,¶The worste of hem he spake the firste word.,OXFORD,PardT_gui_complete.csv
willen,wol,v%pr_pl,The Pardoner's Tale 781,data/oxford_txts/PardT_oxford.txt,"And lightly° as it comth,° so wol we spende.",OXFORD,PardT_gui_complete.csv
haven,han,v%inf,The Pardoner's Tale 783,data/oxford_txts/PardT_oxford.txt,"Today, that we sholde han so fair a grace?°",OXFORD,PardT_gui_complete.csv
witen,woot,v%pr_pl,The Pardoner's Tale 786,data/oxford_txts/PardT_oxford.txt,For wel ye woot that al this gold is oures—,OXFORD,PardT_gui_complete.csv
seien,seyn,v%inf,The Pardoner's Tale 789,data/oxford_txts/PardT_oxford.txt,"Men wolde seyn that we were theves stronge,°",OXFORD,PardT_gui_complete.csv
shulen,shul,v%pr_pl,The Pardoner's Tale 798,data/oxford_txts/PardT_oxford.txt,And two of us shul kepen subtilly°,OXFORD,PardT_gui_complete.csv
connen,can,v%pr_1,The Pardoner's Tale 813,data/oxford_txts/PardT_oxford.txt,"But natheles, if I can shape it° so",OXFORD,PardT_gui_complete.csv
shulen,shal,v%pr_pl,The Pardoner's Tale 818,data/oxford_txts/PardT_oxford.txt,"What shal we doon, what shal we to him seye?”",OXFORD,PardT_gui_complete.csv
don,doon,v%inf,The Pardoner's Tale 818,data/oxford_txts/PardT_oxford.txt,"What shal we doon, what shal we to him seye?”",OXFORD,PardT_gui_complete.csv
shulen,shal,v%pr_pl,The Pardoner's Tale 818,data/oxford_txts/PardT_oxford.txt,"What shal we doon, what shal we to him seye?”",OXFORD,PardT_gui_complete.csv
shulen,shal,v%pr_pl,The Pardoner's Tale 821,data/oxford_txts/PardT_oxford.txt,"What we shal doon, and bringe it wel aboute.”",OXFORD,PardT_gui_complete.csv
willen,wol,v%pr_1,The Pardoner's Tale 823,data/oxford_txts/PardT_oxford.txt,"That, by my trouthe,° I wol thee nat biwreie.”°",OXFORD,PardT_gui_complete.csv
shulen,shul,v%pr_pl,The Pardoner's Tale 825,data/oxford_txts/PardT_oxford.txt,And two of us shul strenger be than oon.,OXFORD,PardT_gui_complete.csv
shulen,shal,v%pr_1,The Pardoner's Tale 828,data/oxford_txts/PardT_oxford.txt,And I shal rive° him thurgh the sides tweye,OXFORD,PardT_gui_complete.csv
mouen,may,v%pr_pl,The Pardoner's Tale 833,data/oxford_txts/PardT_oxford.txt,Than may we bothe our lustes° al fulfille,OXFORD,PardT_gui_complete.csv
haven,han,v%pr_pl,The Pardoner's Tale 836,data/oxford_txts/PardT_oxford.txt,"To sleen the thridde, as ye han herd me seye.",OXFORD,PardT_gui_complete.csv
haven,had,v%pt_pl,The Pardoner's Tale 880,data/oxford_txts/PardT_oxford.txt,For right as they had cast° his deeth bifore,OXFORD,PardT_gui_complete.csv
taken,tak,v%inf,The Pardoner's Tale 886,data/oxford_txts/PardT_oxford.txt,To tak the botel ther° the poison was,OXFORD,PardT_gui_complete.csv
haven,had,v%pt_pl,The Pardoner's Tale 892,data/oxford_txts/PardT_oxford.txt,"Than had thise wrecches two, er hir ending.°",OXFORD,PardT_gui_complete.csv
waren,ware,v%imp,The Pardoner's Tale 905,data/oxford_txts/PardT_oxford.txt,And ware yow fro° the sinne of avarice.,OXFORD,PardT_gui_complete.csv
shulen,shul,v%pr_pl,The Pardoner's Tale 912,data/oxford_txts/PardT_oxford.txt,Into the blisse of hevene shul ye gon;,OXFORD,PardT_gui_complete.csv
willen,wol,v%pr_1,The Pardoner's Tale 918,data/oxford_txts/PardT_oxford.txt,For that is best; I wol yow nat deceive.,OXFORD,PardT_gui_complete.csv
haven,han,v%inf,The Pardoner's Tale 924,data/oxford_txts/PardT_oxford.txt,"Offren, and han min absolucioun",OXFORD,PardT_gui_complete.csv
mouen,may,v%pr_pl,The Pardoner's Tale 934,data/oxford_txts/PardT_oxford.txt,For aventures° which that may bitide.,OXFORD,PardT_gui_complete.csv
offren,offre,v%imp,The Pardoner's Tale 943,data/oxford_txts/PardT_oxford.txt,"Com forth, sir Host, and offre first anon",OXFORD,PardT_gui_complete.csv
kissen,kiss,v%inf,The Pardoner's Tale 944,data/oxford_txts/PardT_oxford.txt,And thou shalt kiss the reliks everichon,OXFORD,PardT_gui_complete.csv
willen,wol,v%pr_1,The Pardoner's Tale 954,data/oxford_txts/PardT_oxford.txt,"Lat cutte hem of,° I wol thee helpe hem carie;",OXFORD,PardT_gui_complete.csv
shulen,shul,v%pr_pl,The Pardoner's Tale 955,data/oxford_txts/PardT_oxford.txt,Thay shul be shrined° in an hogges tord.”°,OXFORD,PardT_gui_complete.csv
willen,wol,v%pr_1,The Pardoner's Tale 958,data/oxford_txts/PardT_oxford.txt,"“Now,” quod our Host, “I wol no lenger pleye°",OXFORD,PardT_gui_complete.csv
ben,be,v%imp,The Pardoner's Tale 963,data/oxford_txts/PardT_oxford.txt,"Sir Pardoner, be glad and mery of chere;",OXFORD,PardT_gui_complete.csv
preien,prey,v%pr_1,The Pardoner's Tale 965,data/oxford_txts/PardT_oxford.txt,I prey yow that ye kiss the Pardoner.,OXFORD,PardT_gui_complete.csv
kissen,kiss,v%pr_pl,The Pardoner's Tale 965,data/oxford_txts/PardT_oxford.txt,I prey yow that ye kiss the Pardoner.,OXFORD,PardT_gui_complete.csv
preien,prey,v%pr_1,The Pardoner's Tale 966,data/oxford_txts/PardT_oxford.txt,"And Pardoner, I prey thee, drawe° thee neer",OXFORD,PardT_gui_complete.csv
drauen,drawe,v%imp,The Pardoner's Tale 966,data/oxford_txts/PardT_oxford.txt,"And Pardoner, I prey thee, drawe° thee neer",OXFORD,PardT_gui_complete.csv
dwellen,dwelling,v%prp,The Reeve's Tale 3925,data/oxford_txts/RvT_oxford.txt,A miller was ther dwelling many a day;,OXFORD,RvT_gui_complete.csv
willen,wol,v%pr_1,The Reeve's Tale 3976,data/oxford_txts/RvT_oxford.txt,"But right fair° was hir heer,° I wol nat lie.",OXFORD,RvT_gui_complete.csv
clepen,clep,v%pr_pl,The Reeve's Tale 3990,data/oxford_txts/RvT_oxford.txt,"Men clep° the Soler-halle at Cantebregge,°",OXFORD,RvT_gui_complete.csv
gon,goon,v%inf,The Reeve's Tale 4008,data/oxford_txts/RvT_oxford.txt,To goon to mille and seen hir corn° ygrounde;,OXFORD,RvT_gui_complete.csv
beren,born,v%ppl,The Reeve's Tale 4014,data/oxford_txts/RvT_oxford.txt,"Of oon toun were they born, that highte Strother",OXFORD,RvT_gui_complete.csv
hoten,highte,v%pt_3,The Reeve's Tale 4014,data/oxford_txts/RvT_oxford.txt,"Of oon toun were they born, that highte Strother",OXFORD,RvT_gui_complete.csv
connen,can,v%pr_1,The Reeve's Tale 4015,data/oxford_txts/RvT_oxford.txt,"Fer in the north, I can nat telle where.",OXFORD,RvT_gui_complete.csv
neden,no,v%pt_3,The Reeve's Tale 4020,data/oxford_txts/RvT_oxford.txt,"John knew the wey, hem nedede no gide",OXFORD,RvT_gui_complete.csv
faren,fares,v%pr_pl,The Reeve's Tale 4023,data/oxford_txts/RvT_oxford.txt,How fares thy faire doghter and thy wif?”,OXFORD,RvT_gui_complete.csv
don,do,v%pr_pl,The Reeve's Tale 4025,data/oxford_txts/RvT_oxford.txt,"And John also, how now, what do ye heer?”",OXFORD,RvT_gui_complete.csv
preien,pray,v%pr_1,The Reeve's Tale 4033,data/oxford_txts/RvT_oxford.txt,I pray yow spede us heithen° that° ye may.”,OXFORD,RvT_gui_complete.csv
willen,wol,v%pr_pl,The Reeve's Tale 4035,data/oxford_txts/RvT_oxford.txt,What wol ye doon whil that it is in hande?”°,OXFORD,RvT_gui_complete.csv
don,doon,v%inf,The Reeve's Tale 4035,data/oxford_txts/RvT_oxford.txt,What wol ye doon whil that it is in hande?”°,OXFORD,RvT_gui_complete.csv
mouen,may,v%pr_1,The Reeve's Tale 4044,data/oxford_txts/RvT_oxford.txt,"For John, in faith, I may been of your sort;",OXFORD,RvT_gui_complete.csv
ben,ar,v%pr_pl,The Reeve's Tale 4045,data/oxford_txts/RvT_oxford.txt,I is as ille a miller as ar ye.”°,OXFORD,RvT_gui_complete.csv
haven,han,v%inf,The Reeve's Tale 4083,data/oxford_txts/RvT_oxford.txt,And he that bettre sholde han knit the reine.”°,OXFORD,RvT_gui_complete.csv
willen,wil,v%pr_1,The Reeve's Tale 4085,data/oxford_txts/RvT_oxford.txt,"Lay doun thy swerd, and I wil min alswa;°",OXFORD,RvT_gui_complete.csv
ben,is,v%pr_1,The Reeve's Tale 4086,data/oxford_txts/RvT_oxford.txt,"I is ful wight,° God waat,° as is a ra;°",OXFORD,RvT_gui_complete.csv
haven,han,v%pr_pl,The Reeve's Tale 4090,data/oxford_txts/RvT_oxford.txt,¶This sely° clerkes han ful faste yronne,OXFORD,RvT_gui_complete.csv
trouen,trow,v%pr_1,The Reeve's Tale 4095,data/oxford_txts/RvT_oxford.txt,"He seide, “I trow° the clerkes were aferd;°",OXFORD,RvT_gui_complete.csv
gon,goon,v%pr_pl,The Reeve's Tale 4098,data/oxford_txts/RvT_oxford.txt,"Lo wher they goon, ye, lat the children pleye;",OXFORD,RvT_gui_complete.csv
shulen,sal,v%pr_1,The Reeve's Tale 4102,data/oxford_txts/RvT_oxford.txt,"Ga whistle thou, and I sal kepe him here!”",OXFORD,RvT_gui_complete.csv
stelen,stoln,v%ppl,The Reeve's Tale 4111,data/oxford_txts/RvT_oxford.txt,"Our corn is stoln, men wil us foles calle",OXFORD,RvT_gui_complete.csv
sitten,sitting,v%prp_abs,The Reeve's Tale 4116,data/oxford_txts/RvT_oxford.txt,The miller sitting by the fir he fond,OXFORD,RvT_gui_complete.csv
mouen,might,v%pt_pl,The Reeve's Tale 4117,data/oxford_txts/RvT_oxford.txt,"For it was night, and forther might they noght;",OXFORD,RvT_gui_complete.csv
shulen,shal,v%pr_pl,The Reeve's Tale 4121,data/oxford_txts/RvT_oxford.txt,"Swich as it is, yet shal ye have your part.",OXFORD,RvT_gui_complete.csv
haven,han,v%pr_pl,The Reeve's Tale 4122,data/oxford_txts/RvT_oxford.txt,"Min hous is streit,° but ye han lerned art;°",OXFORD,RvT_gui_complete.csv
connen,kan,v%pr_pl,The Reeve's Tale 4123,data/oxford_txts/RvT_oxford.txt,Ye kan by argumentes make a place,OXFORD,RvT_gui_complete.csv
preien,pray,v%pr_1,The Reeve's Tale 4131,data/oxford_txts/RvT_oxford.txt,"But specially, I pray thee, hoste dere",OXFORD,RvT_gui_complete.csv
willen,wil,v%pr_pl,The Reeve's Tale 4133,data/oxford_txts/RvT_oxford.txt,And we wil payen trewly atte fulle.,OXFORD,RvT_gui_complete.csv
mouen,may,v%pr_pl,The Reeve's Tale 4134,data/oxford_txts/RvT_oxford.txt,With empty hand men may na haukes tulle;°,OXFORD,RvT_gui_complete.csv
gon,goon,v%inf,The Reeve's Tale 4138,data/oxford_txts/RvT_oxford.txt,"And bond hir hors, it sholde nat goon loos;",OXFORD,RvT_gui_complete.csv
neden,no,v%pt_3,The Reeve's Tale 4161,data/oxford_txts/RvT_oxford.txt,"Ther nas na more, hem nedede no dwale.°",OXFORD,RvT_gui_complete.csv
mouen,may,v%pr_1,The Reeve's Tale 4178,data/oxford_txts/RvT_oxford.txt,"If that I may, yon wenche wil I swive.°",OXFORD,RvT_gui_complete.csv
stelen,stoln,v%ppl,The Reeve's Tale 4183,data/oxford_txts/RvT_oxford.txt,"Our corn is stoln, soothly, it is na nay",OXFORD,RvT_gui_complete.csv
avisen,avise,v%imp,The Reeve's Tale 4188,data/oxford_txts/RvT_oxford.txt,"¶This John answerde, “Alain, avise thee,°",OXFORD,RvT_gui_complete.csv
seien,sein,v%inf,The Reeve's Tale 4197,data/oxford_txts/RvT_oxford.txt,"And shortly for to sein, they were aton;°",OXFORD,RvT_gui_complete.csv
willen,wol,v%pr_1,The Reeve's Tale 4198,data/oxford_txts/RvT_oxford.txt,"Now pley, Alein! for I wol speke of John.",OXFORD,RvT_gui_complete.csv
seien,sein,v%inf,The Reeve's Tale 4202,data/oxford_txts/RvT_oxford.txt,Now may I sein that I is but an ape.°,OXFORD,RvT_gui_complete.csv
ben,is,v%pr_1,The Reeve's Tale 4202,data/oxford_txts/RvT_oxford.txt,Now may I sein that I is but an ape.°,OXFORD,RvT_gui_complete.csv
shulen,sal,v%pr_1,The Reeve's Tale 4208,data/oxford_txts/RvT_oxford.txt,"I sal been halde a daf,° a cokenay!°",OXFORD,RvT_gui_complete.csv
haven,han,v%inf,The Reeve's Tale 4227,data/oxford_txts/RvT_oxford.txt,"And lith° ful stille, and wolde han caught a sleep.",OXFORD,RvT_gui_complete.csv
haven,han,v%pr_pl,The Reeve's Tale 4232,data/oxford_txts/RvT_oxford.txt,This joly lif han thise two clerkes lad°,OXFORD,RvT_gui_complete.csv
mouen,may,v%pr_1,The Reeve's Tale 4237,data/oxford_txts/RvT_oxford.txt,"The day is come, I may no lenger bide;°",OXFORD,RvT_gui_complete.csv
ben,is,v%pr_1,The Reeve's Tale 4239,data/oxford_txts/RvT_oxford.txt,"I is thin awen clerk, swa have I sel!”°",OXFORD,RvT_gui_complete.csv
willen,wol,v%pr_1,The Reeve's Tale 4241,data/oxford_txts/RvT_oxford.txt,"But er thou go, o thing I wol thee telle",OXFORD,RvT_gui_complete.csv
willen,wol,v%pr_1,The Reeve's Tale 4250,data/oxford_txts/RvT_oxford.txt,I wol go crepen in by my felawe”;,OXFORD,RvT_gui_complete.csv
gon,go,v%pr_1,The Reeve's Tale 4254,data/oxford_txts/RvT_oxford.txt,That maketh me that I go nat aright.,OXFORD,RvT_gui_complete.csv
witen,woot,v%pr_1,The Reeve's Tale 4255,data/oxford_txts/RvT_oxford.txt,"I woot wel by the cradel, I have misgo,°",OXFORD,RvT_gui_complete.csv
don,doon,v%pr_pl,The Reeve's Tale 4278,data/oxford_txts/RvT_oxford.txt,They walwe° as doon two pigges in a poke.°,OXFORD,RvT_gui_complete.csv
haven,han,v%inf,The Reeve's Tale 4305,data/oxford_txts/RvT_oxford.txt,"And wende han hit° this Alein atte fulle,°",OXFORD,RvT_gui_complete.csv
hoten,highte,v%pt_3,The Nun's Priest's Tale 2831,data/oxford_txts/NPT_oxford.txt,"Three kin,° and eek a sheep that highte° Malle.",OXFORD,NPT_gui_complete.csv
preien,pray,v%pr_1,The Nun's Priest's Tale 2893,data/oxford_txts/NPT_oxford.txt,"I pray yow, that ye take it nat agrief:°",OXFORD,NPT_gui_complete.csv
haven,han,v%inf,The Nun's Priest's Tale 2900,data/oxford_txts/NPT_oxford.txt,"Was lik° an hound, and wolde han maad areste",OXFORD,NPT_gui_complete.csv
